reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.01,22.095109351093477
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.025,32.01101486014859
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.05,50.59327393273933
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.1,98.36318963189635
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.15,123.9758447584476
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.2,135.2490204902049
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.25,140
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.3,143.64154641546412
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.35,146.12040720407202
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.4,148.77132371323717
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.45,151
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.5,153
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.55,155
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.6,157.2579965799658
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.65,159.82407024070244
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.7,162.32177021770212
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.75,165.9078240782408
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.8,170.82341423414235
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.85,182.04223792237917
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.9,207.46120961209613
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.95,255.26078310783095
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.975,273.7508677586776
2022-12-31,1,wk inc hosp,2023-01-07,01,quantile,0.99,283.9553934539345
2022-12-31,1,wk inc hosp,2023-01-07,02,quantile,0.01,13.70588885888859
2022-12-31,1,wk inc hosp,2023-01-07,02,quantile,0.025,18.432118571185715
2022-12-31,1,wk inc hosp,2023-01-07,02,quantile,0.05,22.783645336453365
2022-12-31,1,wk inc hosp,2023-01-07,02,quantile,0.1,29
2022-12-31,1,wk inc hosp,2023-01-07,02,quantile,0.15,34
