reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.01,0
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.025,0
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.05,0
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.1,0
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.15,0
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.2,4.9931239312393085
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.25,8
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.3,11
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.35,14
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.4,16
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.45,18
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.5,20
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.55,22
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.6,24.706093060930606
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.65,27
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.7,30
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.75,33.131513815138156
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.8,38.220196201962025
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.85,47.34124741247412
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.9,66.10958509585097
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.95,112.99136891368906
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.975,137.75757807578074
2023-04-01,1,wk inc hosp,2023-04-08,01,quantile,0.99,148.43191791917917
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.01,0
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.025,0
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.05,0
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.1,0
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.15,0
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.2,0
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.25,0
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.3,1
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.35,1
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.4,2
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.45,3
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.5,3
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.55,4
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.6,4.755629556295565
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.65,5
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.7,6
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.75,7
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.8,9
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.85,12
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.9,17
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.95,24.110170101700973
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.975,28.193681936819363
2023-04-01,1,wk inc hosp,2023-04-08,02,quantile,0.99,32.347609576095756
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.01,0
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.025,0
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.05,0
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.1,0
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.15,0
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.2,4.483259832598312
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.25,11.723877238772376
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.3,17.82082620826206
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.35,23.624021240212386
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.4,28.624021240212386
2023-04-01,1,wk inc hosp,2023-04-08,04,quantile,0.45,33.2911214112141
