reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.01,0
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.025,0
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.05,0
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.1,0
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.15,0
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.2,0
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.25,2.315090650906509
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.3,5
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.35,7
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.4,8.957761577615798
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.45,10.704454544545456
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.5,12
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.55,14
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.6,16
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.65,18.166495664956656
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.7,21
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.75,23.496674966749673
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.8,27
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.85,32.6051550515505
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.9,45.74590445904455
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.95,87.90484604846031
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.975,123.6332358323579
2023-09-09,1,wk inc hosp,2023-09-16,01,quantile,0.99,137.71404494044933
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.01,0
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.025,0
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.05,0
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.1,0
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.15,0
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.2,0
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.25,0
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.3,0
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.35,1
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.4,1
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.45,2
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.5,2
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.55,3
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.6,3
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.65,4
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.7,5
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.75,5.835018350183489
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.8,7
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.85,8.660575605756035
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.9,12.798775987759898
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.95,20.331966319663184
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.975,25.606146061460606
2023-09-09,1,wk inc hosp,2023-09-16,02,quantile,0.99,29.653382733827296
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.01,0
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.025,0
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.05,0
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.1,0
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.15,0
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.2,0
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.25,0
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.3,0.6783807838078322
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.35,3.844673446734443
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.4,6.764453644536453
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.45,10.186110361103601
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.5,13
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.55,16.32977279772799
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.6,19.542035420354203
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.65,23.496681966819686
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.7,28.036169361693645
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.75,33.5420354203542
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.8,41.5420354203542
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.85,54.82996929969296
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.9,77.46124961249618
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.95,195.79192291922845
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.975,243.05369928699272
2023-09-09,1,wk inc hosp,2023-09-16,04,quantile,0.99,278.1365314653143
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.01,0
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.025,0
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.05,0
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.1,0
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.15,0
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.2,0
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.25,0
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.3,0
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.35,1.2748647486474862
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.4,3
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.45,4.355220052200531
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.5,6
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.55,8
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.6,9.790399903999031
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.65,11.461334113341133
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.7,14
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.75,17
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.8,20.859308593085935
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.85,27.756439064390513
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.9,43.048798487984854
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.95,65.38894588945884
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.975,91.97188121881146
2023-09-09,1,wk inc hosp,2023-09-16,05,quantile,0.99,136.79274802748
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.01,0
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.025,0
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.05,0
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.1,0
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.15,0
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.2,1.4297832978330036
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.25,9.234207342073432
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.3,15.71680616806169
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.35,22.14453494534946
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.4,27.234207342073432
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.45,33.04854898548987
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.5,38
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.55,43.23420734207343
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.6,49.22933529335293
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.65,55.23420734207343
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.7,62.8438024380243
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.75,72.58006080060798
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.8,88.15671256712577
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.85,113.60866708667083
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.9,223.3347233472335
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.95,557.7642256422552
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.975,761.6641296412953
2023-09-09,1,wk inc hosp,2023-09-16,06,quantile,0.99,895.362774827747
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.01,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.025,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.05,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.1,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.15,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.2,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.25,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.3,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.35,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.4,0
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.45,1
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.5,3
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.55,5
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.6,7.33160131601315
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.65,10
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.7,13.097954979549783
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.75,16.77112021120213
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.8,22.370367703677033
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.85,33.67841778417782
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.9,46.46618566185666
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.95,71.97032420324176
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.975,90.85543630436284
2023-09-09,1,wk inc hosp,2023-09-16,08,quantile,0.99,117.28377913779093
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.01,0
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.025,0
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.05,0
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.1,0
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.15,0
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.2,0
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.25,0.39094390943909474
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.3,2
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.35,3
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.4,4
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.45,5
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.5,6
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.55,7.572276722767223
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.6,9
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.65,10
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.7,12
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.75,14
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.8,17.455302553025547
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.85,23.204349543495425
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.9,33.749509495095
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.95,65.69393843938455
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.975,96.31937769377708
2023-09-09,1,wk inc hosp,2023-09-16,09,quantile,0.99,145.00612916129396
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.01,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.025,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.05,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.1,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.15,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.2,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.25,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.3,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.35,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.4,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.45,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.5,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.55,0
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.6,1
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.65,1
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.7,2
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.75,3
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.8,4
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.85,5.420645706457048
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.9,8.876008760087615
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.95,25.177122271222757
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.975,38.07740077400784
2023-09-09,1,wk inc hosp,2023-09-16,10,quantile,0.99,48.060390603906086
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.01,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.025,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.05,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.1,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.15,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.2,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.25,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.3,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.35,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.4,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.45,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.5,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.55,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.6,0
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.65,0.5418874188742024
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.7,1
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.75,1
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.8,2
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.85,3
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.9,6.511196111961135
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.95,12.479111791117864
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.975,19.18528185281852
2023-09-09,1,wk inc hosp,2023-09-16,11,quantile,0.99,21.907480474804785
2023-09-09,1,wk inc hosp,2023-09-16,12,quantile,0.01,0
