reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.01,0
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.025,0
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.05,21.4619296192962
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.1,56
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.15,65.54917199171997
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.2,70.21627216272162
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.25,74
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.3,76.53529835298352
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.35,79
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.4,81
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.45,83
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.5,85
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.55,87
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.6,89
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.65,91
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.7,93.42915129151291
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.75,96
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.8,99.91500315003151
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.85,104.36853568535685
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.9,114.17236072360733
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.95,149.0624201242011
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.975,191.2788407884079
2023-12-09,1,wk inc hosp,2023-12-16,01,quantile,0.99,209.41643416434167
2023-12-09,1,wk inc hosp,2023-12-16,02,quantile,0.01,0
2023-12-09,1,wk inc hosp,2023-12-16,02,quantile,0.025,0
