reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.01,169.0192855928559
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.025,182.11799142991433
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.05,221.0658931589316
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.1,263.44710947109473
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.15,275.7781502815028
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.2,281.9254932549326
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.25,285.90309653096534
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.3,289
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.35,291.060006100061
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.4,293.9377573775738
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.45,296
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.5,298
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.55,300
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.6,302.16194961949617
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.65,305
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.7,307.0696756967569
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.75,310.28808538085383
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.8,314.12740127401275
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.85,320.07300723007234
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.9,332.09416994169965
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.95,374.7726027260274
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.975,413.853613786138
2024-01-06,1,wk inc hosp,2024-01-13,01,quantile,0.99,426.23370443704437
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.01,0
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.025,0
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.05,0
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.1,0
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.15,0
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.2,0
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.25,1
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.3,2
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.35,2
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.4,3
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.45,3.6277362773627715
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.5,4
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.55,5
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.6,5
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.65,6
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.7,7
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.75,8
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.8,9
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.85,11
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.9,14.592824928249302
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.95,22.127650276502767
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.975,27.176551265512625
2024-01-06,1,wk inc hosp,2024-01-13,02,quantile,0.99,31.342340623406223
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.01,857.8033272332723
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.025,905.8970854708548
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.05,947.6712267122671
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.1,1063.0828568285683
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.15,1095.8538205382056
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.2,1115.59868598686
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.25,1126.9429394293943
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.3,1133.9858898588986
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.35,1139.1854028540286
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.4,1144
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.45,1147.6480539805398
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.5,1151
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.55,1154.2761582615826
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.6,1158
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.65,1162.7759122591226
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.7,1168
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.75,1175.0620581205812
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.8,1186.1544795447953
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.85,1206
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.9,1239.2450124501245
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.95,1354.3923499234993
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.975,1396.0017927679266
2024-01-06,1,wk inc hosp,2024-01-13,04,quantile,0.99,1443.5823805238042
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.01,63.36002400024001
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.025,97.944933199332
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.05,126.73035930359305
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.1,150.740200402004
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.15,166.26805868058676
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.2,172.43440234402345
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.25,176
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.3,179
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.35,181
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.4,183
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.45,185
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.5,187
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.55,189
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.6,191
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.65,193
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.7,195
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.75,198
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.8,201.6086520865209
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.85,207.79810548105482
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.9,223.34311043110426
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.95,247.0421104211041
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.975,275.9175436754367
2024-01-06,1,wk inc hosp,2024-01-13,05,quantile,0.99,310.2420016200154
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.01,928.1407641076412
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.025,1068.5634743847438
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.05,1233.9240762407624
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.1,1557.6629436294363
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.15,1647.3918144181441
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.2,1687.3943839438393
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.25,1711.0803958039583
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.3,1724.638223382234
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.35,1733.2466149661498
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.4,1740
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.45,1746.519606696067
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.5,1752
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.55,1758
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.6,1764
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.65,1770.9855058550584
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.7,1779.280272802728
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.75,1792.6771292712926
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.8,1816.559157591576
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.85,1856.5748037480373
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.9,1945.9693266932672
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.95,2271.6372093720934
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.975,2436.104984299843
2024-01-06,1,wk inc hosp,2024-01-13,06,quantile,0.99,2571.941714217137
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.01,231.31972519725196
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.025,254.37551375513752
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.05,274.35318903189034
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.1,299.0218362183622
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.15,313.150002500025
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.2,323.98060780607807
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.25,330
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.3,334.4877068770687
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.35,338.0360268602686
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.4,341
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.45,344
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.5,346
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.55,348
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.6,350.99296392963925
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.65,354
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.7,357.5672526725267
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.75,362
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.8,368.359569595696
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.85,379
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.9,393
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.95,417.60759557595566
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.975,437.3323933239331
2024-01-06,1,wk inc hosp,2024-01-13,08,quantile,0.99,458.8094374943749
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.01,68.51154261542617
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.025,108.30230852308523
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.05,134.0346908469085
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.1,165.52615826158262
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.15,176
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.2,181.9851538515385
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.25,185
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.3,187.97173671736718
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.35,189.48371783717838
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.4,191
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.45,192.84855198551986
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.5,194
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.55,195
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.6,197
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.65,198.11657516575167
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.7,200
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.75,203
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.8,206
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.85,212
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.9,222.64993249932502
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.95,254.68197281972823
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.975,279.7043277932779
2024-01-06,1,wk inc hosp,2024-01-13,09,quantile,0.99,318.2125139251378
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.01,12.881158511585118
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.025,22.66055160551606
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.05,34.50147551475515
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.1,51
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.15,54
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.2,55.5559015590156
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.25,57
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.3,58
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.35,58.242113421134206
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.4,59
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.45,60
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.5,60
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.55,60
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.6,61
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.65,61.75055400554007
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.7,62
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.75,63
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.8,64.53920539205393
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.85,66
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.9,69
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.95,85.55556855568538
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.975,97.40375803758037
2024-01-06,1,wk inc hosp,2024-01-13,10,quantile,0.99,106.97164161641622
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.01,32.309569595695955
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.025,36
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.05,43.334352343523435
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.1,49.515729157291574
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.15,52.651738017380175
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.2,54
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.25,55
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.3,55
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.35,56
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.4,56
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.45,57
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.5,57
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.55,57
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.6,58
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.65,58
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.7,59
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.75,59
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.8,60
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.85,61.21281062810628
2024-01-06,1,wk inc hosp,2024-01-13,11,quantile,0.9,64.38857588575887
