reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.01,103.07010560105603
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.025,112.86364188641886
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.05,130.5456319563196
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.1,187.2090180901809
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.15,208.44027540275403
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.2,217.109669096691
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.25,221.57070320703207
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.3,224.83583835838357
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.35,227.35943809438092
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.4,229.94222542225424
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.45,232
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.5,234
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.55,236
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.6,238.08286082860826
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.65,240.61737617376173
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.7,243.1109681096811
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.75,246.43943689436895
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.8,251
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.85,259.5574310743107
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.9,280.6275012750128
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.95,337.5801953019532
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.975,355.38027855278546
2022-12-17,1,wk inc hosp,2022-12-24,01,quantile,0.99,365.12619746197436
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.01,44.40347013470135
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.025,49.54252467524675
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.05,54.72842828428284
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.1,60
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.15,65.16414364143643
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.2,68
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.25,69
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.3,70
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.35,71
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.4,72
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.45,72
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.5,73
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.55,73.83715087150873
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.6,74
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.65,75
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.7,76
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.75,77
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.8,78
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.85,80.76543215432154
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.9,85.957684576845793
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.95,91.25057150571504
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.975,96.56712567125673
2022-12-17,1,wk inc hosp,2022-12-24,02,quantile,0.99,101.77206252062517
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.01,536.3290240902409
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.025,576.1226344763448
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.05,648.2317373173732
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.1,720.029262292623
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.15,738.8223292232922
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.2,750.8454384543845
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.25,758.9120541205411
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.3,765.2024270242703
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.35,770.549494494945
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.4,775.879542795428
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.45,780.5353838538385
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.5,784
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.55,787.4415969159692
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.6,792.1610536105361
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.65,797.5699906999071
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.7,802.8180661806618
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.75,809.0353628536285
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.8,816.9913719137191
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.85,829.0263267632675
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.9,848.2946029460295
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.95,919.6525050250502
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.975,991.6132713827135
2022-12-17,1,wk inc hosp,2022-12-24,04,quantile,0.99,1032.88024300243
2022-12-17,1,wk inc hosp,2022-12-24,05,quantile,0.01,189.71505685056852
2022-12-17,1,wk inc hosp,2022-12-24,05,quantile,0.025,241.6840713407134
2022-12-17,1,wk inc hosp,2022-12-24,05,quantile,0.05,281.37905379053785
2022-12-17,1,wk inc hosp,2022-12-24,05,quantile,0.1,312.13078330783304
2022-12-17,1,wk inc hosp,2022-12-24,05,quantile,0.15,324.05128401284014
2022-12-17,1,wk inc hosp,2022-12-24,05,quantile,0.2,329.6866648666487
