reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.025,434,623.8306
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.25,544,623.8306
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.5,614,623.8306
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.75,694,623.8306
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.975,866,623.8306
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.025,439,754.3758
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.25,617,754.3758
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.5,730,754.3758
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.75,869,754.3758
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.975,1188,754.3758
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.025,410,790.7868
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.25,618,790.7868
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.5,756,790.7868
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.75,925,790.7868
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.975,1340,790.7868
2022-12-24,inc hosp,4,2023-01-21,Alabama,quantile,0.025,365,775.3866
2022-12-24,inc hosp,4,2023-01-21,Alabama,quantile,0.25,581,775.3866
2022-12-24,inc hosp,4,2023-01-21,Alabama,quantile,0.5,730,775.3866
2022-12-24,inc hosp,4,2023-01-21,Alabama,quantile,0.75,922,775.3866
2022-12-24,inc hosp,4,2023-01-21,Alabama,quantile,0.975,1410,775.3866
2022-12-24,inc hosp,1,2022-12-31,Alaska,quantile,0.025,15,36.2036
2022-12-24,inc hosp,1,2022-12-31,Alaska,quantile,0.25,26,36.2036
2022-12-24,inc hosp,1,2022-12-31,Alaska,quantile,0.5,34,36.2036
2022-12-24,inc hosp,1,2022-12-31,Alaska,quantile,0.75,44,36.2036
2022-12-24,inc hosp,1,2022-12-31,Alaska,quantile,0.975,69,36.2036
2022-12-24,inc hosp,2,2023-01-07,Alaska,quantile,0.025,15,45.9656
2022-12-24,inc hosp,2,2023-01-07,Alaska,quantile,0.25,30,45.9656
2022-12-24,inc hosp,2,2023-01-07,Alaska,quantile,0.5,42,45.9656
2022-12-24,inc hosp,2,2023-01-07,Alaska,quantile,0.75,57,45.9656
2022-12-24,inc hosp,2,2023-01-07,Alaska,quantile,0.975,101,45.9656
2022-12-24,inc hosp,3,2023-01-14,Alaska,quantile,0.025,14,50.6324
2022-12-24,inc hosp,3,2023-01-14,Alaska,quantile,0.25,30,50.6324
2022-12-24,inc hosp,3,2023-01-14,Alaska,quantile,0.5,44,50.6324
2022-12-24,inc hosp,3,2023-01-14,Alaska,quantile,0.75,64,50.6324
2022-12-24,inc hosp,3,2023-01-14,Alaska,quantile,0.975,129,50.6324
2022-12-24,inc hosp,4,2023-01-21,Alaska,quantile,0.025,12,51.5296
2022-12-24,inc hosp,4,2023-01-21,Alaska,quantile,0.25,28,51.5296
2022-12-24,inc hosp,4,2023-01-21,Alaska,quantile,0.5,43,51.5296
2022-12-24,inc hosp,4,2023-01-21,Alaska,quantile,0.75,65,51.5296
2022-12-24,inc hosp,4,2023-01-21,Alaska,quantile,0.975,141,51.5296
2022-12-24,inc hosp,1,2022-12-31,Arizona,quantile,0.025,703,990.8106
2022-12-24,inc hosp,1,2022-12-31,Arizona,quantile,0.25,873,990.8106
2022-12-24,inc hosp,1,2022-12-31,Arizona,quantile,0.5,978,990.8106
2022-12-24,inc hosp,1,2022-12-31,Arizona,quantile,0.75,1093,990.8106
2022-12-24,inc hosp,1,2022-12-31,Arizona,quantile,0.975,1360,990.8106
2022-12-24,inc hosp,2,2023-01-07,Arizona,quantile,0.025,716,1188.3684
2022-12-24,inc hosp,2,2023-01-07,Arizona,quantile,0.25,984,1188.3684
2022-12-24,inc hosp,2,2023-01-07,Arizona,quantile,0.5,1157,1188.3684
2022-12-24,inc hosp,2,2023-01-07,Arizona,quantile,0.75,1356,1188.3684
2022-12-24,inc hosp,2,2023-01-07,Arizona,quantile,0.975,1859,1188.3684
2022-12-24,inc hosp,3,2023-01-14,Arizona,quantile,0.025,672,1239.223
2022-12-24,inc hosp,3,2023-01-14,Arizona,quantile,0.25,980,1239.223
2022-12-24,inc hosp,3,2023-01-14,Arizona,quantile,0.5,1188,1239.223
2022-12-24,inc hosp,3,2023-01-14,Arizona,quantile,0.75,1447,1239.223
2022-12-24,inc hosp,3,2023-01-14,Arizona,quantile,0.975,2089,1239.223
2022-12-24,inc hosp,4,2023-01-21,Arizona,quantile,0.025,606,1208.3706
2022-12-24,inc hosp,4,2023-01-21,Arizona,quantile,0.25,919,1208.3706
2022-12-24,inc hosp,4,2023-01-21,Arizona,quantile,0.5,1144,1208.3706
2022-12-24,inc hosp,4,2023-01-21,Arizona,quantile,0.75,1422,1208.3706
2022-12-24,inc hosp,4,2023-01-21,Arizona,quantile,0.975,2196,1208.3706
2022-12-24,inc hosp,1,2022-12-31,Arkansas,quantile,0.025,251,355.1228
2022-12-24,inc hosp,1,2022-12-31,Arkansas,quantile,0.25,312,355.1228
2022-12-24,inc hosp,1,2022-12-31,Arkansas,quantile,0.5,350,355.1228
2022-12-24,inc hosp,1,2022-12-31,Arkansas,quantile,0.75,392,355.1228
2022-12-24,inc hosp,1,2022-12-31,Arkansas,quantile,0.975,492,355.1228
2022-12-24,inc hosp,2,2023-01-07,Arkansas,quantile,0.025,260,429.908
2022-12-24,inc hosp,2,2023-01-07,Arkansas,quantile,0.25,357,429.908
2022-12-24,inc hosp,2,2023-01-07,Arkansas,quantile,0.5,419,429.908
2022-12-24,inc hosp,2,2023-01-07,Arkansas,quantile,0.75,490,429.908
2022-12-24,inc hosp,2,2023-01-07,Arkansas,quantile,0.975,659,429.908
2022-12-24,inc hosp,3,2023-01-14,Arkansas,quantile,0.025,250,452.6626
2022-12-24,inc hosp,3,2023-01-14,Arkansas,quantile,0.25,361,452.6626
2022-12-24,inc hosp,3,2023-01-14,Arkansas,quantile,0.5,439,452.6626
2022-12-24,inc hosp,3,2023-01-14,Arkansas,quantile,0.75,527,452.6626
2022-12-24,inc hosp,3,2023-01-14,Arkansas,quantile,0.975,750,452.6626
2022-12-24,inc hosp,4,2023-01-21,Arkansas,quantile,0.025,224,444.415
2022-12-24,inc hosp,4,2023-01-21,Arkansas,quantile,0.25,341,444.415
2022-12-24,inc hosp,4,2023-01-21,Arkansas,quantile,0.5,423,444.415
2022-12-24,inc hosp,4,2023-01-21,Arkansas,quantile,0.75,526,444.415
2022-12-24,inc hosp,4,2023-01-21,Arkansas,quantile,0.975,775,444.415
2022-12-24,inc hosp,1,2022-12-31,California,quantile,0.025,3841,5578.1316
2022-12-24,inc hosp,1,2022-12-31,California,quantile,0.25,4861,5578.1316
2022-12-24,inc hosp,1,2022-12-31,California,quantile,0.5,5478,5578.1316
2022-12-24,inc hosp,1,2022-12-31,California,quantile,0.75,6202,5578.1316
2022-12-24,inc hosp,1,2022-12-31,California,quantile,0.975,7852,5578.1316
2022-12-24,inc hosp,2,2023-01-07,California,quantile,0.025,3837,6634.3208
2022-12-24,inc hosp,2,2023-01-07,California,quantile,0.25,5397,6634.3208
