reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.025,183,273.4942
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.25,236,273.4942
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.5,270,273.4942
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.75,306,273.4942
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.975,387,273.4942
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.025,162,281.5296
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.25,230,281.5296
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.5,274,281.5296
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.75,324,281.5296
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.975,449,281.5296
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.025,155,301.5272
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.25,232,301.5272
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.5,288,301.5272
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.75,355,301.5272
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.975,526,301.5272
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.025,157,338.9872
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.25,251,338.9872
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.5,319,338.9872
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.75,407,338.9872
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.975,637,338.9872
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.025,15,35.8494
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.25,26,35.8494
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.5,34,35.8494
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.75,43,35.8494
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.975,70,35.8494
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.025,12,37.8216
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.25,24,37.8216
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.5,34,37.8216
