reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2022-12-10,inc hosp,1,2022-12-17,Alabama,quantile,0.025,330,476.8702
2022-12-10,inc hosp,1,2022-12-17,Alabama,quantile,0.25,415,476.8702
2022-12-10,inc hosp,1,2022-12-17,Alabama,quantile,0.5,470,476.8702
2022-12-10,inc hosp,1,2022-12-17,Alabama,quantile,0.75,531,476.8702
2022-12-10,inc hosp,1,2022-12-17,Alabama,quantile,0.975,668,476.8702
2022-12-10,inc hosp,2,2022-12-24,Alabama,quantile,0.025,315,532.1802
2022-12-10,inc hosp,2,2022-12-24,Alabama,quantile,0.25,438,532.1802
2022-12-10,inc hosp,2,2022-12-24,Alabama,quantile,0.5,515,532.1802
2022-12-10,inc hosp,2,2022-12-24,Alabama,quantile,0.75,612,532.1802
2022-12-10,inc hosp,2,2022-12-24,Alabama,quantile,0.975,841,532.1802
2022-12-10,inc hosp,3,2022-12-31,Alabama,quantile,0.025,318,604.9596
2022-12-10,inc hosp,3,2022-12-31,Alabama,quantile,0.25,473,604.9596
2022-12-10,inc hosp,3,2022-12-31,Alabama,quantile,0.5,582,604.9596
2022-12-10,inc hosp,3,2022-12-31,Alabama,quantile,0.75,706,604.9596
2022-12-10,inc hosp,3,2022-12-31,Alabama,quantile,0.975,1030,604.9596
2022-12-10,inc hosp,4,2023-01-07,Alabama,quantile,0.025,350,730.3254
2022-12-10,inc hosp,4,2023-01-07,Alabama,quantile,0.25,550,730.3254
2022-12-10,inc hosp,4,2023-01-07,Alabama,quantile,0.5,688,730.3254
2022-12-10,inc hosp,4,2023-01-07,Alabama,quantile,0.75,860,730.3254
2022-12-10,inc hosp,4,2023-01-07,Alabama,quantile,0.975,1362,730.3254
2022-12-10,inc hosp,1,2022-12-17,Alaska,quantile,0.025,26,56.6386
2022-12-10,inc hosp,1,2022-12-17,Alaska,quantile,0.25,42,56.6386
2022-12-10,inc hosp,1,2022-12-17,Alaska,quantile,0.5,54,56.6386
2022-12-10,inc hosp,1,2022-12-17,Alaska,quantile,0.75,68,56.6386
2022-12-10,inc hosp,1,2022-12-17,Alaska,quantile,0.975,104,56.6386
2022-12-10,inc hosp,2,2022-12-24,Alaska,quantile,0.025,23,64.6816
2022-12-10,inc hosp,2,2022-12-24,Alaska,quantile,0.25,43,64.6816
2022-12-10,inc hosp,2,2022-12-24,Alaska,quantile,0.5,59,64.6816
2022-12-10,inc hosp,2,2022-12-24,Alaska,quantile,0.75,79,64.6816
2022-12-10,inc hosp,2,2022-12-24,Alaska,quantile,0.975,143,64.6816
2022-12-10,inc hosp,3,2022-12-31,Alaska,quantile,0.025,22,75.0912
2022-12-10,inc hosp,3,2022-12-31,Alaska,quantile,0.25,45,75.0912
2022-12-10,inc hosp,3,2022-12-31,Alaska,quantile,0.5,65,75.0912
2022-12-10,inc hosp,3,2022-12-31,Alaska,quantile,0.75,94,75.0912
2022-12-10,inc hosp,3,2022-12-31,Alaska,quantile,0.975,190,75.0912
2022-12-10,inc hosp,4,2023-01-07,Alaska,quantile,0.025,23,92.5652
2022-12-10,inc hosp,4,2023-01-07,Alaska,quantile,0.25,50,92.5652
2022-12-10,inc hosp,4,2023-01-07,Alaska,quantile,0.5,76,92.5652
2022-12-10,inc hosp,4,2023-01-07,Alaska,quantile,0.75,116,92.5652
2022-12-10,inc hosp,4,2023-01-07,Alaska,quantile,0.975,257,92.5652
2022-12-10,inc hosp,1,2022-12-17,Arizona,quantile,0.025,943,1322.8206
2022-12-10,inc hosp,1,2022-12-17,Arizona,quantile,0.25,1166,1322.8206
2022-12-10,inc hosp,1,2022-12-17,Arizona,quantile,0.5,1303,1322.8206
2022-12-10,inc hosp,1,2022-12-17,Arizona,quantile,0.75,1462,1322.8206
2022-12-10,inc hosp,1,2022-12-17,Arizona,quantile,0.975,1797,1322.8206
2022-12-10,inc hosp,2,2022-12-24,Arizona,quantile,0.025,890,1444.1968
2022-12-10,inc hosp,2,2022-12-24,Arizona,quantile,0.25,1199,1444.1968
2022-12-10,inc hosp,2,2022-12-24,Arizona,quantile,0.5,1404,1444.1968
2022-12-10,inc hosp,2,2022-12-24,Arizona,quantile,0.75,1649,1444.1968
2022-12-10,inc hosp,2,2022-12-24,Arizona,quantile,0.975,2213,1444.1968
2022-12-10,inc hosp,3,2022-12-31,Arizona,quantile,0.025,898,1608.0672
2022-12-10,inc hosp,3,2022-12-31,Arizona,quantile,0.25,1273,1608.0672
2022-12-10,inc hosp,3,2022-12-31,Arizona,quantile,0.5,1549,1608.0672
2022-12-10,inc hosp,3,2022-12-31,Arizona,quantile,0.75,1865,1608.0672
