reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-01-21,inc hosp,1,2023-01-28,Alabama,quantile,0.025,318,466.5794
2023-01-21,inc hosp,1,2023-01-28,Alabama,quantile,0.25,407,466.5794
2023-01-21,inc hosp,1,2023-01-28,Alabama,quantile,0.5,459,466.5794
2023-01-21,inc hosp,1,2023-01-28,Alabama,quantile,0.75,521,466.5794
2023-01-21,inc hosp,1,2023-01-28,Alabama,quantile,0.975,656,466.5794
2023-01-21,inc hosp,2,2023-02-04,Alabama,quantile,0.025,247,417.3156
2023-01-21,inc hosp,2,2023-02-04,Alabama,quantile,0.25,344,417.3156
2023-01-21,inc hosp,2,2023-02-04,Alabama,quantile,0.5,405,417.3156
2023-01-21,inc hosp,2,2023-02-04,Alabama,quantile,0.75,477,417.3156
2023-01-21,inc hosp,2,2023-02-04,Alabama,quantile,0.975,656,417.3156
2023-01-21,inc hosp,3,2023-02-11,Alabama,quantile,0.025,191,361.5478
2023-01-21,inc hosp,3,2023-02-11,Alabama,quantile,0.25,283,361.5478
2023-01-21,inc hosp,3,2023-02-11,Alabama,quantile,0.5,346,361.5478
2023-01-21,inc hosp,3,2023-02-11,Alabama,quantile,0.75,422,361.5478
2023-01-21,inc hosp,3,2023-02-11,Alabama,quantile,0.975,615,361.5478
2023-01-21,inc hosp,4,2023-02-18,Alabama,quantile,0.025,152,307.4168
2023-01-21,inc hosp,4,2023-02-18,Alabama,quantile,0.25,231,307.4168
2023-01-21,inc hosp,4,2023-02-18,Alabama,quantile,0.5,290,307.4168
2023-01-21,inc hosp,4,2023-02-18,Alabama,quantile,0.75,367,307.4168
2023-01-21,inc hosp,4,2023-02-18,Alabama,quantile,0.975,564,307.4168
2023-01-21,inc hosp,1,2023-01-28,Alaska,quantile,0.025,18,42.1798
2023-01-21,inc hosp,1,2023-01-28,Alaska,quantile,0.25,31,42.1798
2023-01-21,inc hosp,1,2023-01-28,Alaska,quantile,0.5,40,42.1798
2023-01-21,inc hosp,1,2023-01-28,Alaska,quantile,0.75,51,42.1798
2023-01-21,inc hosp,1,2023-01-28,Alaska,quantile,0.975,80,42.1798
2023-01-21,inc hosp,2,2023-02-04,Alaska,quantile,0.025,13,39.4446
2023-01-21,inc hosp,2,2023-02-04,Alaska,quantile,0.25,25,39.4446
2023-01-21,inc hosp,2,2023-02-04,Alaska,quantile,0.5,35,39.4446
2023-01-21,inc hosp,2,2023-02-04,Alaska,quantile,0.75,49,39.4446
2023-01-21,inc hosp,2,2023-02-04,Alaska,quantile,0.975,90,39.4446
2023-01-21,inc hosp,3,2023-02-11,Alaska,quantile,0.025,9,35.2206
2023-01-21,inc hosp,3,2023-02-11,Alaska,quantile,0.25,20,35.2206
2023-01-21,inc hosp,3,2023-02-11,Alaska,quantile,0.5,31,35.2206
2023-01-21,inc hosp,3,2023-02-11,Alaska,quantile,0.75,45,35.2206
2023-01-21,inc hosp,3,2023-02-11,Alaska,quantile,0.975,88,35.2206
2023-01-21,inc hosp,4,2023-02-18,Alaska,quantile,0.025,6,30.947
2023-01-21,inc hosp,4,2023-02-18,Alaska,quantile,0.25,17,30.947
2023-01-21,inc hosp,4,2023-02-18,Alaska,quantile,0.5,25,30.947
2023-01-21,inc hosp,4,2023-02-18,Alaska,quantile,0.75,39,30.947
2023-01-21,inc hosp,4,2023-02-18,Alaska,quantile,0.975,86,30.947
2023-01-21,inc hosp,1,2023-01-28,Arizona,quantile,0.025,297,427.7456
2023-01-21,inc hosp,1,2023-01-28,Arizona,quantile,0.25,375,427.7456
2023-01-21,inc hosp,1,2023-01-28,Arizona,quantile,0.5,422,427.7456
2023-01-21,inc hosp,1,2023-01-28,Arizona,quantile,0.75,474,427.7456
2023-01-21,inc hosp,1,2023-01-28,Arizona,quantile,0.975,593,427.7456
2023-01-21,inc hosp,2,2023-02-04,Arizona,quantile,0.025,231,384.3166
2023-01-21,inc hosp,2,2023-02-04,Arizona,quantile,0.25,317,384.3166
2023-01-21,inc hosp,2,2023-02-04,Arizona,quantile,0.5,374,384.3166
2023-01-21,inc hosp,2,2023-02-04,Arizona,quantile,0.75,439,384.3166
2023-01-21,inc hosp,2,2023-02-04,Arizona,quantile,0.975,599,384.3166
2023-01-21,inc hosp,3,2023-02-11,Arizona,quantile,0.025,181,335.2934
2023-01-21,inc hosp,3,2023-02-11,Arizona,quantile,0.25,265,335.2934
2023-01-21,inc hosp,3,2023-02-11,Arizona,quantile,0.5,322,335.2934
2023-01-21,inc hosp,3,2023-02-11,Arizona,quantile,0.75,392,335.2934
2023-01-21,inc hosp,3,2023-02-11,Arizona,quantile,0.975,567,335.2934
2023-01-21,inc hosp,4,2023-02-18,Arizona,quantile,0.025,143,288.0438
2023-01-21,inc hosp,4,2023-02-18,Arizona,quantile,0.25,220,288.0438
2023-01-21,inc hosp,4,2023-02-18,Arizona,quantile,0.5,274,288.0438
2023-01-21,inc hosp,4,2023-02-18,Arizona,quantile,0.75,339,288.0438
2023-01-21,inc hosp,4,2023-02-18,Arizona,quantile,0.975,527,288.0438
2023-01-21,inc hosp,1,2023-01-28,Arkansas,quantile,0.025,187,269.2596
2023-01-21,inc hosp,1,2023-01-28,Arkansas,quantile,0.25,237,269.2596
2023-01-21,inc hosp,1,2023-01-28,Arkansas,quantile,0.5,266,269.2596
2023-01-21,inc hosp,1,2023-01-28,Arkansas,quantile,0.75,298,269.2596
2023-01-21,inc hosp,1,2023-01-28,Arkansas,quantile,0.975,371,269.2596
2023-01-21,inc hosp,2,2023-02-04,Arkansas,quantile,0.025,145,239.4468
2023-01-21,inc hosp,2,2023-02-04,Arkansas,quantile,0.25,200,239.4468
2023-01-21,inc hosp,2,2023-02-04,Arkansas,quantile,0.5,234,239.4468
2023-01-21,inc hosp,2,2023-02-04,Arkansas,quantile,0.75,273,239.4468
2023-01-21,inc hosp,2,2023-02-04,Arkansas,quantile,0.975,366,239.4468
2023-01-21,inc hosp,3,2023-02-11,Arkansas,quantile,0.025,114,207.8626
2023-01-21,inc hosp,3,2023-02-11,Arkansas,quantile,0.25,166,207.8626
2023-01-21,inc hosp,3,2023-02-11,Arkansas,quantile,0.5,200,207.8626
2023-01-21,inc hosp,3,2023-02-11,Arkansas,quantile,0.75,242,207.8626
2023-01-21,inc hosp,3,2023-02-11,Arkansas,quantile,0.975,342,207.8626
2023-01-21,inc hosp,4,2023-02-18,Arkansas,quantile,0.025,89,176.9244
2023-01-21,inc hosp,4,2023-02-18,Arkansas,quantile,0.25,136,176.9244
2023-01-21,inc hosp,4,2023-02-18,Arkansas,quantile,0.5,168,176.9244
2023-01-21,inc hosp,4,2023-02-18,Arkansas,quantile,0.75,208,176.9244
2023-01-21,inc hosp,4,2023-02-18,Arkansas,quantile,0.975,314,176.9244
2023-01-21,inc hosp,1,2023-01-28,California,quantile,0.025,2030,2915.2516
2023-01-21,inc hosp,1,2023-01-28,California,quantile,0.25,2540,2915.2516
