reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-01-14,inc hosp,1,2023-01-21,Alabama,quantile,0.025,388,563.408
2023-01-14,inc hosp,1,2023-01-21,Alabama,quantile,0.25,491,563.408
2023-01-14,inc hosp,1,2023-01-21,Alabama,quantile,0.5,555,563.408
2023-01-14,inc hosp,1,2023-01-21,Alabama,quantile,0.75,628,563.408
2023-01-14,inc hosp,1,2023-01-21,Alabama,quantile,0.975,783,563.408
2023-01-14,inc hosp,2,2023-01-28,Alabama,quantile,0.025,318,524.4444
2023-01-14,inc hosp,2,2023-01-28,Alabama,quantile,0.25,431,524.4444
2023-01-14,inc hosp,2,2023-01-28,Alabama,quantile,0.5,510,524.4444
2023-01-14,inc hosp,2,2023-01-28,Alabama,quantile,0.75,603,524.4444
2023-01-14,inc hosp,2,2023-01-28,Alabama,quantile,0.975,818,524.4444
2023-01-14,inc hosp,3,2023-02-04,Alabama,quantile,0.025,251,468.856
2023-01-14,inc hosp,3,2023-02-04,Alabama,quantile,0.25,367,468.856
2023-01-14,inc hosp,3,2023-02-04,Alabama,quantile,0.5,448,468.856
2023-01-14,inc hosp,3,2023-02-04,Alabama,quantile,0.75,548,468.856
2023-01-14,inc hosp,3,2023-02-04,Alabama,quantile,0.975,804,468.856
2023-01-14,inc hosp,4,2023-02-11,Alabama,quantile,0.025,193,405.5108
2023-01-14,inc hosp,4,2023-02-11,Alabama,quantile,0.25,305,405.5108
2023-01-14,inc hosp,4,2023-02-11,Alabama,quantile,0.5,385,405.5108
2023-01-14,inc hosp,4,2023-02-11,Alabama,quantile,0.75,486,405.5108
2023-01-14,inc hosp,4,2023-02-11,Alabama,quantile,0.975,735,405.5108
2023-01-14,inc hosp,1,2023-01-21,Alaska,quantile,0.025,15,35.9938
2023-01-14,inc hosp,1,2023-01-21,Alaska,quantile,0.25,26,35.9938
2023-01-14,inc hosp,1,2023-01-21,Alaska,quantile,0.5,34,35.9938
2023-01-14,inc hosp,1,2023-01-21,Alaska,quantile,0.75,44,35.9938
2023-01-14,inc hosp,1,2023-01-21,Alaska,quantile,0.975,67,35.9938
2023-01-14,inc hosp,2,2023-01-28,Alaska,quantile,0.025,11,34.94
2023-01-14,inc hosp,2,2023-01-28,Alaska,quantile,0.25,23,34.94
2023-01-14,inc hosp,2,2023-01-28,Alaska,quantile,0.5,31,34.94
2023-01-14,inc hosp,2,2023-01-28,Alaska,quantile,0.75,43,34.94
2023-01-14,inc hosp,2,2023-01-28,Alaska,quantile,0.975,79,34.94
2023-01-14,inc hosp,3,2023-02-04,Alaska,quantile,0.025,8,31.9186
2023-01-14,inc hosp,3,2023-02-04,Alaska,quantile,0.25,19,31.9186
2023-01-14,inc hosp,3,2023-02-04,Alaska,quantile,0.5,28,31.9186
2023-01-14,inc hosp,3,2023-02-04,Alaska,quantile,0.75,40,31.9186
2023-01-14,inc hosp,3,2023-02-04,Alaska,quantile,0.975,82,31.9186
2023-01-14,inc hosp,4,2023-02-11,Alaska,quantile,0.025,6,28.8438
2023-01-14,inc hosp,4,2023-02-11,Alaska,quantile,0.25,15,28.8438
2023-01-14,inc hosp,4,2023-02-11,Alaska,quantile,0.5,24,28.8438
2023-01-14,inc hosp,4,2023-02-11,Alaska,quantile,0.75,36,28.8438
2023-01-14,inc hosp,4,2023-02-11,Alaska,quantile,0.975,79,28.8438
2023-01-14,inc hosp,1,2023-01-21,Arizona,quantile,0.025,386,559.999
2023-01-14,inc hosp,1,2023-01-21,Arizona,quantile,0.25,494,559.999
2023-01-14,inc hosp,1,2023-01-21,Arizona,quantile,0.5,553,559.999
2023-01-14,inc hosp,1,2023-01-21,Arizona,quantile,0.75,620,559.999
2023-01-14,inc hosp,1,2023-01-21,Arizona,quantile,0.975,769,559.999
2023-01-14,inc hosp,2,2023-01-28,Arizona,quantile,0.025,318,524.9266
2023-01-14,inc hosp,2,2023-01-28,Arizona,quantile,0.25,435,524.9266
2023-01-14,inc hosp,2,2023-01-28,Arizona,quantile,0.5,513,524.9266
2023-01-14,inc hosp,2,2023-01-28,Arizona,quantile,0.75,600,524.9266
2023-01-14,inc hosp,2,2023-01-28,Arizona,quantile,0.975,804,524.9266
2023-01-14,inc hosp,3,2023-02-04,Arizona,quantile,0.025,258,472.3078
2023-01-14,inc hosp,3,2023-02-04,Arizona,quantile,0.25,374,472.3078
2023-01-14,inc hosp,3,2023-02-04,Arizona,quantile,0.5,455,472.3078
2023-01-14,inc hosp,3,2023-02-04,Arizona,quantile,0.75,552,472.3078
2023-01-14,inc hosp,3,2023-02-04,Arizona,quantile,0.975,794,472.3078
2023-01-14,inc hosp,4,2023-02-11,Arizona,quantile,0.025,204,410.1736
2023-01-14,inc hosp,4,2023-02-11,Arizona,quantile,0.25,313,410.1736
2023-01-14,inc hosp,4,2023-02-11,Arizona,quantile,0.5,389,410.1736
2023-01-14,inc hosp,4,2023-02-11,Arizona,quantile,0.75,484,410.1736
2023-01-14,inc hosp,4,2023-02-11,Arizona,quantile,0.975,743,410.1736
2023-01-14,inc hosp,1,2023-01-21,Arkansas,quantile,0.025,269,380.3946
2023-01-14,inc hosp,1,2023-01-21,Arkansas,quantile,0.25,334,380.3946
2023-01-14,inc hosp,1,2023-01-21,Arkansas,quantile,0.5,375,380.3946
2023-01-14,inc hosp,1,2023-01-21,Arkansas,quantile,0.75,421,380.3946
2023-01-14,inc hosp,1,2023-01-21,Arkansas,quantile,0.975,523,380.3946
2023-01-14,inc hosp,2,2023-01-28,Arkansas,quantile,0.025,219,353.4896
2023-01-14,inc hosp,2,2023-01-28,Arkansas,quantile,0.25,293,353.4896
2023-01-14,inc hosp,2,2023-01-28,Arkansas,quantile,0.5,344,353.4896
2023-01-14,inc hosp,2,2023-01-28,Arkansas,quantile,0.75,402,353.4896
2023-01-14,inc hosp,2,2023-01-28,Arkansas,quantile,0.975,541,353.4896
2023-01-14,inc hosp,3,2023-02-04,Arkansas,quantile,0.025,173,315.3222
2023-01-14,inc hosp,3,2023-02-04,Arkansas,quantile,0.25,251,315.3222
2023-01-14,inc hosp,3,2023-02-04,Arkansas,quantile,0.5,302,315.3222
2023-01-14,inc hosp,3,2023-02-04,Arkansas,quantile,0.75,366,315.3222
2023-01-14,inc hosp,3,2023-02-04,Arkansas,quantile,0.975,528,315.3222
2023-01-14,inc hosp,4,2023-02-11,Arkansas,quantile,0.025,136,271.7324
2023-01-14,inc hosp,4,2023-02-11,Arkansas,quantile,0.25,208,271.7324
2023-01-14,inc hosp,4,2023-02-11,Arkansas,quantile,0.5,258,271.7324
2023-01-14,inc hosp,4,2023-02-11,Arkansas,quantile,0.75,318,271.7324
2023-01-14,inc hosp,4,2023-02-11,Arkansas,quantile,0.975,494,271.7324
2023-01-14,inc hosp,1,2023-01-21,California,quantile,0.025,2717,3954.978
2023-01-14,inc hosp,1,2023-01-21,California,quantile,0.25,3450,3954.978
2023-01-14,inc hosp,1,2023-01-21,California,quantile,0.5,3890,3954.978
2023-01-14,inc hosp,1,2023-01-21,California,quantile,0.75,4386,3954.978
2023-01-14,inc hosp,1,2023-01-21,California,quantile,0.975,5555,3954.978
2023-01-14,inc hosp,2,2023-01-28,California,quantile,0.025,2148,3639.5274
2023-01-14,inc hosp,2,2023-01-28,California,quantile,0.25,2980,3639.5274
2023-01-14,inc hosp,2,2023-01-28,California,quantile,0.5,3526,3639.5274
2023-01-14,inc hosp,2,2023-01-28,California,quantile,0.75,4159,3639.5274
2023-01-14,inc hosp,2,2023-01-28,California,quantile,0.975,5770,3639.5274
2023-01-14,inc hosp,3,2023-02-04,California,quantile,0.025,1690,3226.1666
2023-01-14,inc hosp,3,2023-02-04,California,quantile,0.25,2496,3226.1666
2023-01-14,inc hosp,3,2023-02-04,California,quantile,0.5,3078,3226.1666
2023-01-14,inc hosp,3,2023-02-04,California,quantile,0.75,3793,3226.1666
2023-01-14,inc hosp,3,2023-02-04,California,quantile,0.975,5665,3226.1666
2023-01-14,inc hosp,4,2023-02-11,California,quantile,0.025,1305,2762.9774
2023-01-14,inc hosp,4,2023-02-11,California,quantile,0.25,2043,2762.9774
2023-01-14,inc hosp,4,2023-02-11,California,quantile,0.5,2599,2762.9774
2023-01-14,inc hosp,4,2023-02-11,California,quantile,0.75,3279,2762.9774
2023-01-14,inc hosp,4,2023-02-11,California,quantile,0.975,5231,2762.9774
2023-01-14,inc hosp,1,2023-01-21,Colorado,quantile,0.025,230,326.9828
2023-01-14,inc hosp,1,2023-01-21,Colorado,quantile,0.25,288,326.9828
2023-01-14,inc hosp,1,2023-01-21,Colorado,quantile,0.5,322,326.9828
2023-01-14,inc hosp,1,2023-01-21,Colorado,quantile,0.75,363,326.9828
2023-01-14,inc hosp,1,2023-01-21,Colorado,quantile,0.975,446,326.9828
2023-01-14,inc hosp,2,2023-01-28,Colorado,quantile,0.025,191,307.6526
2023-01-14,inc hosp,2,2023-01-28,Colorado,quantile,0.25,257,307.6526
2023-01-14,inc hosp,2,2023-01-28,Colorado,quantile,0.5,300,307.6526
2023-01-14,inc hosp,2,2023-01-28,Colorado,quantile,0.75,351,307.6526
2023-01-14,inc hosp,2,2023-01-28,Colorado,quantile,0.975,468,307.6526
2023-01-14,inc hosp,3,2023-02-04,Colorado,quantile,0.025,156,278.1134
2023-01-14,inc hosp,3,2023-02-04,Colorado,quantile,0.25,223,278.1134
2023-01-14,inc hosp,3,2023-02-04,Colorado,quantile,0.5,269,278.1134
2023-01-14,inc hosp,3,2023-02-04,Colorado,quantile,0.75,323,278.1134
2023-01-14,inc hosp,3,2023-02-04,Colorado,quantile,0.975,455,278.1134
2023-01-14,inc hosp,4,2023-02-11,Colorado,quantile,0.025,125,243.646
2023-01-14,inc hosp,4,2023-02-11,Colorado,quantile,0.25,189,243.646
2023-01-14,inc hosp,4,2023-02-11,Colorado,quantile,0.5,233,243.646
2023-01-14,inc hosp,4,2023-02-11,Colorado,quantile,0.75,286,243.646
2023-01-14,inc hosp,4,2023-02-11,Colorado,quantile,0.975,425,243.646
2023-01-14,inc hosp,1,2023-01-21,Connecticut,quantile,0.025,510,750.2152
2023-01-14,inc hosp,1,2023-01-21,Connecticut,quantile,0.25,647,750.2152
2023-01-14,inc hosp,1,2023-01-21,Connecticut,quantile,0.5,740,750.2152
2023-01-14,inc hosp,1,2023-01-21,Connecticut,quantile,0.75,837,750.2152
2023-01-14,inc hosp,1,2023-01-21,Connecticut,quantile,0.975,1068,750.2152
2023-01-14,inc hosp,2,2023-01-28,Connecticut,quantile,0.025,385,678.691
2023-01-14,inc hosp,2,2023-01-28,Connecticut,quantile,0.25,552,678.691
2023-01-14,inc hosp,2,2023-01-28,Connecticut,quantile,0.5,655,678.691
2023-01-14,inc hosp,2,2023-01-28,Connecticut,quantile,0.75,780,678.691
2023-01-14,inc hosp,2,2023-01-28,Connecticut,quantile,0.975,1110,678.691
2023-01-14,inc hosp,3,2023-02-04,Connecticut,quantile,0.025,299,591.6696
2023-01-14,inc hosp,3,2023-02-04,Connecticut,quantile,0.25,454,591.6696
2023-01-14,inc hosp,3,2023-02-04,Connecticut,quantile,0.5,562,591.6696
2023-01-14,inc hosp,3,2023-02-04,Connecticut,quantile,0.75,699,591.6696
2023-01-14,inc hosp,3,2023-02-04,Connecticut,quantile,0.975,1055,591.6696
2023-01-14,inc hosp,4,2023-02-11,Connecticut,quantile,0.025,224,500.6722
2023-01-14,inc hosp,4,2023-02-11,Connecticut,quantile,0.25,367,500.6722
2023-01-14,inc hosp,4,2023-02-11,Connecticut,quantile,0.5,468,500.6722
2023-01-14,inc hosp,4,2023-02-11,Connecticut,quantile,0.75,601,500.6722
2023-01-14,inc hosp,4,2023-02-11,Connecticut,quantile,0.975,960,500.6722
2023-01-14,inc hosp,1,2023-01-21,Delaware,quantile,0.025,89,139.8736
2023-01-14,inc hosp,1,2023-01-21,Delaware,quantile,0.25,119,139.8736
2023-01-14,inc hosp,1,2023-01-21,Delaware,quantile,0.5,138,139.8736
2023-01-14,inc hosp,1,2023-01-21,Delaware,quantile,0.75,158,139.8736
2023-01-14,inc hosp,1,2023-01-21,Delaware,quantile,0.975,205,139.8736
2023-01-14,inc hosp,2,2023-01-28,Delaware,quantile,0.025,71,128.8982
2023-01-14,inc hosp,2,2023-01-28,Delaware,quantile,0.25,102,128.8982
2023-01-14,inc hosp,2,2023-01-28,Delaware,quantile,0.5,125,128.8982
2023-01-14,inc hosp,2,2023-01-28,Delaware,quantile,0.75,150,128.8982
2023-01-14,inc hosp,2,2023-01-28,Delaware,quantile,0.975,209,128.8982
2023-01-14,inc hosp,3,2023-02-04,Delaware,quantile,0.025,56,114.2422
