reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.025,255,364.9134
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.25,319,364.9134
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.5,360,364.9134
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.75,404,364.9134
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.975,505,364.9134
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.025,248,403.4794
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.25,335,403.4794
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.5,393,403.4794
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.75,461,403.4794
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.975,613,403.4794
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.025,251,449.9292
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.25,358,449.9292
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.5,433,449.9292
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.75,523,449.9292
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.975,751,449.9292
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.025,252,504.212
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.25,382,504.212
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.5,482,504.212
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.75,598,504.212
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.975,889,504.212
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.025,9,23.4224
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.25,17,23.4224
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.5,22,23.4224
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.75,29,23.4224
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.975,45,23.4224
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.025,9,27.4762
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.25,18,27.4762
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.5,25,27.4762
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.75,34,27.4762
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.975,61,27.4762
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.025,8,31.941
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.25,19,31.941
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.5,28,31.941
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.75,40,31.941
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.975,81,31.941
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.025,9,37.3302
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.25,21,37.3302
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.5,31,37.3302
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.75,47,37.3302
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.975,102,37.3302
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.025,354,505.4808
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.25,445,505.4808
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.5,501,505.4808
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.75,559,505.4808
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.975,685,505.4808
2023-12-09,inc hosp,2,2023-12-23,Arizona,quantile,0.025,346,555.2156
2023-12-09,inc hosp,2,2023-12-23,Arizona,quantile,0.25,469,555.2156
2023-12-09,inc hosp,2,2023-12-23,Arizona,quantile,0.5,543,555.2156
2023-12-09,inc hosp,2,2023-12-23,Arizona,quantile,0.75,629,555.2156
