reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.025,96,144.1768
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.25,125,144.1768
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.5,142,144.1768
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.75,162,144.1768
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.975,204,144.1768
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.025,85,146.1238
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.25,121,146.1238
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.5,143,146.1238
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.75,167,146.1238
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.975,229,146.1238
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.025,79,147.7834
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.25,117,147.7834
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.5,142,147.7834
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.75,173,147.7834
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.975,251,147.7834
2024-04-13,inc hosp,4,2024-05-11,Alabama,quantile,0.025,74,148.6126
2024-04-13,inc hosp,4,2024-05-11,Alabama,quantile,0.25,112,148.6126
2024-04-13,inc hosp,4,2024-05-11,Alabama,quantile,0.5,141,148.6126
2024-04-13,inc hosp,4,2024-05-11,Alabama,quantile,0.75,175,148.6126
2024-04-13,inc hosp,4,2024-05-11,Alabama,quantile,0.975,269,148.6126
2024-04-13,inc hosp,1,2024-04-20,Alaska,quantile,0.025,1,6.806
2024-04-13,inc hosp,1,2024-04-20,Alaska,quantile,0.25,4,6.806
2024-04-13,inc hosp,1,2024-04-20,Alaska,quantile,0.5,6,6.806
2024-04-13,inc hosp,1,2024-04-20,Alaska,quantile,0.75,9,6.806
2024-04-13,inc hosp,1,2024-04-20,Alaska,quantile,0.975,16,6.806
2024-04-13,inc hosp,2,2024-04-27,Alaska,quantile,0.025,1,7.378
2024-04-13,inc hosp,2,2024-04-27,Alaska,quantile,0.25,4,7.378
2024-04-13,inc hosp,2,2024-04-27,Alaska,quantile,0.5,7,7.378
