reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-09-09,inc hosp,1,2023-09-16,Alabama,quantile,0.025,333,475.5378
2023-09-09,inc hosp,1,2023-09-16,Alabama,quantile,0.25,415,475.5378
2023-09-09,inc hosp,1,2023-09-16,Alabama,quantile,0.5,468,475.5378
2023-09-09,inc hosp,1,2023-09-16,Alabama,quantile,0.75,529,475.5378
2023-09-09,inc hosp,1,2023-09-16,Alabama,quantile,0.975,658,475.5378
2023-09-09,inc hosp,2,2023-09-23,Alabama,quantile,0.025,286,470.5706
2023-09-09,inc hosp,2,2023-09-23,Alabama,quantile,0.25,389,470.5706
2023-09-09,inc hosp,2,2023-09-23,Alabama,quantile,0.5,458,470.5706
2023-09-09,inc hosp,2,2023-09-23,Alabama,quantile,0.75,538,470.5706
2023-09-09,inc hosp,2,2023-09-23,Alabama,quantile,0.975,732,470.5706
2023-09-09,inc hosp,3,2023-09-30,Alabama,quantile,0.025,251,462.8912
2023-09-09,inc hosp,3,2023-09-30,Alabama,quantile,0.25,365,462.8912
2023-09-09,inc hosp,3,2023-09-30,Alabama,quantile,0.5,443,462.8912
2023-09-09,inc hosp,3,2023-09-30,Alabama,quantile,0.75,540,462.8912
2023-09-09,inc hosp,3,2023-09-30,Alabama,quantile,0.975,782,462.8912
2023-09-09,inc hosp,4,2023-10-07,Alabama,quantile,0.025,229,455.8218
2023-09-09,inc hosp,4,2023-10-07,Alabama,quantile,0.25,344,455.8218
2023-09-09,inc hosp,4,2023-10-07,Alabama,quantile,0.5,433,455.8218
2023-09-09,inc hosp,4,2023-10-07,Alabama,quantile,0.75,539,455.8218
2023-09-09,inc hosp,4,2023-10-07,Alabama,quantile,0.975,821,455.8218
2023-09-09,inc hosp,1,2023-09-16,Alaska,quantile,0.025,16,37.0974
2023-09-09,inc hosp,1,2023-09-16,Alaska,quantile,0.25,27,37.0974
2023-09-09,inc hosp,1,2023-09-16,Alaska,quantile,0.5,35,37.0974
2023-09-09,inc hosp,1,2023-09-16,Alaska,quantile,0.75,45,37.0974
2023-09-09,inc hosp,1,2023-09-16,Alaska,quantile,0.975,70,37.0974
2023-09-09,inc hosp,2,2023-09-23,Alaska,quantile,0.025,13,38.0488
2023-09-09,inc hosp,2,2023-09-23,Alaska,quantile,0.25,25,38.0488
2023-09-09,inc hosp,2,2023-09-23,Alaska,quantile,0.5,34,38.0488
2023-09-09,inc hosp,2,2023-09-23,Alaska,quantile,0.75,47,38.0488
2023-09-09,inc hosp,2,2023-09-23,Alaska,quantile,0.975,83,38.0488
2023-09-09,inc hosp,3,2023-09-30,Alaska,quantile,0.025,11,38.445
2023-09-09,inc hosp,3,2023-09-30,Alaska,quantile,0.25,23,38.445
2023-09-09,inc hosp,3,2023-09-30,Alaska,quantile,0.5,34,38.445
2023-09-09,inc hosp,3,2023-09-30,Alaska,quantile,0.75,48,38.445
2023-09-09,inc hosp,3,2023-09-30,Alaska,quantile,0.975,92,38.445
2023-09-09,inc hosp,4,2023-10-07,Alaska,quantile,0.025,9,39.1938
