reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-03-11,inc hosp,1,2023-03-18,Alabama,quantile,0.025,154,234.0006
2023-03-11,inc hosp,1,2023-03-18,Alabama,quantile,0.25,201,234.0006
2023-03-11,inc hosp,1,2023-03-18,Alabama,quantile,0.5,230,234.0006
2023-03-11,inc hosp,1,2023-03-18,Alabama,quantile,0.75,262,234.0006
2023-03-11,inc hosp,1,2023-03-18,Alabama,quantile,0.975,336,234.0006
2023-03-11,inc hosp,2,2023-03-25,Alabama,quantile,0.025,131,223.9218
2023-03-11,inc hosp,2,2023-03-25,Alabama,quantile,0.25,183,223.9218
2023-03-11,inc hosp,2,2023-03-25,Alabama,quantile,0.5,217,223.9218
2023-03-11,inc hosp,2,2023-03-25,Alabama,quantile,0.75,259,223.9218
2023-03-11,inc hosp,2,2023-03-25,Alabama,quantile,0.975,354,223.9218
2023-03-11,inc hosp,3,2023-04-01,Alabama,quantile,0.025,115,220.5192
2023-03-11,inc hosp,3,2023-04-01,Alabama,quantile,0.25,172,220.5192
2023-03-11,inc hosp,3,2023-04-01,Alabama,quantile,0.5,210,220.5192
2023-03-11,inc hosp,3,2023-04-01,Alabama,quantile,0.75,260,220.5192
2023-03-11,inc hosp,3,2023-04-01,Alabama,quantile,0.975,378,220.5192
2023-03-11,inc hosp,4,2023-04-08,Alabama,quantile,0.025,106,223.5404
2023-03-11,inc hosp,4,2023-04-08,Alabama,quantile,0.25,168,223.5404
2023-03-11,inc hosp,4,2023-04-08,Alabama,quantile,0.5,212,223.5404
2023-03-11,inc hosp,4,2023-04-08,Alabama,quantile,0.75,266,223.5404
2023-03-11,inc hosp,4,2023-04-08,Alabama,quantile,0.975,411,223.5404
2023-03-11,inc hosp,1,2023-03-18,Alaska,quantile,0.025,12,28.9022
2023-03-11,inc hosp,1,2023-03-18,Alaska,quantile,0.25,21,28.9022
2023-03-11,inc hosp,1,2023-03-18,Alaska,quantile,0.5,27,28.9022
2023-03-11,inc hosp,1,2023-03-18,Alaska,quantile,0.75,35,28.9022
2023-03-11,inc hosp,1,2023-03-18,Alaska,quantile,0.975,56,28.9022
