reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2024-03-16,inc hosp,1,2024-03-23,Alabama,quantile,0.025,158,230.656
2024-03-16,inc hosp,1,2024-03-23,Alabama,quantile,0.25,201,230.656
2024-03-16,inc hosp,1,2024-03-23,Alabama,quantile,0.5,226,230.656
2024-03-16,inc hosp,1,2024-03-23,Alabama,quantile,0.75,258,230.656
2024-03-16,inc hosp,1,2024-03-23,Alabama,quantile,0.975,318,230.656
2024-03-16,inc hosp,2,2024-03-30,Alabama,quantile,0.025,133,220.2838
2024-03-16,inc hosp,2,2024-03-30,Alabama,quantile,0.25,183,220.2838
2024-03-16,inc hosp,2,2024-03-30,Alabama,quantile,0.5,215,220.2838
2024-03-16,inc hosp,2,2024-03-30,Alabama,quantile,0.75,253,220.2838
2024-03-16,inc hosp,2,2024-03-30,Alabama,quantile,0.975,335,220.2838
2024-03-16,inc hosp,3,2024-04-06,Alabama,quantile,0.025,117,215.9794
2024-03-16,inc hosp,3,2024-04-06,Alabama,quantile,0.25,172,215.9794
2024-03-16,inc hosp,3,2024-04-06,Alabama,quantile,0.5,208,215.9794
2024-03-16,inc hosp,3,2024-04-06,Alabama,quantile,0.75,253,215.9794
2024-03-16,inc hosp,3,2024-04-06,Alabama,quantile,0.975,358,215.9794
2024-03-16,inc hosp,4,2024-04-13,Alabama,quantile,0.025,107,214.7116
2024-03-16,inc hosp,4,2024-04-13,Alabama,quantile,0.25,165,214.7116
2024-03-16,inc hosp,4,2024-04-13,Alabama,quantile,0.5,205,214.7116
2024-03-16,inc hosp,4,2024-04-13,Alabama,quantile,0.75,254,214.7116
2024-03-16,inc hosp,4,2024-04-13,Alabama,quantile,0.975,377,214.7116
2024-03-16,inc hosp,1,2024-03-23,Alaska,quantile,0.025,7,18.8368
2024-03-16,inc hosp,1,2024-03-23,Alaska,quantile,0.25,13,18.8368
2024-03-16,inc hosp,1,2024-03-23,Alaska,quantile,0.5,18,18.8368
2024-03-16,inc hosp,1,2024-03-23,Alaska,quantile,0.75,23,18.8368
2024-03-16,inc hosp,1,2024-03-23,Alaska,quantile,0.975,37,18.8368
2024-03-16,inc hosp,2,2024-03-30,Alaska,quantile,0.025,6,18.5954
2024-03-16,inc hosp,2,2024-03-30,Alaska,quantile,0.25,12,18.5954
2024-03-16,inc hosp,2,2024-03-30,Alaska,quantile,0.5,17,18.5954
2024-03-16,inc hosp,2,2024-03-30,Alaska,quantile,0.75,23,18.5954
2024-03-16,inc hosp,2,2024-03-30,Alaska,quantile,0.975,42,18.5954
2024-03-16,inc hosp,3,2024-04-06,Alaska,quantile,0.025,4,18.734
2024-03-16,inc hosp,3,2024-04-06,Alaska,quantile,0.25,11,18.734
2024-03-16,inc hosp,3,2024-04-06,Alaska,quantile,0.5,17,18.734
2024-03-16,inc hosp,3,2024-04-06,Alaska,quantile,0.75,24,18.734
2024-03-16,inc hosp,3,2024-04-06,Alaska,quantile,0.975,47,18.734
2024-03-16,inc hosp,4,2024-04-13,Alaska,quantile,0.025,4,19.2394
2024-03-16,inc hosp,4,2024-04-13,Alaska,quantile,0.25,11,19.2394
2024-03-16,inc hosp,4,2024-04-13,Alaska,quantile,0.5,17,19.2394
2024-03-16,inc hosp,4,2024-04-13,Alaska,quantile,0.75,25,19.2394
2024-03-16,inc hosp,4,2024-04-13,Alaska,quantile,0.975,51,19.2394
2024-03-16,inc hosp,1,2024-03-23,Arizona,quantile,0.025,117,171.1796
2024-03-16,inc hosp,1,2024-03-23,Arizona,quantile,0.25,149,171.1796
2024-03-16,inc hosp,1,2024-03-23,Arizona,quantile,0.5,169,171.1796
2024-03-16,inc hosp,1,2024-03-23,Arizona,quantile,0.75,191,171.1796
2024-03-16,inc hosp,1,2024-03-23,Arizona,quantile,0.975,239,171.1796
2024-03-16,inc hosp,2,2024-03-30,Arizona,quantile,0.025,104,166.959
2024-03-16,inc hosp,2,2024-03-30,Arizona,quantile,0.25,139,166.959
2024-03-16,inc hosp,2,2024-03-30,Arizona,quantile,0.5,163,166.959
2024-03-16,inc hosp,2,2024-03-30,Arizona,quantile,0.75,190,166.959
2024-03-16,inc hosp,2,2024-03-30,Arizona,quantile,0.975,255,166.959
2024-03-16,inc hosp,3,2024-04-06,Arizona,quantile,0.025,91,167.6886
2024-03-16,inc hosp,3,2024-04-06,Arizona,quantile,0.25,135,167.6886
2024-03-16,inc hosp,3,2024-04-06,Arizona,quantile,0.5,163,167.6886
2024-03-16,inc hosp,3,2024-04-06,Arizona,quantile,0.75,195,167.6886
2024-03-16,inc hosp,3,2024-04-06,Arizona,quantile,0.975,274,167.6886
2024-03-16,inc hosp,4,2024-04-13,Arizona,quantile,0.025,87,170.0254
2024-03-16,inc hosp,4,2024-04-13,Arizona,quantile,0.25,132,170.0254
2024-03-16,inc hosp,4,2024-04-13,Arizona,quantile,0.5,163,170.0254
2024-03-16,inc hosp,4,2024-04-13,Arizona,quantile,0.75,200,170.0254
2024-03-16,inc hosp,4,2024-04-13,Arizona,quantile,0.975,299,170.0254
2024-03-16,inc hosp,1,2024-03-23,Arkansas,quantile,0.025,84,123.1944
2024-03-16,inc hosp,1,2024-03-23,Arkansas,quantile,0.25,108,123.1944
2024-03-16,inc hosp,1,2024-03-23,Arkansas,quantile,0.5,121,123.1944
2024-03-16,inc hosp,1,2024-03-23,Arkansas,quantile,0.75,137,123.1944
2024-03-16,inc hosp,1,2024-03-23,Arkansas,quantile,0.975,172,123.1944
2024-03-16,inc hosp,2,2024-03-30,Arkansas,quantile,0.025,73,117.7674
2024-03-16,inc hosp,2,2024-03-30,Arkansas,quantile,0.25,98,117.7674
2024-03-16,inc hosp,2,2024-03-30,Arkansas,quantile,0.5,116,117.7674
2024-03-16,inc hosp,2,2024-03-30,Arkansas,quantile,0.75,134,117.7674
2024-03-16,inc hosp,2,2024-03-30,Arkansas,quantile,0.975,178,117.7674
2024-03-16,inc hosp,3,2024-04-06,Arkansas,quantile,0.025,65,116.0106
2024-03-16,inc hosp,3,2024-04-06,Arkansas,quantile,0.25,93,116.0106
2024-03-16,inc hosp,3,2024-04-06,Arkansas,quantile,0.5,113,116.0106
2024-03-16,inc hosp,3,2024-04-06,Arkansas,quantile,0.75,134,116.0106
2024-03-16,inc hosp,3,2024-04-06,Arkansas,quantile,0.975,190,116.0106
2024-03-16,inc hosp,4,2024-04-13,Arkansas,quantile,0.025,60,116.0368
2024-03-16,inc hosp,4,2024-04-13,Arkansas,quantile,0.25,91,116.0368
2024-03-16,inc hosp,4,2024-04-13,Arkansas,quantile,0.5,112,116.0368
2024-03-16,inc hosp,4,2024-04-13,Arkansas,quantile,0.75,136,116.0368
2024-03-16,inc hosp,4,2024-04-13,Arkansas,quantile,0.975,199,116.0368
2024-03-16,inc hosp,1,2024-03-23,California,quantile,0.025,701,990.0806
2024-03-16,inc hosp,1,2024-03-23,California,quantile,0.25,870,990.0806
2024-03-16,inc hosp,1,2024-03-23,California,quantile,0.5,974,990.0806
2024-03-16,inc hosp,1,2024-03-23,California,quantile,0.75,1092,990.0806
2024-03-16,inc hosp,1,2024-03-23,California,quantile,0.975,1386,990.0806
2024-03-16,inc hosp,2,2024-03-30,California,quantile,0.025,582,959.1278
2024-03-16,inc hosp,2,2024-03-30,California,quantile,0.25,794,959.1278
2024-03-16,inc hosp,2,2024-03-30,California,quantile,0.5,930,959.1278
2024-03-16,inc hosp,2,2024-03-30,California,quantile,0.75,1096,959.1278
2024-03-16,inc hosp,2,2024-03-30,California,quantile,0.975,1488,959.1278
2024-03-16,inc hosp,3,2024-04-06,California,quantile,0.025,520,954.3258
2024-03-16,inc hosp,3,2024-04-06,California,quantile,0.25,752,954.3258
2024-03-16,inc hosp,3,2024-04-06,California,quantile,0.5,916,954.3258
2024-03-16,inc hosp,3,2024-04-06,California,quantile,0.75,1111,954.3258
2024-03-16,inc hosp,3,2024-04-06,California,quantile,0.975,1600,954.3258
2024-03-16,inc hosp,4,2024-04-13,California,quantile,0.025,475,956.8564
2024-03-16,inc hosp,4,2024-04-13,California,quantile,0.25,725,956.8564
2024-03-16,inc hosp,4,2024-04-13,California,quantile,0.5,904,956.8564
2024-03-16,inc hosp,4,2024-04-13,California,quantile,0.75,1126,956.8564
2024-03-16,inc hosp,4,2024-04-13,California,quantile,0.975,1737,956.8564
2024-03-16,inc hosp,1,2024-03-23,Colorado,quantile,0.025,73,109.4752
2024-03-16,inc hosp,1,2024-03-23,Colorado,quantile,0.25,95,109.4752
2024-03-16,inc hosp,1,2024-03-23,Colorado,quantile,0.5,108,109.4752
2024-03-16,inc hosp,1,2024-03-23,Colorado,quantile,0.75,122,109.4752
2024-03-16,inc hosp,1,2024-03-23,Colorado,quantile,0.975,153,109.4752
2024-03-16,inc hosp,2,2024-03-30,Colorado,quantile,0.025,65,107.247
2024-03-16,inc hosp,2,2024-03-30,Colorado,quantile,0.25,90,107.247
2024-03-16,inc hosp,2,2024-03-30,Colorado,quantile,0.5,105,107.247
2024-03-16,inc hosp,2,2024-03-30,Colorado,quantile,0.75,122,107.247
2024-03-16,inc hosp,2,2024-03-30,Colorado,quantile,0.975,164,107.247
2024-03-16,inc hosp,3,2024-04-06,Colorado,quantile,0.025,60,107.9834
2024-03-16,inc hosp,3,2024-04-06,Colorado,quantile,0.25,87,107.9834
2024-03-16,inc hosp,3,2024-04-06,Colorado,quantile,0.5,105,107.9834
2024-03-16,inc hosp,3,2024-04-06,Colorado,quantile,0.75,125,107.9834
2024-03-16,inc hosp,3,2024-04-06,Colorado,quantile,0.975,175,107.9834
2024-03-16,inc hosp,4,2024-04-13,Colorado,quantile,0.025,58,110.074
2024-03-16,inc hosp,4,2024-04-13,Colorado,quantile,0.25,87,110.074
2024-03-16,inc hosp,4,2024-04-13,Colorado,quantile,0.5,106,110.074
2024-03-16,inc hosp,4,2024-04-13,Colorado,quantile,0.75,129,110.074
2024-03-16,inc hosp,4,2024-04-13,Colorado,quantile,0.975,187,110.074
2024-03-16,inc hosp,1,2024-03-23,Connecticut,quantile,0.025,74,116.4876
2024-03-16,inc hosp,1,2024-03-23,Connecticut,quantile,0.25,99,116.4876
2024-03-16,inc hosp,1,2024-03-23,Connecticut,quantile,0.5,114,116.4876
2024-03-16,inc hosp,1,2024-03-23,Connecticut,quantile,0.75,132,116.4876
2024-03-16,inc hosp,1,2024-03-23,Connecticut,quantile,0.975,171,116.4876
2024-03-16,inc hosp,2,2024-03-30,Connecticut,quantile,0.025,63,112.064
2024-03-16,inc hosp,2,2024-03-30,Connecticut,quantile,0.25,91,112.064
2024-03-16,inc hosp,2,2024-03-30,Connecticut,quantile,0.5,108,112.064
2024-03-16,inc hosp,2,2024-03-30,Connecticut,quantile,0.75,130,112.064
2024-03-16,inc hosp,2,2024-03-30,Connecticut,quantile,0.975,179,112.064
2024-03-16,inc hosp,3,2024-04-06,Connecticut,quantile,0.025,56,111.4454
2024-03-16,inc hosp,3,2024-04-06,Connecticut,quantile,0.25,86,111.4454
2024-03-16,inc hosp,3,2024-04-06,Connecticut,quantile,0.5,106,111.4454
2024-03-16,inc hosp,3,2024-04-06,Connecticut,quantile,0.75,132,111.4454
2024-03-16,inc hosp,3,2024-04-06,Connecticut,quantile,0.975,195,111.4454
2024-03-16,inc hosp,4,2024-04-13,Connecticut,quantile,0.025,51,111.7982
2024-03-16,inc hosp,4,2024-04-13,Connecticut,quantile,0.25,83,111.7982
2024-03-16,inc hosp,4,2024-04-13,Connecticut,quantile,0.5,106,111.7982
2024-03-16,inc hosp,4,2024-04-13,Connecticut,quantile,0.75,134,111.7982
2024-03-16,inc hosp,4,2024-04-13,Connecticut,quantile,0.975,209,111.7982
2024-03-16,inc hosp,1,2024-03-23,Delaware,quantile,0.025,22,39.5504
2024-03-16,inc hosp,1,2024-03-23,Delaware,quantile,0.25,32,39.5504
2024-03-16,inc hosp,1,2024-03-23,Delaware,quantile,0.5,39,39.5504
2024-03-16,inc hosp,1,2024-03-23,Delaware,quantile,0.75,46,39.5504
2024-03-16,inc hosp,1,2024-03-23,Delaware,quantile,0.975,61,39.5504
2024-03-16,inc hosp,2,2024-03-30,Delaware,quantile,0.025,19,38.1384
2024-03-16,inc hosp,2,2024-03-30,Delaware,quantile,0.25,30,38.1384
2024-03-16,inc hosp,2,2024-03-30,Delaware,quantile,0.5,37,38.1384
2024-03-16,inc hosp,2,2024-03-30,Delaware,quantile,0.75,45,38.1384
2024-03-16,inc hosp,2,2024-03-30,Delaware,quantile,0.975,64,38.1384
2024-03-16,inc hosp,3,2024-04-06,Delaware,quantile,0.025,17,37.4954
2024-03-16,inc hosp,3,2024-04-06,Delaware,quantile,0.25,28,37.4954
2024-03-16,inc hosp,3,2024-04-06,Delaware,quantile,0.5,36,37.4954
2024-03-16,inc hosp,3,2024-04-06,Delaware,quantile,0.75,45,37.4954
2024-03-16,inc hosp,3,2024-04-06,Delaware,quantile,0.975,67,37.4954
2024-03-16,inc hosp,4,2024-04-13,Delaware,quantile,0.025,15,36.959
2024-03-16,inc hosp,4,2024-04-13,Delaware,quantile,0.25,27,36.959
2024-03-16,inc hosp,4,2024-04-13,Delaware,quantile,0.5,35,36.959
2024-03-16,inc hosp,4,2024-04-13,Delaware,quantile,0.75,45,36.959
2024-03-16,inc hosp,4,2024-04-13,Delaware,quantile,0.975,71,36.959
2024-03-16,inc hosp,1,2024-03-23,District of Columbia,quantile,0.025,19,36.0602
2024-03-16,inc hosp,1,2024-03-23,District of Columbia,quantile,0.25,29,36.0602
2024-03-16,inc hosp,1,2024-03-23,District of Columbia,quantile,0.5,35,36.0602
