reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-05-06,inc hosp,1,2023-05-13,Alabama,quantile,0.025,3,10.4952
2023-05-06,inc hosp,1,2023-05-13,Alabama,quantile,0.25,7,10.4952
2023-05-06,inc hosp,1,2023-05-13,Alabama,quantile,0.5,10,10.4952
2023-05-06,inc hosp,1,2023-05-13,Alabama,quantile,0.75,13,10.4952
2023-05-06,inc hosp,1,2023-05-13,Alabama,quantile,0.975,23,10.4952
2023-05-06,inc hosp,2,2023-05-20,Alabama,quantile,0.025,2,10.5398
2023-05-06,inc hosp,2,2023-05-20,Alabama,quantile,0.25,6,10.5398
2023-05-06,inc hosp,2,2023-05-20,Alabama,quantile,0.5,9,10.5398
2023-05-06,inc hosp,2,2023-05-20,Alabama,quantile,0.75,14,10.5398
2023-05-06,inc hosp,2,2023-05-20,Alabama,quantile,0.975,26,10.5398
2023-05-06,inc hosp,3,2023-05-27,Alabama,quantile,0.025,1,10.2978
2023-05-06,inc hosp,3,2023-05-27,Alabama,quantile,0.25,5,10.2978
2023-05-06,inc hosp,3,2023-05-27,Alabama,quantile,0.5,9,10.2978
2023-05-06,inc hosp,3,2023-05-27,Alabama,quantile,0.75,13,10.2978
2023-05-06,inc hosp,3,2023-05-27,Alabama,quantile,0.975,28,10.2978
2023-05-06,inc hosp,4,2023-06-03,Alabama,quantile,0.025,1,9.9026
2023-05-06,inc hosp,4,2023-06-03,Alabama,quantile,0.25,5,9.9026
2023-05-06,inc hosp,4,2023-06-03,Alabama,quantile,0.5,8,9.9026
2023-05-06,inc hosp,4,2023-06-03,Alabama,quantile,0.75,13,9.9026
2023-05-06,inc hosp,4,2023-06-03,Alabama,quantile,0.975,30,9.9026
2023-05-06,inc hosp,1,2023-05-13,Alaska,quantile,0.025,0,3.1046
2023-05-06,inc hosp,1,2023-05-13,Alaska,quantile,0.25,1,3.1046
2023-05-06,inc hosp,1,2023-05-13,Alaska,quantile,0.5,2,3.1046
2023-05-06,inc hosp,1,2023-05-13,Alaska,quantile,0.75,4,3.1046
2023-05-06,inc hosp,1,2023-05-13,Alaska,quantile,0.975,10,3.1046
2023-05-06,inc hosp,2,2023-05-20,Alaska,quantile,0.025,0,3.2206
2023-05-06,inc hosp,2,2023-05-20,Alaska,quantile,0.25,1,3.2206
2023-05-06,inc hosp,2,2023-05-20,Alaska,quantile,0.5,2,3.2206
2023-05-06,inc hosp,2,2023-05-20,Alaska,quantile,0.75,4,3.2206
2023-05-06,inc hosp,2,2023-05-20,Alaska,quantile,0.975,12,3.2206
2023-05-06,inc hosp,3,2023-05-27,Alaska,quantile,0.025,0,3.1
2023-05-06,inc hosp,3,2023-05-27,Alaska,quantile,0.25,1,3.1
2023-05-06,inc hosp,3,2023-05-27,Alaska,quantile,0.5,2,3.1
2023-05-06,inc hosp,3,2023-05-27,Alaska,quantile,0.75,4,3.1
2023-05-06,inc hosp,3,2023-05-27,Alaska,quantile,0.975,13,3.1
2023-05-06,inc hosp,4,2023-06-03,Alaska,quantile,0.025,0,2.8944
2023-05-06,inc hosp,4,2023-06-03,Alaska,quantile,0.25,1,2.8944
2023-05-06,inc hosp,4,2023-06-03,Alaska,quantile,0.5,2,2.8944
2023-05-06,inc hosp,4,2023-06-03,Alaska,quantile,0.75,4,2.8944
2023-05-06,inc hosp,4,2023-06-03,Alaska,quantile,0.975,13,2.8944
2023-05-06,inc hosp,1,2023-05-13,Arizona,quantile,0.025,15,34.9186
2023-05-06,inc hosp,1,2023-05-13,Arizona,quantile,0.25,26,34.9186
2023-05-06,inc hosp,1,2023-05-13,Arizona,quantile,0.5,33,34.9186
2023-05-06,inc hosp,1,2023-05-13,Arizona,quantile,0.75,42,34.9186
2023-05-06,inc hosp,1,2023-05-13,Arizona,quantile,0.975,66,34.9186
2023-05-06,inc hosp,2,2023-05-20,Arizona,quantile,0.025,11,32.8304
2023-05-06,inc hosp,2,2023-05-20,Arizona,quantile,0.25,22,32.8304
2023-05-06,inc hosp,2,2023-05-20,Arizona,quantile,0.5,30,32.8304
2023-05-06,inc hosp,2,2023-05-20,Arizona,quantile,0.75,41,32.8304
2023-05-06,inc hosp,2,2023-05-20,Arizona,quantile,0.975,72,32.8304
2023-05-06,inc hosp,3,2023-05-27,Arizona,quantile,0.025,8,30.0984
2023-05-06,inc hosp,3,2023-05-27,Arizona,quantile,0.25,18,30.0984
2023-05-06,inc hosp,3,2023-05-27,Arizona,quantile,0.5,26,30.0984
2023-05-06,inc hosp,3,2023-05-27,Arizona,quantile,0.75,38,30.0984
2023-05-06,inc hosp,3,2023-05-27,Arizona,quantile,0.975,73,30.0984
2023-05-06,inc hosp,4,2023-06-03,Arizona,quantile,0.025,6,27.2886
2023-05-06,inc hosp,4,2023-06-03,Arizona,quantile,0.25,15,27.2886
2023-05-06,inc hosp,4,2023-06-03,Arizona,quantile,0.5,23,27.2886
2023-05-06,inc hosp,4,2023-06-03,Arizona,quantile,0.75,35,27.2886
2023-05-06,inc hosp,4,2023-06-03,Arizona,quantile,0.975,74,27.2886
2023-05-06,inc hosp,1,2023-05-13,Arkansas,quantile,0.025,3,10.3526
