reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-09-30,inc hosp,1,2023-10-07,Alabama,quantile,0.025,10,25.0816
2023-09-30,inc hosp,1,2023-10-07,Alabama,quantile,0.25,18,25.0816
2023-09-30,inc hosp,1,2023-10-07,Alabama,quantile,0.5,24,25.0816
2023-09-30,inc hosp,1,2023-10-07,Alabama,quantile,0.75,31,25.0816
2023-09-30,inc hosp,1,2023-10-07,Alabama,quantile,0.975,48,25.0816
2023-09-30,inc hosp,2,2023-10-14,Alabama,quantile,0.025,10,30.5576
2023-09-30,inc hosp,2,2023-10-14,Alabama,quantile,0.25,20,30.5576
2023-09-30,inc hosp,2,2023-10-14,Alabama,quantile,0.5,28,30.5576
2023-09-30,inc hosp,2,2023-10-14,Alabama,quantile,0.75,38,30.5576
2023-09-30,inc hosp,2,2023-10-14,Alabama,quantile,0.975,66,30.5576
2023-09-30,inc hosp,3,2023-10-21,Alabama,quantile,0.025,10,38.0166
2023-09-30,inc hosp,3,2023-10-21,Alabama,quantile,0.25,23,38.0166
2023-09-30,inc hosp,3,2023-10-21,Alabama,quantile,0.5,34,38.0166
2023-09-30,inc hosp,3,2023-10-21,Alabama,quantile,0.75,47,38.0166
2023-09-30,inc hosp,3,2023-10-21,Alabama,quantile,0.975,92,38.0166
2023-09-30,inc hosp,4,2023-10-28,Alabama,quantile,0.025,12,48.6946
2023-09-30,inc hosp,4,2023-10-28,Alabama,quantile,0.25,28,48.6946
2023-09-30,inc hosp,4,2023-10-28,Alabama,quantile,0.5,42,48.6946
2023-09-30,inc hosp,4,2023-10-28,Alabama,quantile,0.75,61,48.6946
2023-09-30,inc hosp,4,2023-10-28,Alabama,quantile,0.975,129,48.6946
2023-09-30,inc hosp,1,2023-10-07,Alaska,quantile,0.025,1,8.3284
2023-09-30,inc hosp,1,2023-10-07,Alaska,quantile,0.25,4,8.3284
2023-09-30,inc hosp,1,2023-10-07,Alaska,quantile,0.5,7,8.3284
2023-09-30,inc hosp,1,2023-10-07,Alaska,quantile,0.75,11,8.3284
2023-09-30,inc hosp,1,2023-10-07,Alaska,quantile,0.975,23,8.3284
2023-09-30,inc hosp,2,2023-10-14,Alaska,quantile,0.025,1,10.0214
2023-09-30,inc hosp,2,2023-10-14,Alaska,quantile,0.25,4,10.0214
2023-09-30,inc hosp,2,2023-10-14,Alaska,quantile,0.5,8,10.0214
2023-09-30,inc hosp,2,2023-10-14,Alaska,quantile,0.75,13,10.0214
2023-09-30,inc hosp,2,2023-10-14,Alaska,quantile,0.975,31,10.0214
2023-09-30,inc hosp,3,2023-10-21,Alaska,quantile,0.025,1,12.1728
2023-09-30,inc hosp,3,2023-10-21,Alaska,quantile,0.25,5,12.1728
2023-09-30,inc hosp,3,2023-10-21,Alaska,quantile,0.5,9,12.1728
2023-09-30,inc hosp,3,2023-10-21,Alaska,quantile,0.75,16,12.1728
2023-09-30,inc hosp,3,2023-10-21,Alaska,quantile,0.975,42,12.1728
2023-09-30,inc hosp,4,2023-10-28,Alaska,quantile,0.025,1,15.9238
2023-09-30,inc hosp,4,2023-10-28,Alaska,quantile,0.25,5,15.9238
2023-09-30,inc hosp,4,2023-10-28,Alaska,quantile,0.5,11,15.9238
2023-09-30,inc hosp,4,2023-10-28,Alaska,quantile,0.75,20,15.9238
2023-09-30,inc hosp,4,2023-10-28,Alaska,quantile,0.975,61,15.9238
2023-09-30,inc hosp,1,2023-10-07,Arizona,quantile,0.025,9,23.1102
2023-09-30,inc hosp,1,2023-10-07,Arizona,quantile,0.25,17,23.1102
2023-09-30,inc hosp,1,2023-10-07,Arizona,quantile,0.5,22,23.1102
2023-09-30,inc hosp,1,2023-10-07,Arizona,quantile,0.75,28,23.1102
2023-09-30,inc hosp,1,2023-10-07,Arizona,quantile,0.975,45,23.1102
2023-09-30,inc hosp,2,2023-10-14,Arizona,quantile,0.025,9,28.4176
2023-09-30,inc hosp,2,2023-10-14,Arizona,quantile,0.25,19,28.4176
2023-09-30,inc hosp,2,2023-10-14,Arizona,quantile,0.5,26,28.4176
2023-09-30,inc hosp,2,2023-10-14,Arizona,quantile,0.75,35,28.4176
2023-09-30,inc hosp,2,2023-10-14,Arizona,quantile,0.975,61,28.4176
2023-09-30,inc hosp,3,2023-10-21,Arizona,quantile,0.025,11,35.905
2023-09-30,inc hosp,3,2023-10-21,Arizona,quantile,0.25,23,35.905
2023-09-30,inc hosp,3,2023-10-21,Arizona,quantile,0.5,32,35.905
2023-09-30,inc hosp,3,2023-10-21,Arizona,quantile,0.75,44,35.905
2023-09-30,inc hosp,3,2023-10-21,Arizona,quantile,0.975,82,35.905
2023-09-30,inc hosp,4,2023-10-28,Arizona,quantile,0.025,12,46.8618
2023-09-30,inc hosp,4,2023-10-28,Arizona,quantile,0.25,28,46.8618
2023-09-30,inc hosp,4,2023-10-28,Arizona,quantile,0.5,41,46.8618
2023-09-30,inc hosp,4,2023-10-28,Arizona,quantile,0.75,59,46.8618
2023-09-30,inc hosp,4,2023-10-28,Arizona,quantile,0.975,115,46.8618
2023-09-30,inc hosp,1,2023-10-07,Arkansas,quantile,0.025,4,11.9852
2023-09-30,inc hosp,1,2023-10-07,Arkansas,quantile,0.25,8,11.9852
2023-09-30,inc hosp,1,2023-10-07,Arkansas,quantile,0.5,11,11.9852
2023-09-30,inc hosp,1,2023-10-07,Arkansas,quantile,0.75,15,11.9852
2023-09-30,inc hosp,1,2023-10-07,Arkansas,quantile,0.975,25,11.9852
2023-09-30,inc hosp,2,2023-10-14,Arkansas,quantile,0.025,4,14.6326
2023-09-30,inc hosp,2,2023-10-14,Arkansas,quantile,0.25,9,14.6326
2023-09-30,inc hosp,2,2023-10-14,Arkansas,quantile,0.5,13,14.6326
2023-09-30,inc hosp,2,2023-10-14,Arkansas,quantile,0.75,18,14.6326
2023-09-30,inc hosp,2,2023-10-14,Arkansas,quantile,0.975,32,14.6326
2023-09-30,inc hosp,3,2023-10-21,Arkansas,quantile,0.025,5,18.3726
2023-09-30,inc hosp,3,2023-10-21,Arkansas,quantile,0.25,11,18.3726
