reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2024-04-20,inc hosp,1,2024-04-27,Alabama,quantile,0.025,7,19.4354
2024-04-20,inc hosp,1,2024-04-27,Alabama,quantile,0.25,14,19.4354
2024-04-20,inc hosp,1,2024-04-27,Alabama,quantile,0.5,19,19.4354
2024-04-20,inc hosp,1,2024-04-27,Alabama,quantile,0.75,24,19.4354
2024-04-20,inc hosp,1,2024-04-27,Alabama,quantile,0.975,37,19.4354
2024-04-20,inc hosp,2,2024-05-04,Alabama,quantile,0.025,6,19.6676
2024-04-20,inc hosp,2,2024-05-04,Alabama,quantile,0.25,13,19.6676
2024-04-20,inc hosp,2,2024-05-04,Alabama,quantile,0.5,18,19.6676
2024-04-20,inc hosp,2,2024-05-04,Alabama,quantile,0.75,25,19.6676
2024-04-20,inc hosp,2,2024-05-04,Alabama,quantile,0.975,42,19.6676
2024-04-20,inc hosp,3,2024-05-11,Alabama,quantile,0.025,5,19.9314
2024-04-20,inc hosp,3,2024-05-11,Alabama,quantile,0.25,12,19.9314
2024-04-20,inc hosp,3,2024-05-11,Alabama,quantile,0.5,18,19.9314
2024-04-20,inc hosp,3,2024-05-11,Alabama,quantile,0.75,25,19.9314
2024-04-20,inc hosp,3,2024-05-11,Alabama,quantile,0.975,47,19.9314
2024-04-20,inc hosp,4,2024-05-18,Alabama,quantile,0.025,5,19.8612
2024-04-20,inc hosp,4,2024-05-18,Alabama,quantile,0.25,11,19.8612
2024-04-20,inc hosp,4,2024-05-18,Alabama,quantile,0.5,17,19.8612
2024-04-20,inc hosp,4,2024-05-18,Alabama,quantile,0.75,25,19.8612
2024-04-20,inc hosp,4,2024-05-18,Alabama,quantile,0.975,51,19.8612
2024-04-20,inc hosp,1,2024-04-27,Alaska,quantile,0.025,0,4.1254
2024-04-20,inc hosp,1,2024-04-27,Alaska,quantile,0.25,2,4.1254
2024-04-20,inc hosp,1,2024-04-27,Alaska,quantile,0.5,3,4.1254
2024-04-20,inc hosp,1,2024-04-27,Alaska,quantile,0.75,6,4.1254
2024-04-20,inc hosp,1,2024-04-27,Alaska,quantile,0.975,12,4.1254
2024-04-20,inc hosp,2,2024-05-04,Alaska,quantile,0.025,0,4.3244
2024-04-20,inc hosp,2,2024-05-04,Alaska,quantile,0.25,2,4.3244
2024-04-20,inc hosp,2,2024-05-04,Alaska,quantile,0.5,3,4.3244
2024-04-20,inc hosp,2,2024-05-04,Alaska,quantile,0.75,6,4.3244
2024-04-20,inc hosp,2,2024-05-04,Alaska,quantile,0.975,14,4.3244
2024-04-20,inc hosp,3,2024-05-11,Alaska,quantile,0.025,0,4.4676
2024-04-20,inc hosp,3,2024-05-11,Alaska,quantile,0.25,2,4.4676
2024-04-20,inc hosp,3,2024-05-11,Alaska,quantile,0.5,3,4.4676
2024-04-20,inc hosp,3,2024-05-11,Alaska,quantile,0.75,6,4.4676
2024-04-20,inc hosp,3,2024-05-11,Alaska,quantile,0.975,16,4.4676
2024-04-20,inc hosp,4,2024-05-18,Alaska,quantile,0.025,0,4.5476
2024-04-20,inc hosp,4,2024-05-18,Alaska,quantile,0.25,1,4.5476
2024-04-20,inc hosp,4,2024-05-18,Alaska,quantile,0.5,3,4.5476
2024-04-20,inc hosp,4,2024-05-18,Alaska,quantile,0.75,6,4.5476
2024-04-20,inc hosp,4,2024-05-18,Alaska,quantile,0.975,18,4.5476
2024-04-20,inc hosp,1,2024-04-27,Arizona,quantile,0.025,38,74.2026
2024-04-20,inc hosp,1,2024-04-27,Arizona,quantile,0.25,58,74.2026
2024-04-20,inc hosp,1,2024-04-27,Arizona,quantile,0.5,71,74.2026
2024-04-20,inc hosp,1,2024-04-27,Arizona,quantile,0.75,87,74.2026
2024-04-20,inc hosp,1,2024-04-27,Arizona,quantile,0.975,127,74.2026
2024-04-20,inc hosp,2,2024-05-04,Arizona,quantile,0.025,29,72.0536
2024-04-20,inc hosp,2,2024-05-04,Arizona,quantile,0.25,51,72.0536
2024-04-20,inc hosp,2,2024-05-04,Arizona,quantile,0.5,68,72.0536
2024-04-20,inc hosp,2,2024-05-04,Arizona,quantile,0.75,88,72.0536
2024-04-20,inc hosp,2,2024-05-04,Arizona,quantile,0.975,141,72.0536
2024-04-20,inc hosp,3,2024-05-11,Arizona,quantile,0.025,24,69.666
2024-04-20,inc hosp,3,2024-05-11,Arizona,quantile,0.25,46,69.666
2024-04-20,inc hosp,3,2024-05-11,Arizona,quantile,0.5,63,69.666
2024-04-20,inc hosp,3,2024-05-11,Arizona,quantile,0.75,86,69.666
2024-04-20,inc hosp,3,2024-05-11,Arizona,quantile,0.975,157,69.666
2024-04-20,inc hosp,4,2024-05-18,Arizona,quantile,0.025,19,66.0272
2024-04-20,inc hosp,4,2024-05-18,Arizona,quantile,0.25,41,66.0272
