reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-04-29,inc hosp,1,2023-05-06,Alabama,quantile,0.025,5,15.443
2023-04-29,inc hosp,1,2023-05-06,Alabama,quantile,0.25,11,15.443
2023-04-29,inc hosp,1,2023-05-06,Alabama,quantile,0.5,14,15.443
2023-04-29,inc hosp,1,2023-05-06,Alabama,quantile,0.75,19,15.443
2023-04-29,inc hosp,1,2023-05-06,Alabama,quantile,0.975,32,15.443
2023-04-29,inc hosp,2,2023-05-13,Alabama,quantile,0.025,4,15.7036
2023-04-29,inc hosp,2,2023-05-13,Alabama,quantile,0.25,10,15.7036
2023-04-29,inc hosp,2,2023-05-13,Alabama,quantile,0.5,14,15.7036
2023-04-29,inc hosp,2,2023-05-13,Alabama,quantile,0.75,20,15.7036
2023-04-29,inc hosp,2,2023-05-13,Alabama,quantile,0.975,37,15.7036
2023-04-29,inc hosp,3,2023-05-20,Alabama,quantile,0.025,3,15.4856
2023-04-29,inc hosp,3,2023-05-20,Alabama,quantile,0.25,9,15.4856
2023-04-29,inc hosp,3,2023-05-20,Alabama,quantile,0.5,13,15.4856
2023-04-29,inc hosp,3,2023-05-20,Alabama,quantile,0.75,20,15.4856
2023-04-29,inc hosp,3,2023-05-20,Alabama,quantile,0.975,41,15.4856
2023-04-29,inc hosp,4,2023-05-27,Alabama,quantile,0.025,3,14.9592
2023-04-29,inc hosp,4,2023-05-27,Alabama,quantile,0.25,8,14.9592
2023-04-29,inc hosp,4,2023-05-27,Alabama,quantile,0.5,12,14.9592
2023-04-29,inc hosp,4,2023-05-27,Alabama,quantile,0.75,19,14.9592
2023-04-29,inc hosp,4,2023-05-27,Alabama,quantile,0.975,42,14.9592
2023-04-29,inc hosp,1,2023-05-06,Alaska,quantile,0.025,0,1.184
2023-04-29,inc hosp,1,2023-05-06,Alaska,quantile,0.25,0,1.184
2023-04-29,inc hosp,1,2023-05-06,Alaska,quantile,0.5,1,1.184
2023-04-29,inc hosp,1,2023-05-06,Alaska,quantile,0.75,2,1.184
2023-04-29,inc hosp,1,2023-05-06,Alaska,quantile,0.975,5,1.184
2023-04-29,inc hosp,2,2023-05-13,Alaska,quantile,0.025,0,1.3108
2023-04-29,inc hosp,2,2023-05-13,Alaska,quantile,0.25,0,1.3108
