reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.025,148,305.485
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.25,230,305.485
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.5,289,305.485
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.75,364,305.485
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.975,560,305.485
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.025,137,383.5996
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.25,253,383.5996
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.5,342,383.5996
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.75,473,383.5996
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.975,847,383.5996
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.025,137,465.0452
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.25,276,465.0452
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.5,401,465.0452
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.75,578,465.0452
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.975,1163,465.0452
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.025,130,544.8662
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.25,293,544.8662
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.5,451,544.8662
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.75,682,544.8662
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.975,1507,544.8662
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.025,13,48.1228
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.25,30,48.1228
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.5,42,48.1228
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.75,60,48.1228
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.975,119,48.1228
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.025,11,62.5244
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.25,31,62.5244
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.5,50,62.5244
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.75,79,62.5244
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.975,186,62.5244
2022-11-19,inc hosp,3,2022-12-10,Alaska,quantile,0.025,10,77.0586
2022-11-19,inc hosp,3,2022-12-10,Alaska,quantile,0.25,32,77.0586
2022-11-19,inc hosp,3,2022-12-10,Alaska,quantile,0.5,55,77.0586
2022-11-19,inc hosp,3,2022-12-10,Alaska,quantile,0.75,97,77.0586
2022-11-19,inc hosp,3,2022-12-10,Alaska,quantile,0.975,266,77.0586
2022-11-19,inc hosp,4,2022-12-17,Alaska,quantile,0.025,9,92.8228
2022-11-19,inc hosp,4,2022-12-17,Alaska,quantile,0.25,32,92.8228
2022-11-19,inc hosp,4,2022-12-17,Alaska,quantile,0.5,61,92.8228
2022-11-19,inc hosp,4,2022-12-17,Alaska,quantile,0.75,115,92.8228
2022-11-19,inc hosp,4,2022-12-17,Alaska,quantile,0.975,358,92.8228
2022-11-19,inc hosp,1,2022-11-26,Arizona,quantile,0.025,195,380.5544
2022-11-19,inc hosp,1,2022-11-26,Arizona,quantile,0.25,295,380.5544
2022-11-19,inc hosp,1,2022-11-26,Arizona,quantile,0.5,365,380.5544
2022-11-19,inc hosp,1,2022-11-26,Arizona,quantile,0.75,445,380.5544
