reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.025,68,130.5178
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.25,101,130.5178
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.5,125,130.5178
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.75,154,130.5178
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.975,225,130.5178
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.025,58,145.2508
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.25,101,145.2508
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.5,134,145.2508
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.75,176,145.2508
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.975,297,145.2508
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.025,49,149.9026
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.25,95,149.9026
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.5,134,149.9026
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.75,186,149.9026
2023-12-09,inc hosp,3,2023-12-30,Alabama,quantile,0.975,355,149.9026
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.025,37,132.8176
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.25,77,132.8176
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.5,114,132.8176
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.75,167,132.8176
2023-12-09,inc hosp,4,2024-01-06,Alabama,quantile,0.975,341,132.8176
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.025,5,19.7016
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.25,12,19.7016
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.5,18,19.7016
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.75,25,19.7016
2023-12-09,inc hosp,1,2023-12-16,Alaska,quantile,0.975,47,19.7016
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.025,4,23.0404
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.25,12,23.0404
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.5,19,23.0404
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.75,30,23.0404
2023-12-09,inc hosp,2,2023-12-23,Alaska,quantile,0.975,67,23.0404
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.025,3,24.4554
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.25,11,24.4554
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.5,18,24.4554
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.75,31,24.4554
2023-12-09,inc hosp,3,2023-12-30,Alaska,quantile,0.975,79,24.4554
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.025,2,21.8826
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.25,9,21.8826
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.5,16,21.8826
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.75,28,21.8826
2023-12-09,inc hosp,4,2024-01-06,Alaska,quantile,0.975,78,21.8826
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.025,242,435.4992
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.25,347,435.4992
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.5,418,435.4992
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.75,507,435.4992
2023-12-09,inc hosp,1,2023-12-16,Arizona,quantile,0.975,719,435.4992
2023-12-09,inc hosp,2,2023-12-23,Arizona,quantile,0.025,195,461.5702
2023-12-09,inc hosp,2,2023-12-23,Arizona,quantile,0.25,328,461.5702
2023-12-09,inc hosp,2,2023-12-23,Arizona,quantile,0.5,429,461.5702
2023-12-09,inc hosp,2,2023-12-23,Arizona,quantile,0.75,561,461.5702
2023-12-09,inc hosp,2,2023-12-23,Arizona,quantile,0.975,903,461.5702
2023-12-09,inc hosp,3,2023-12-30,Arizona,quantile,0.025,162,453.81
2023-12-09,inc hosp,3,2023-12-30,Arizona,quantile,0.25,294,453.81
2023-12-09,inc hosp,3,2023-12-30,Arizona,quantile,0.5,407,453.81
