reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.025,7,20.4746
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.25,14,20.4746
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.5,19,20.4746
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.75,25,20.4746
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.975,41,20.4746
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.025,6,21.833
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.25,14,21.833
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.5,20,21.833
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.75,28,21.833
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.975,50,21.833
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.025,6,22.6308
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.25,13,22.6308
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.5,20,22.6308
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.75,28,22.6308
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.975,57,22.6308
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.025,5,23.1826
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.25,12,23.1826
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.5,20,23.1826
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.75,29,23.1826
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.975,65,23.1826
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.025,0,1.2638
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.25,0,1.2638
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.5,1,1.2638
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.75,2,1.2638
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.975,5,1.2638
2022-09-24,inc hosp,2,2022-10-08,Alaska,quantile,0.025,0,1.4106
2022-09-24,inc hosp,2,2022-10-08,Alaska,quantile,0.25,0,1.4106
2022-09-24,inc hosp,2,2022-10-08,Alaska,quantile,0.5,1,1.4106
2022-09-24,inc hosp,2,2022-10-08,Alaska,quantile,0.75,2,1.4106
2022-09-24,inc hosp,2,2022-10-08,Alaska,quantile,0.975,7,1.4106
2022-09-24,inc hosp,3,2022-10-15,Alaska,quantile,0.025,0,1.5896
2022-09-24,inc hosp,3,2022-10-15,Alaska,quantile,0.25,0,1.5896
2022-09-24,inc hosp,3,2022-10-15,Alaska,quantile,0.5,1,1.5896
2022-09-24,inc hosp,3,2022-10-15,Alaska,quantile,0.75,2,1.5896
2022-09-24,inc hosp,3,2022-10-15,Alaska,quantile,0.975,7,1.5896
2022-09-24,inc hosp,4,2022-10-22,Alaska,quantile,0.025,0,1.7634
2022-09-24,inc hosp,4,2022-10-22,Alaska,quantile,0.25,0,1.7634
2022-09-24,inc hosp,4,2022-10-22,Alaska,quantile,0.5,1,1.7634
2022-09-24,inc hosp,4,2022-10-22,Alaska,quantile,0.75,2,1.7634
2022-09-24,inc hosp,4,2022-10-22,Alaska,quantile,0.975,9,1.7634
2022-09-24,inc hosp,1,2022-10-01,Arizona,quantile,0.025,3,10.562
2022-09-24,inc hosp,1,2022-10-01,Arizona,quantile,0.25,7,10.562
