reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-04-22,inc hosp,1,2023-04-29,Alabama,quantile,0.025,7,19.923
2023-04-22,inc hosp,1,2023-04-29,Alabama,quantile,0.25,14,19.923
2023-04-22,inc hosp,1,2023-04-29,Alabama,quantile,0.5,19,19.923
2023-04-22,inc hosp,1,2023-04-29,Alabama,quantile,0.75,24,19.923
2023-04-22,inc hosp,1,2023-04-29,Alabama,quantile,0.975,41,19.923
2023-04-22,inc hosp,2,2023-05-06,Alabama,quantile,0.025,5,20.0312
2023-04-22,inc hosp,2,2023-05-06,Alabama,quantile,0.25,13,20.0312
2023-04-22,inc hosp,2,2023-05-06,Alabama,quantile,0.5,18,20.0312
2023-04-22,inc hosp,2,2023-05-06,Alabama,quantile,0.75,25,20.0312
2023-04-22,inc hosp,2,2023-05-06,Alabama,quantile,0.975,47,20.0312
2023-04-22,inc hosp,3,2023-05-13,Alabama,quantile,0.025,4,20.011
2023-04-22,inc hosp,3,2023-05-13,Alabama,quantile,0.25,11,20.011
2023-04-22,inc hosp,3,2023-05-13,Alabama,quantile,0.5,17,20.011
2023-04-22,inc hosp,3,2023-05-13,Alabama,quantile,0.75,26,20.011
2023-04-22,inc hosp,3,2023-05-13,Alabama,quantile,0.975,52,20.011
2023-04-22,inc hosp,4,2023-05-20,Alabama,quantile,0.025,4,19.4772
2023-04-22,inc hosp,4,2023-05-20,Alabama,quantile,0.25,10,19.4772
2023-04-22,inc hosp,4,2023-05-20,Alabama,quantile,0.5,16,19.4772
2023-04-22,inc hosp,4,2023-05-20,Alabama,quantile,0.75,25,19.4772
2023-04-22,inc hosp,4,2023-05-20,Alabama,quantile,0.975,55,19.4772
2023-04-22,inc hosp,1,2023-04-29,Alaska,quantile,0.025,0,1.8052
2023-04-22,inc hosp,1,2023-04-29,Alaska,quantile,0.25,0,1.8052
2023-04-22,inc hosp,1,2023-04-29,Alaska,quantile,0.5,1,1.8052
2023-04-22,inc hosp,1,2023-04-29,Alaska,quantile,0.75,3,1.8052
2023-04-22,inc hosp,1,2023-04-29,Alaska,quantile,0.975,7,1.8052
2023-04-22,inc hosp,2,2023-05-06,Alaska,quantile,0.025,0,1.9972
2023-04-22,inc hosp,2,2023-05-06,Alaska,quantile,0.25,0,1.9972
2023-04-22,inc hosp,2,2023-05-06,Alaska,quantile,0.5,1,1.9972
2023-04-22,inc hosp,2,2023-05-06,Alaska,quantile,0.75,3,1.9972
2023-04-22,inc hosp,2,2023-05-06,Alaska,quantile,0.975,8,1.9972
2023-04-22,inc hosp,3,2023-05-13,Alaska,quantile,0.025,0,2.0892
2023-04-22,inc hosp,3,2023-05-13,Alaska,quantile,0.25,0,2.0892
2023-04-22,inc hosp,3,2023-05-13,Alaska,quantile,0.5,1,2.0892
2023-04-22,inc hosp,3,2023-05-13,Alaska,quantile,0.75,3,2.0892
2023-04-22,inc hosp,3,2023-05-13,Alaska,quantile,0.975,9,2.0892
2023-04-22,inc hosp,4,2023-05-20,Alaska,quantile,0.025,0,2.1012
2023-04-22,inc hosp,4,2023-05-20,Alaska,quantile,0.25,0,2.1012
2023-04-22,inc hosp,4,2023-05-20,Alaska,quantile,0.5,1,2.1012
2023-04-22,inc hosp,4,2023-05-20,Alaska,quantile,0.75,3,2.1012
2023-04-22,inc hosp,4,2023-05-20,Alaska,quantile,0.975,10,2.1012
2023-04-22,inc hosp,1,2023-04-29,Arizona,quantile,0.025,16,38.0888
2023-04-22,inc hosp,1,2023-04-29,Arizona,quantile,0.25,28,38.0888
2023-04-22,inc hosp,1,2023-04-29,Arizona,quantile,0.5,36,38.0888
2023-04-22,inc hosp,1,2023-04-29,Arizona,quantile,0.75,46,38.0888
2023-04-22,inc hosp,1,2023-04-29,Arizona,quantile,0.975,71,38.0888
2023-04-22,inc hosp,2,2023-05-06,Arizona,quantile,0.025,13,37.4642
2023-04-22,inc hosp,2,2023-05-06,Arizona,quantile,0.25,25,37.4642
2023-04-22,inc hosp,2,2023-05-06,Arizona,quantile,0.5,34,37.4642
2023-04-22,inc hosp,2,2023-05-06,Arizona,quantile,0.75,46,37.4642
2023-04-22,inc hosp,2,2023-05-06,Arizona,quantile,0.975,81,37.4642
2023-04-22,inc hosp,3,2023-05-13,Arizona,quantile,0.025,10,36.1648
2023-04-22,inc hosp,3,2023-05-13,Arizona,quantile,0.25,22,36.1648
2023-04-22,inc hosp,3,2023-05-13,Arizona,quantile,0.5,32,36.1648
2023-04-22,inc hosp,3,2023-05-13,Arizona,quantile,0.75,45,36.1648
