reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2022-10-01,inc hosp,1,2022-10-08,Alabama,quantile,0.025,10,25.452
2022-10-01,inc hosp,1,2022-10-08,Alabama,quantile,0.25,18,25.452
2022-10-01,inc hosp,1,2022-10-08,Alabama,quantile,0.5,24,25.452
2022-10-01,inc hosp,1,2022-10-08,Alabama,quantile,0.75,31,25.452
2022-10-01,inc hosp,1,2022-10-08,Alabama,quantile,0.975,50,25.452
2022-10-01,inc hosp,2,2022-10-15,Alabama,quantile,0.025,8,26.4954
2022-10-01,inc hosp,2,2022-10-15,Alabama,quantile,0.25,17,26.4954
2022-10-01,inc hosp,2,2022-10-15,Alabama,quantile,0.5,24,26.4954
2022-10-01,inc hosp,2,2022-10-15,Alabama,quantile,0.75,33,26.4954
2022-10-01,inc hosp,2,2022-10-15,Alabama,quantile,0.975,59,26.4954
2022-10-01,inc hosp,3,2022-10-22,Alabama,quantile,0.025,7,27.0626
2022-10-01,inc hosp,3,2022-10-22,Alabama,quantile,0.25,16,27.0626
2022-10-01,inc hosp,3,2022-10-22,Alabama,quantile,0.5,24,27.0626
2022-10-01,inc hosp,3,2022-10-22,Alabama,quantile,0.75,34,27.0626
2022-10-01,inc hosp,3,2022-10-22,Alabama,quantile,0.975,69,27.0626
2022-10-01,inc hosp,4,2022-10-29,Alabama,quantile,0.025,6,27.4778
2022-10-01,inc hosp,4,2022-10-29,Alabama,quantile,0.25,15,27.4778
2022-10-01,inc hosp,4,2022-10-29,Alabama,quantile,0.5,23,27.4778
2022-10-01,inc hosp,4,2022-10-29,Alabama,quantile,0.75,35,27.4778
2022-10-01,inc hosp,4,2022-10-29,Alabama,quantile,0.975,76,27.4778
2022-10-01,inc hosp,1,2022-10-08,Alaska,quantile,0.025,0,2.0814
2022-10-01,inc hosp,1,2022-10-08,Alaska,quantile,0.25,1,2.0814
2022-10-01,inc hosp,1,2022-10-08,Alaska,quantile,0.5,1,2.0814
2022-10-01,inc hosp,1,2022-10-08,Alaska,quantile,0.75,3,2.0814
2022-10-01,inc hosp,1,2022-10-08,Alaska,quantile,0.975,8,2.0814
2022-10-01,inc hosp,2,2022-10-15,Alaska,quantile,0.025,0,2.3464
2022-10-01,inc hosp,2,2022-10-15,Alaska,quantile,0.25,1,2.3464
2022-10-01,inc hosp,2,2022-10-15,Alaska,quantile,0.5,2,2.3464
2022-10-01,inc hosp,2,2022-10-15,Alaska,quantile,0.75,3,2.3464
2022-10-01,inc hosp,2,2022-10-15,Alaska,quantile,0.975,10,2.3464
2022-10-01,inc hosp,3,2022-10-22,Alaska,quantile,0.025,0,2.578
2022-10-01,inc hosp,3,2022-10-22,Alaska,quantile,0.25,1,2.578
2022-10-01,inc hosp,3,2022-10-22,Alaska,quantile,0.5,2,2.578
2022-10-01,inc hosp,3,2022-10-22,Alaska,quantile,0.75,3,2.578
2022-10-01,inc hosp,3,2022-10-22,Alaska,quantile,0.975,11,2.578
2022-10-01,inc hosp,4,2022-10-29,Alaska,quantile,0.025,0,2.8142
2022-10-01,inc hosp,4,2022-10-29,Alaska,quantile,0.25,0,2.8142
2022-10-01,inc hosp,4,2022-10-29,Alaska,quantile,0.5,2,2.8142
2022-10-01,inc hosp,4,2022-10-29,Alaska,quantile,0.75,4,2.8142
2022-10-01,inc hosp,4,2022-10-29,Alaska,quantile,0.975,14,2.8142
2022-10-01,inc hosp,1,2022-10-08,Arizona,quantile,0.025,4,13.1904
2022-10-01,inc hosp,1,2022-10-08,Arizona,quantile,0.25,9,13.1904
2022-10-01,inc hosp,1,2022-10-08,Arizona,quantile,0.5,12,13.1904
2022-10-01,inc hosp,1,2022-10-08,Arizona,quantile,0.75,16,13.1904
2022-10-01,inc hosp,1,2022-10-08,Arizona,quantile,0.975,28,13.1904
2022-10-01,inc hosp,2,2022-10-15,Arizona,quantile,0.025,4,14.1564
2022-10-01,inc hosp,2,2022-10-15,Arizona,quantile,0.25,9,14.1564
2022-10-01,inc hosp,2,2022-10-15,Arizona,quantile,0.5,13,14.1564
2022-10-01,inc hosp,2,2022-10-15,Arizona,quantile,0.75,18,14.1564
2022-10-01,inc hosp,2,2022-10-15,Arizona,quantile,0.975,32,14.1564
2022-10-01,inc hosp,3,2022-10-22,Arizona,quantile,0.025,3,14.9428
2022-10-01,inc hosp,3,2022-10-22,Arizona,quantile,0.25,9,14.9428
2022-10-01,inc hosp,3,2022-10-22,Arizona,quantile,0.5,13,14.9428
2022-10-01,inc hosp,3,2022-10-22,Arizona,quantile,0.75,19,14.9428
2022-10-01,inc hosp,3,2022-10-22,Arizona,quantile,0.975,37,14.9428
2022-10-01,inc hosp,4,2022-10-29,Arizona,quantile,0.025,3,15.78
2022-10-01,inc hosp,4,2022-10-29,Arizona,quantile,0.25,9,15.78
2022-10-01,inc hosp,4,2022-10-29,Arizona,quantile,0.5,13,15.78
2022-10-01,inc hosp,4,2022-10-29,Arizona,quantile,0.75,20,15.78
2022-10-01,inc hosp,4,2022-10-29,Arizona,quantile,0.975,42,15.78
2022-10-01,inc hosp,1,2022-10-08,Arkansas,quantile,0.025,3,10.4706
2022-10-01,inc hosp,1,2022-10-08,Arkansas,quantile,0.25,7,10.4706
2022-10-01,inc hosp,1,2022-10-08,Arkansas,quantile,0.5,10,10.4706
2022-10-01,inc hosp,1,2022-10-08,Arkansas,quantile,0.75,13,10.4706
2022-10-01,inc hosp,1,2022-10-08,Arkansas,quantile,0.975,22,10.4706
2022-10-01,inc hosp,2,2022-10-15,Arkansas,quantile,0.025,3,10.745
2022-10-01,inc hosp,2,2022-10-15,Arkansas,quantile,0.25,7,10.745
2022-10-01,inc hosp,2,2022-10-15,Arkansas,quantile,0.5,10,10.745
2022-10-01,inc hosp,2,2022-10-15,Arkansas,quantile,0.75,14,10.745
2022-10-01,inc hosp,2,2022-10-15,Arkansas,quantile,0.975,24,10.745
2022-10-01,inc hosp,3,2022-10-22,Arkansas,quantile,0.025,2,11.0908
2022-10-01,inc hosp,3,2022-10-22,Arkansas,quantile,0.25,7,11.0908
2022-10-01,inc hosp,3,2022-10-22,Arkansas,quantile,0.5,10,11.0908
2022-10-01,inc hosp,3,2022-10-22,Arkansas,quantile,0.75,14,11.0908
2022-10-01,inc hosp,3,2022-10-22,Arkansas,quantile,0.975,27,11.0908
2022-10-01,inc hosp,4,2022-10-29,Arkansas,quantile,0.025,2,11.1834
2022-10-01,inc hosp,4,2022-10-29,Arkansas,quantile,0.25,6,11.1834
2022-10-01,inc hosp,4,2022-10-29,Arkansas,quantile,0.5,10,11.1834
2022-10-01,inc hosp,4,2022-10-29,Arkansas,quantile,0.75,15,11.1834
2022-10-01,inc hosp,4,2022-10-29,Arkansas,quantile,0.975,29,11.1834
2022-10-01,inc hosp,1,2022-10-08,California,quantile,0.025,31,69.1332
2022-10-01,inc hosp,1,2022-10-08,California,quantile,0.25,51,69.1332
2022-10-01,inc hosp,1,2022-10-08,California,quantile,0.5,65,69.1332
2022-10-01,inc hosp,1,2022-10-08,California,quantile,0.75,82,69.1332
2022-10-01,inc hosp,1,2022-10-08,California,quantile,0.975,130,69.1332
2022-10-01,inc hosp,2,2022-10-15,California,quantile,0.025,24,71.3864
2022-10-01,inc hosp,2,2022-10-15,California,quantile,0.25,47,71.3864
2022-10-01,inc hosp,2,2022-10-15,California,quantile,0.5,64,71.3864
2022-10-01,inc hosp,2,2022-10-15,California,quantile,0.75,88,71.3864
2022-10-01,inc hosp,2,2022-10-15,California,quantile,0.975,161,71.3864
