reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.01,0
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.025,0
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.05,0
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.1,0
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.15,12.610178601786046
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.2,68.27261772617732
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.25,102.14130391303914
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.3,131.61804418044179
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.35,165.0047765477655
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.4,189.949170491705
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.45,210.34370043700437
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.5,226
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.55,243.32718377183778
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.6,263.8079750797508
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.65,290.3284762847629
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.7,324.0503955039551
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.75,356.8812188121881
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.8,399.41360913609134
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.85,497.84233342333414
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.9,691.5000650006502
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.95,869.0726612266121
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.975,953.6793632936327
2022-11-12,1,wk inc hosp,2022-11-19,01,quantile,0.99,1056.819144591447
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.01,0
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.025,0
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.05,0
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.1,0
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.15,4.955421054210536
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.2,8.109679096790975
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.25,11.870158701587016
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.3,14.899711997119969
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.35,17.257694076940766
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.4,20.096846968469684
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.45,23
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.5,25
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.55,27.2139896398964
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.6,30
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.65,33
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.7,35.431821318213174
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.75,38.989442394423946
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.8,42.21907419074191
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.85,46
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.9,51.647543475434766
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.95,60.509614596145944
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.975,67.7889793897939
2022-11-12,1,wk inc hosp,2022-11-19,02,quantile,0.99,76.04143831438313
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.01,0
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.025,0
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.05,0
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.1,62.34877848778493
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.15,222.71286162861634
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.2,308.28581985819864
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.25,359.849718497185
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.3,399.68306283062833
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.35,431.5362028620286
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.4,460.02481724817255
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.45,486.34440244402447
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.5,510
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.55,535.5741912419126
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.6,560.7454124541246
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.65,588.9570945709457
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.7,619.4962229622297
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.75,660.0960534605346
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.8,713.4798497984982
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.85,797.9274177741776
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.9,988.6543125431259
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.95,1151.1708897088965
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.975,1250.1448009480098
2022-11-12,1,wk inc hosp,2022-11-19,04,quantile,0.99,1359.7602268022674
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.01,0
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.025,0
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.05,0
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.1,0
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.15,26.59543095430951
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.2,53.79943499434994
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.25,73.7960329603296
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.3,90.44152341523414
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.35,105.8360188601885
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.4,120.03880138801387
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.45,132.6160836608366
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.5,144
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.55,156.08663886638865
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.6,169.0312073120731
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.65,183.610120601206
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.7,199.0926019260192
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.75,217.2668351683517
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.8,241.34588045880463
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.85,293.5463574635745
2022-11-12,1,wk inc hosp,2022-11-19,05,quantile,0.9,449.4966669666698
