reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.01,0
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.025,0
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.05,11
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.1,11
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.15,11
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.2,22
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.25,22
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.3,22
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.35,33
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.4,33
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.45,33
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.5,44
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.55,44
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.6,44
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.65,56
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.7,56
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.75,67
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.8,67
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.85,78
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.9,89
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.95,100
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.975,122
2024-04-13,inc hosp,2024-04-20,1,06,California,quantile,0.99,133
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.01,0
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.025,0
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.05,0
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.1,11
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.15,11
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.2,11
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.25,22
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.3,22
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.35,22
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.4,33
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.45,33
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.5,33
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.55,44
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.6,44
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.65,44
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.7,56
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.75,56
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.8,67
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.85,78
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.9,89
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.95,111
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.975,133
2024-04-13,inc hosp,2024-04-27,2,06,California,quantile,0.99,156
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.01,0
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.025,0
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.05,0
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.1,0
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.15,11
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.2,11
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.25,11
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.3,22
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.35,22
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.4,22
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.45,33
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.5,33
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.55,33
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.6,44
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.65,44
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.7,44
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.75,56
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.8,67
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.85,78
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.9,89
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.95,111
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.975,133
2024-04-13,inc hosp,2024-05-04,3,06,California,quantile,0.99,178
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.01,0
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.025,0
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.05,0
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.1,0
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.15,11
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.2,11
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.25,11
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.3,11
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.35,22
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.4,22
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.45,22
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.5,33
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.55,33
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.6,33
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.65,44
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.7,44
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.75,56
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.8,56
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.85,67
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.9,89
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.95,111
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.975,133
2024-04-13,inc hosp,2024-05-11,4,06,California,quantile,0.99,178
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.01,6
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.025,8
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.05,10
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.1,12
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.15,16
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.2,16
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.25,18
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.3,20
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.35,22
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.4,24
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.45,24
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.5,27
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.55,29
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.6,31
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.65,33
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.7,35
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.75,37
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.8,41
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.85,43
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.9,49
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.95,55
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.975,63
2024-04-13,inc hosp,2024-04-20,1,08,Colorado,quantile,0.99,71
2024-04-13,inc hosp,2024-04-27,2,08,Colorado,quantile,0.01,4
2024-04-13,inc hosp,2024-04-27,2,08,Colorado,quantile,0.025,4
2024-04-13,inc hosp,2024-04-27,2,08,Colorado,quantile,0.05,6
2024-04-13,inc hosp,2024-04-27,2,08,Colorado,quantile,0.1,10
