reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.01,67
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.025,89
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.05,100
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.1,122
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.15,144
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.2,167
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.25,178
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.3,189
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.35,200
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.4,211
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.45,222
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.5,244
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.55,256
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.6,267
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.65,289
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.7,311
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.75,333
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.8,356
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.85,378
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.9,422
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.95,489
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.975,544
2023-02-04,inc hosp,2023-02-11,1,06,California,quantile,0.99,633
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.01,44
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.025,67
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.05,78
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.1,100
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.15,122
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.2,133
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.25,156
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.3,167
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.35,178
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.4,200
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.45,211
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.5,222
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.55,244
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.6,256
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.65,278
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.7,311
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.75,333
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.8,367
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.85,411
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.9,478
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.95,567
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.975,678
2023-02-04,inc hosp,2023-02-18,2,06,California,quantile,0.99,844
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.01,33
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.025,44
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.05,67
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.1,78
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.15,100
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.2,111
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.25,133
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.3,144
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.35,156
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.4,178
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.45,189
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.5,211
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.55,233
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.6,244
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.65,278
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.7,300
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.75,333
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.8,378
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.85,433
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.9,500
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.95,633
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.975,789
2023-02-04,inc hosp,2023-02-25,3,06,California,quantile,0.99,967
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.01,22
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.025,33
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.05,44
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.1,67
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.15,89
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.2,100
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.25,122
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.3,133
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.35,144
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.4,167
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.45,178
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.5,200
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.55,222
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.6,244
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.65,267
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.7,300
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.75,333
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.8,378
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.85,433
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.9,522
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.95,678
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.975,856
2023-02-04,inc hosp,2023-03-04,4,06,California,quantile,0.99,1078
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.01,12
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.025,16
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.05,18
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.1,24
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.15,27
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.2,29
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.25,33
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.3,35
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.35,37
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.4,39
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.45,43
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.5,45
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.55,47
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.6,49
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.65,53
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.7,57
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.75,61
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.8,65
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.85,71
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.9,78
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.95,92
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.975,104
2023-02-04,inc hosp,2023-02-11,1,08,Colorado,quantile,0.99,118
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.01,8
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.025,12
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.05,14
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.1,18
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.15,22
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.2,24
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.25,29
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.3,31
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.35,33
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.4,37
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.45,39
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.5,43
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.55,45
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.6,49
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.65,53
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.7,57
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.75,63
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.8,67
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.85,76
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.9,88
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.95,106
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.975,124
2023-02-04,inc hosp,2023-02-18,2,08,Colorado,quantile,0.99,147
2023-02-04,inc hosp,2023-02-25,3,08,Colorado,quantile,0.01,6
