reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.01,178
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.025,211
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.05,244
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.1,289
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.15,322
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.2,344
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.25,367
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.3,389
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.35,411
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.4,433
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.45,467
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.5,489
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.55,511
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.6,533
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.65,567
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.7,589
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.75,633
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.8,667
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.85,722
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.9,789
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.95,900
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.975,1033
2024-01-20,inc hosp,2024-01-27,1,06,California,quantile,0.99,1156
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.01,111
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.025,144
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.05,178
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.1,222
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.15,256
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.2,278
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.25,311
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.3,333
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.35,367
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.4,389
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.45,422
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.5,444
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.55,478
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.6,511
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.65,544
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.7,578
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.75,622
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.8,689
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.85,756
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.9,867
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.95,1022
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.975,1178
2024-01-20,inc hosp,2024-02-03,2,06,California,quantile,0.99,1400
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.01,89
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.025,100
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.05,133
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.1,178
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.15,211
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.2,233
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.25,267
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.3,289
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.35,322
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.4,344
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.45,378
2024-01-20,inc hosp,2024-02-10,3,06,California,quantile,0.5,411
