reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.01,22
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.025,33
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.05,44
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.1,56
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.15,67
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.2,78
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.25,89
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.3,89
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.35,100
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.4,111
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.45,122
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.5,122
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.55,133
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.6,144
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.65,156
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.7,167
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.75,178
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.8,189
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.85,211
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.9,222
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.95,267
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.975,311
2023-03-04,inc hosp,2023-03-11,1,06,California,quantile,0.99,367
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.01,11
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.025,22
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.05,33
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.1,44
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.15,56
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.2,67
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.25,67
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.3,78
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.35,89
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.4,100
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.45,100
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.5,111
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.55,122
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.6,133
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.65,144
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.7,156
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.75,178
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.8,189
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.85,222
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.9,256
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.95,311
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.975,367
2023-03-04,inc hosp,2023-03-18,2,06,California,quantile,0.99,444
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.01,11
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.025,11
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.05,22
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.1,33
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.15,44
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.2,56
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.25,67
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.3,67
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.35,78
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.4,89
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.45,100
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.5,100
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.55,111
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.6,122
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.65,133
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.7,156
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.75,167
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.8,189
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.85,211
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.9,256
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.95,333
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.975,411
2023-03-04,inc hosp,2023-03-25,3,06,California,quantile,0.99,511
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.01,0
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.025,11
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.05,22
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.1,33
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.15,33
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.2,44
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.25,56
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.3,56
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.35,67
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.4,78
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.45,89
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.5,89
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.55,111
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.6,122
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.65,133
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.7,144
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.75,167
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.8,189
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.85,211
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.9,256
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.95,344
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.975,433
2023-03-04,inc hosp,2023-04-01,4,06,California,quantile,0.99,556
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.01,4
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.025,6
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.05,8
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.1,10
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.15,12
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.2,14
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.25,14
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.3,16
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.35,18
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.4,18
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.45,20
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.5,22
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.55,22
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.6,24
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.65,27
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.7,29
2023-03-04,inc hosp,2023-03-11,1,08,Colorado,quantile,0.75,31
