reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.01,122
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.025,156
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.05,178
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.1,211
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.15,233
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.2,256
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.25,278
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.3,300
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.35,311
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.4,333
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.45,344
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.5,367
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.55,389
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.6,411
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.65,433
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.7,456
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.75,489
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.8,522
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.85,567
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.9,622
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.95,700
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.975,800
2024-02-03,inc hosp,2024-02-10,1,06,California,quantile,0.99,933
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.01,78
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.025,100
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.05,133
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.1,167
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.15,189
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.2,211
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.25,233
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.3,256
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.35,278
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.4,300
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.45,311
2024-02-03,inc hosp,2024-02-17,2,06,California,quantile,0.5,344
