reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.01,44
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.025,56
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.05,67
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.1,89
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.15,111
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.2,122
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.25,133
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.3,144
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.35,156
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.4,167
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.45,178
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.5,189
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.55,200
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.6,211
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.65,222
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.7,244
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.75,256
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.8,278
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.85,311
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.9,344
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.95,400
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.975,456
2022-10-01,inc hosp,2022-10-08,1,06,California,quantile,0.99,544
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.01,22
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.025,44
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.05,56
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.1,78
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.15,89
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.2,111
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.25,122
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.3,133
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.35,144
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.4,156
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.45,167
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.5,189
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.55,200
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.6,211
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.65,233
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.7,256
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.75,278
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.8,300
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.85,344
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.9,400
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.95,500
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.975,589
2022-10-01,inc hosp,2022-10-15,2,06,California,quantile,0.99,711
