reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.01,256
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.025,289
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.05,333
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.1,389
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.15,433
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.2,478
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.25,511
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.3,544
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.35,578
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.4,611
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.45,644
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.5,678
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.55,711
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.6,756
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.65,800
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.7,844
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.75,900
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.8,967
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.85,1056
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.9,1156
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.95,1322
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.975,1522
2022-11-05,inc hosp,2022-11-12,1,06,California,quantile,0.99,1756
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.01,178
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.025,222
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.05,278
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.1,333
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.15,389
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.2,444
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.25,489
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.3,533
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.35,578
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.4,622
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.45,667
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.5,711
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.55,767
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.6,822
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.65,878
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.7,956
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.75,1044
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.8,1144
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.85,1267
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.9,1433
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.95,1767
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.975,2111
2022-11-05,inc hosp,2022-11-19,2,06,California,quantile,0.99,2622
2022-11-05,inc hosp,2022-11-26,3,06,California,quantile,0.01,144
2022-11-05,inc hosp,2022-11-26,3,06,California,quantile,0.025,189
