reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.01,78
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.025,89
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.05,111
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.1,133
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.15,144
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.2,156
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.25,167
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.3,189
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.35,200
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.4,211
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.45,222
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.5,233
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.55,244
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.6,256
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.65,278
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.7,289
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.75,311
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.8,333
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.85,356
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.9,400
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.95,456
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.975,522
2024-02-17,inc hosp,2024-02-24,1,06,California,quantile,0.99,600
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.01,44
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.025,67
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.05,78
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.1,100
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.15,122
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.2,133
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.25,144
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.3,156
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.35,178
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.4,189
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.45,200
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.5,222
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.55,233
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.6,256
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.65,267
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.7,289
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.75,311
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.8,344
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.85,389
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.9,444
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.95,533
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.975,611
2024-02-17,inc hosp,2024-03-02,2,06,California,quantile,0.99,711
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.01,33
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.025,44
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.05,56
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.1,78
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.15,100
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.2,111
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.25,133
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.3,144
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.35,156
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.4,167
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.45,189
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.5,200
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.55,222
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.6,233
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.65,256
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.7,278
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.75,311
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.8,344
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.85,389
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.9,456
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.95,578
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.975,689
2024-02-17,inc hosp,2024-03-09,3,06,California,quantile,0.99,833
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.01,22
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.025,33
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.05,44
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.1,67
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.15,89
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.2,100
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.25,111
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.3,122
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.35,133
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.4,156
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.45,167
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.5,178
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.55,200
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.6,222
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.65,244
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.7,267
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.75,300
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.8,333
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.85,389
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.9,467
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.95,589
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.975,733
2024-02-17,inc hosp,2024-03-16,4,06,California,quantile,0.99,911
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.01,63
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.025,76
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.05,86
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.1,98
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.15,110
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.2,118
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.25,127
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.3,133
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.35,141
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.4,147
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.45,153
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.5,161
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.55,167
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.6,178
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.65,186
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.7,196
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.75,208
2024-02-17,inc hosp,2024-02-24,1,08,Colorado,quantile,0.8,220
