reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.01,133
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.025,167
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.05,200
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.1,233
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.15,256
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.2,278
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.25,300
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.3,322
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.35,333
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.4,356
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.45,378
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.5,400
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.55,422
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.6,444
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.65,467
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.7,489
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.75,522
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.8,556
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.85,600
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.9,667
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.95,778
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.975,867
2024-02-10,inc hosp,2024-02-17,1,06,California,quantile,0.99,989
2024-02-10,inc hosp,2024-02-24,2,06,California,quantile,0.01,89
2024-02-10,inc hosp,2024-02-24,2,06,California,quantile,0.025,111
2024-02-10,inc hosp,2024-02-24,2,06,California,quantile,0.05,144
2024-02-10,inc hosp,2024-02-24,2,06,California,quantile,0.1,178
