reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.01,0
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.025,0
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.05,11
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.1,11
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.15,22
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.2,22
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.25,22
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.3,33
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.35,33
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.4,44
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.45,44
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.5,44
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.55,56
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.6,56
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.65,56
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.7,67
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.75,67
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.8,78
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.85,89
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.9,100
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.95,111
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.975,133
2024-03-30,inc hosp,2024-04-06,1,06,California,quantile,0.99,156
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.01,0
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.025,0
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.05,0
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.1,11
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.15,11
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.2,22
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.25,22
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.3,22
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.35,33
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.4,33
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.45,33
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.5,44
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.55,44
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.6,44
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.65,56
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.7,56
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.75,67
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.8,78
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.85,89
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.9,100
2024-03-30,inc hosp,2024-04-13,2,06,California,quantile,0.95,122
