reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.01,100
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.025,133
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.05,156
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.1,189
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.15,211
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.2,233
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.25,244
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.3,267
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.35,289
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.4,300
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.45,322
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.5,333
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.55,356
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.6,378
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.65,400
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.7,422
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.75,456
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.8,489
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.85,533
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.9,589
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.95,700
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.975,778
2022-10-15,inc hosp,2022-10-22,1,06,California,quantile,0.99,911
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.01,78
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.025,100
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.05,122
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.1,156
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.15,189
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.2,211
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.25,233
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.3,256
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.35,278
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.4,300
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.45,322
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.5,344
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.55,367
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.6,400
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.65,433
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.7,467
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.75,511
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.8,567
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.85,633
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.9,733
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.95,878
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.975,1044
2022-10-15,inc hosp,2022-10-29,2,06,California,quantile,0.99,1244
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.01,67
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.025,78
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.05,111
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.1,144
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.15,178
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.2,200
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.25,222
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.3,244
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.35,278
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.4,300
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.45,322
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.5,356
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.55,389
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.6,422
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.65,467
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.7,511
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.75,567
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.8,633
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.85,722
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.9,833
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.95,1067
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.975,1267
2022-10-15,inc hosp,2022-11-05,3,06,California,quantile,0.99,1667
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.01,44
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.025,78
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.05,100
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.1,133
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.15,167
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.2,200
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.25,222
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.3,256
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.35,278
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.4,300
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.45,333
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.5,367
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.55,411
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.6,456
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.65,500
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.7,556
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.75,622
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.8,711
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.85,822
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.9,967
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.95,1289
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.975,1600
2022-10-15,inc hosp,2022-11-12,4,06,California,quantile,0.99,2300
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.01,51
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.025,61
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.05,67
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.1,80
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.15,90
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.2,96
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.25,104
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.3,112
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.35,118
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.4,124
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.45,133
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.5,139
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.55,147
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.6,155
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.65,163
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.7,173
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.75,184
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.8,196
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.85,212
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.9,233
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.95,269
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.975,300
2022-10-15,inc hosp,2022-10-22,1,08,Colorado,quantile,0.99,345
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.01,35
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.025,45
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.05,55
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.1,67
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.15,78
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.2,88
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.25,96
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.3,104
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.35,114
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.4,122
2022-10-15,inc hosp,2022-10-29,2,08,Colorado,quantile,0.45,131
