reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.01,278
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.025,333
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.05,389
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.1,444
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.15,500
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.2,544
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.25,578
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.3,611
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.35,656
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.4,689
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.45,722
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.5,767
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.55,800
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.6,844
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.65,889
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.7,944
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.75,1000
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.8,1067
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.85,1156
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.9,1256
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.95,1467
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.975,1656
2023-11-11,inc hosp,2023-11-18,1,06,California,quantile,0.99,1833
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.01,211
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.025,278
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.05,322
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.1,400
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.15,456
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.2,511
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.25,567
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.3,611
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.35,656
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.4,700
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.45,756
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.5,800
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.55,856
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.6,922
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.65,989
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.7,1078
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.75,1156
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.8,1256
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.85,1389
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.9,1556
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.95,1833
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.975,2167
2023-11-11,inc hosp,2023-11-25,2,06,California,quantile,0.99,2633
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.01,167
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.025,222
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.05,278
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.1,356
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.15,411
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.2,478
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.25,533
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.3,578
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.35,633
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.4,700
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.45,767
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.5,822
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.55,878
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.6,956
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.65,1044
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.7,1133
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.75,1256
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.8,1400
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.85,1589
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.9,1856
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.95,2344
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.975,2733
2023-11-11,inc hosp,2023-12-02,3,06,California,quantile,0.99,3356
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.01,133
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.025,189
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.05,244
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.1,322
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.15,389
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.2,456
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.25,511
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.3,578
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.35,633
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.4,700
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.45,767
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.5,833
2023-11-11,inc hosp,2023-12-09,4,06,California,quantile,0.55,911
