reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.01,11
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.025,22
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.05,22
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.1,33
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.15,44
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.2,44
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.25,56
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.3,67
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.35,67
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.4,78
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.45,78
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.5,89
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.55,89
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.6,100
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.65,111
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.7,111
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.75,122
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.8,133
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.85,144
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.9,167
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.95,200
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.975,233
2023-09-16,inc hosp,2023-09-23,1,06,California,quantile,0.99,267
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.01,11
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.025,11
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.05,22
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.1,33
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.15,44
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.2,44
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.25,56
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.3,56
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.35,67
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.4,78
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.45,78
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.5,89
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.55,100
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.6,100
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.65,111
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.7,122
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.75,133
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.8,156
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.85,178
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.9,200
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.95,244
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.975,289
2023-09-16,inc hosp,2023-09-30,2,06,California,quantile,0.99,367
