reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.01,89
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.025,100
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.05,122
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.1,144
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.15,167
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.2,178
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.25,200
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.3,211
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.35,222
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.4,244
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.45,256
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.5,267
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.55,289
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.6,300
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.65,322
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.7,333
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.75,356
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.8,389
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.85,422
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.9,467
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.95,522
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.975,600
2024-02-24,inc hosp,2024-03-02,1,06,California,quantile,0.99,700
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.01,56
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.025,67
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.05,89
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.1,111
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.15,133
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.2,156
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.25,167
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.3,178
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.35,200
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.4,211
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.45,233
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.5,244
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.55,267
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.6,278
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.65,300
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.7,333
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.75,356
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.8,389
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.85,433
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.9,489
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.95,600
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.975,678
2024-02-24,inc hosp,2024-03-09,2,06,California,quantile,0.99,800
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.01,33
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.025,56
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.05,67
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.1,89
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.15,111
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.2,122
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.25,144
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.3,156
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.35,167
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.4,189
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.45,200
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.5,222
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.55,233
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.6,256
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.65,278
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.7,311
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.75,333
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.8,378
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.85,422
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.9,500
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.95,622
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.975,756
2024-02-24,inc hosp,2024-03-16,3,06,California,quantile,0.99,933
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.01,22
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.025,33
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.05,44
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.1,67
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.15,89
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.2,100
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.25,122
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.3,133
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.35,144
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.4,167
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.45,178
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.5,200
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.55,211
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.6,233
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.65,256
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.7,278
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.75,322
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.8,356
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.85,411
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.9,489
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.95,622
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.975,789
2024-02-24,inc hosp,2024-03-23,4,06,California,quantile,0.99,1044
2024-02-24,inc hosp,2024-03-02,1,08,Colorado,quantile,0.01,57
2024-02-24,inc hosp,2024-03-02,1,08,Colorado,quantile,0.025,65
