reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.01,378
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.025,433
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.05,511
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.1,589
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.15,644
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.2,700
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.25,744
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.3,800
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.35,844
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.4,889
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.45,933
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.5,967
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.55,1022
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.6,1067
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.65,1122
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.7,1189
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.75,1256
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.8,1344
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.85,1433
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.9,1589
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.95,1800
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.975,2033
2023-12-02,inc hosp,2023-12-09,1,06,California,quantile,0.99,2267
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.01,278
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.025,344
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.05,411
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.1,500
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.15,567
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.2,622
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.25,678
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.3,733
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.35,789
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.4,844
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.45,900
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.5,956
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.55,1033
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.6,1111
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.65,1200
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.7,1289
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.75,1411
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.8,1522
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.85,1667
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.9,1900
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.95,2267
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.975,2633
2023-12-02,inc hosp,2023-12-16,2,06,California,quantile,0.99,3178
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.01,222
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.025,278
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.05,333
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.1,422
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.15,489
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.2,556
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.25,622
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.3,678
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.35,744
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.4,811
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.45,878
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.5,956
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.55,1033
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.6,1122
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.65,1211
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.7,1311
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.75,1433
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.8,1600
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.85,1822
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.9,2144
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.95,2656
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.975,3200
2023-12-02,inc hosp,2023-12-23,3,06,California,quantile,0.99,4111
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.01,167
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.025,222
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.05,278
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.1,356
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.15,433
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.2,500
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.25,567
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.3,633
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.35,700
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.4,767
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.45,856
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.5,933
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.55,1011
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.6,1111
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.65,1211
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.7,1344
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.75,1511
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.8,1678
2023-12-02,inc hosp,2023-12-30,4,06,California,quantile,0.85,1944
