reference_date,target,target_end_date,horizon,location_number,location,output_type,output_type_id,value
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.01,0
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.025,11
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.05,11
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.1,22
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.15,22
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.2,33
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.25,33
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.3,44
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.35,44
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.4,56
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.45,56
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.5,56
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.55,67
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.6,67
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.65,78
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.7,78
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.75,89
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.8,100
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.85,111
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.9,122
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.95,144
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.975,178
2022-09-10,inc hosp,2022-09-17,1,06,California,quantile,0.99,211
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.01,0
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.025,0
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.05,11
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.1,22
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.15,22
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.2,33
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.25,33
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.3,44
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.35,44
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.4,44
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.45,56
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.5,56
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.55,67
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.6,67
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.65,78
2022-09-10,inc hosp,2022-09-24,2,06,California,quantile,0.7,89
