model,location,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_95,r_wis
baseline_flu,New Hampshire,14.056160767067666,1.549175110811108,6.879281116811171,5.627704539445392,-0.03759999999999996,0.0032000000000000973,18.803995479954793,0.4760000000000003,0.8439999999999999,1
baseline_flu,New Jersey,107.94473744610445,8.953204382373821,58.6670369739698,40.324496089760885,-0.16399999999999998,-0.03319999999999972,143,0.34000000000000014,0.6919999999999998,1
baseline_flu,New Mexico,48.496350958549584,4.544323957479574,23.795001634416355,20.15702536665367,-0.12159999999999999,0.03960000000000004,64.25999999999995,0.41200000000000014,0.7239999999999998,1
baseline_flu,New York,219.42308379456796,17.227006200592005,117.14548004600056,85.05059754797547,-0.1504,-0.06059999999999976,285.1960000000001,0.35599999999999987,0.7120000000000002,1
baseline_flu,North Carolina,102.06174801323013,9.758176912319122,52.59352179601794,39.71004930489307,-0.1368000000000001,0.07839999999999991,136.72,0.3720000000000001,0.7320000000000001,1
baseline_flu,North Dakota,9.158416744207443,1.4509448022880227,4.487281302413026,3.2201906395063955,-0.04879999999999988,-0.026600000000000155,13.659993599935996,0.44399999999999995,0.8479999999999999,1
baseline_flu,Ohio,127.99737991165912,10.040504369303692,65.22831983639834,52.728555705957056,-0.1487999999999999,-0.1398,167.82399999999996,0.3839999999999998,0.6919999999999998,1
baseline_flu,Oklahoma,97.48641686193862,9.332781850388502,49.000800718407234,39.15283429314294,-0.10880000000000005,-0.008799999999999742,131.116,0.3759999999999999,0.7919999999999998,1
baseline_flu,Oregon,66.44048330871308,4.437256620846208,35.114054371343755,26.8891723165232,-0.05360000000000004,-0.020999999999999724,79.65999823998251,0.468,0.8160000000000003,1
baseline_flu,Pennsylvania,157.21405403438035,13.73297822322223,84.05716574005733,59.42391007110072,-0.15759999999999996,-0.013799999999999861,208.616,0.3159999999999999,0.7359999999999997,1
baseline_flu,Puerto Rico,13.365217195221952,4.508834351393514,4.278497310173101,4.577885533655334,-7.999999999999756e-4,0.025599999999999748,22.804000000000006,0.4839999999999998,0.956,1
baseline_flu,Rhode Island,7.607544757697577,0.8488350010000099,3.9311525367253672,2.827557219972201,-0.060799999999999896,-0.015400000000000167,10.592000000000002,0.4440000000000001,0.7999999999999997,1
baseline_flu,South Carolina,57.54775430981311,5.022213613206131,30.61344700967008,21.912093686936874,-0.16319999999999993,0.09119999999999982,75.38800000000003,0.29600000000000026,0.7359999999999998,1
baseline_flu,South Dakota,11.05105975300753,1.8691035922459223,5.066789758297581,4.115166402464024,-0.025600000000000095,-0.06260000000000011,15.980001190011908,0.5239999999999996,0.824,1
baseline_flu,Tennessee,73.04908146189463,8.01293884206842,37.3717473494735,27.664395270352706,-0.12479999999999995,0.013200000000000243,100.44000000000001,0.3639999999999996,0.7720000000000004,1
baseline_flu,Texas,241.57075419159193,28.591914411994118,120.88370348783494,92.09513629176288,-0.18160000000000004,-0.0017999999999996881,341.3399999999999,0.29600000000000026,0.7000000000000002,1
baseline_flu,Utah,9.962656722427225,1.5517405412654126,4.513609495694959,3.8973066854668548,-0.05039999999999997,-0.06379999999999972,14.299997439974405,0.4839999999999999,0.792,1
baseline_flu,Vermont,7.922213149321494,0.7823827694176939,3.8415329369293723,3.2982974429744263,-0.027999999999999903,-0.09199999999999996,10.219997639976395,0.4839999999999997,0.8439999999999998,1
