model,date,location,horizon,prediction,true_value,quantile
rsv_2018,2022-09-17,California,1,1,7,0.025
rsv_2018,2022-09-17,California,1,4,7,0.25
rsv_2018,2022-09-17,California,1,6,7,0.5
rsv_2018,2022-09-17,California,1,8,7,0.75
rsv_2018,2022-09-17,California,1,15,7,0.975
rsv_2018,2022-09-24,California,2,1,10,0.025
rsv_2018,2022-09-24,California,2,3,10,0.25
rsv_2018,2022-09-24,California,2,6,10,0.5
rsv_2018,2022-09-24,California,2,9,10,0.75
rsv_2018,2022-09-24,California,2,18,10,0.975
rsv_2018,2022-10-01,California,3,1,21,0.025
rsv_2018,2022-10-01,California,3,3,21,0.25
rsv_2018,2022-10-01,California,3,6,21,0.5
rsv_2018,2022-10-01,California,3,9,21,0.75
rsv_2018,2022-10-01,California,3,21,21,0.975
rsv_2018,2022-10-08,California,4,1,14,0.025
rsv_2018,2022-10-08,California,4,3,14,0.25
rsv_2018,2022-10-08,California,4,6,14,0.5
rsv_2018,2022-10-08,California,4,10,14,0.75
rsv_2018,2022-10-08,California,4,24,14,0.975
rsv_2018,2022-09-17,Colorado,1,1,14,0.025
rsv_2018,2022-09-17,Colorado,1,4,14,0.25
rsv_2018,2022-09-17,Colorado,1,6,14,0.5
rsv_2018,2022-09-17,Colorado,1,9,14,0.75
rsv_2018,2022-09-17,Colorado,1,16,14,0.975
rsv_2018,2022-09-24,Colorado,2,1,23,0.025
rsv_2018,2022-09-24,Colorado,2,4,23,0.25
rsv_2018,2022-09-24,Colorado,2,6,23,0.5
rsv_2018,2022-09-24,Colorado,2,9,23,0.75
rsv_2018,2022-09-24,Colorado,2,19,23,0.975
rsv_2018,2022-10-01,Colorado,3,1,26,0.025
rsv_2018,2022-10-01,Colorado,3,4,26,0.25
rsv_2018,2022-10-01,Colorado,3,6,26,0.5
rsv_2018,2022-10-01,Colorado,3,10,26,0.75
rsv_2018,2022-10-01,Colorado,3,22,26,0.975
rsv_2018,2022-10-08,Colorado,4,1,48,0.025
rsv_2018,2022-10-08,Colorado,4,4,48,0.25
rsv_2018,2022-10-08,Colorado,4,7,48,0.5
rsv_2018,2022-10-08,Colorado,4,11,48,0.75
rsv_2018,2022-10-08,Colorado,4,27,48,0.975
rsv_2018,2022-09-17,Connecticut,1,1,3,0.025
rsv_2018,2022-09-17,Connecticut,1,4,3,0.25
rsv_2018,2022-09-17,Connecticut,1,6,3,0.5
rsv_2018,2022-09-17,Connecticut,1,8,3,0.75
rsv_2018,2022-09-17,Connecticut,1,16,3,0.975
rsv_2018,2022-09-24,Connecticut,2,1,11,0.025
rsv_2018,2022-09-24,Connecticut,2,3,11,0.25
rsv_2018,2022-09-24,Connecticut,2,6,11,0.5
rsv_2018,2022-09-24,Connecticut,2,9,11,0.75
rsv_2018,2022-09-24,Connecticut,2,18,11,0.975
rsv_2018,2022-10-01,Connecticut,3,1,9,0.025
rsv_2018,2022-10-01,Connecticut,3,3,9,0.25
rsv_2018,2022-10-01,Connecticut,3,6,9,0.5
rsv_2018,2022-10-01,Connecticut,3,9,9,0.75
rsv_2018,2022-10-01,Connecticut,3,21,9,0.975
rsv_2018,2022-10-08,Connecticut,4,0,18,0.025
rsv_2018,2022-10-08,Connecticut,4,3,18,0.25
rsv_2018,2022-10-08,Connecticut,4,6,18,0.5
rsv_2018,2022-10-08,Connecticut,4,10,18,0.75
rsv_2018,2022-10-08,Connecticut,4,24,18,0.975
rsv_2018,2022-09-17,Georgia,1,37,123,0.025
rsv_2018,2022-09-17,Georgia,1,61,123,0.25
rsv_2018,2022-09-17,Georgia,1,78,123,0.5
rsv_2018,2022-09-17,Georgia,1,99,123,0.75
rsv_2018,2022-09-17,Georgia,1,153,123,0.975
rsv_2018,2022-09-24,Georgia,2,28,102,0.025
rsv_2018,2022-09-24,Georgia,2,54,102,0.25
rsv_2018,2022-09-24,Georgia,2,75,102,0.5
rsv_2018,2022-09-24,Georgia,2,104,102,0.75
rsv_2018,2022-09-24,Georgia,2,186,102,0.975
rsv_2018,2022-10-01,Georgia,3,23,110,0.025
rsv_2018,2022-10-01,Georgia,3,50,110,0.25
rsv_2018,2022-10-01,Georgia,3,73,110,0.5
rsv_2018,2022-10-01,Georgia,3,108,110,0.75
rsv_2018,2022-10-01,Georgia,3,216,110,0.975
rsv_2018,2022-10-08,Georgia,4,20,102,0.025
rsv_2018,2022-10-08,Georgia,4,48,102,0.25
rsv_2018,2022-10-08,Georgia,4,73,102,0.5
rsv_2018,2022-10-08,Georgia,4,114,102,0.75
rsv_2018,2022-10-08,Georgia,4,258,102,0.975
rsv_2018,2022-09-17,Maryland,1,3,17,0.025
rsv_2018,2022-09-17,Maryland,1,7,17,0.25
rsv_2018,2022-09-17,Maryland,1,10,17,0.5
rsv_2018,2022-09-17,Maryland,1,14,17,0.75
rsv_2018,2022-09-17,Maryland,1,24,17,0.975
rsv_2018,2022-09-24,Maryland,2,2,17,0.025
rsv_2018,2022-09-24,Maryland,2,6,17,0.25
rsv_2018,2022-09-24,Maryland,2,10,17,0.5
rsv_2018,2022-09-24,Maryland,2,15,17,0.75
rsv_2018,2022-09-24,Maryland,2,29,17,0.975
rsv_2018,2022-10-01,Maryland,3,2,23,0.025
rsv_2018,2022-10-01,Maryland,3,6,23,0.25
rsv_2018,2022-10-01,Maryland,3,10,23,0.5
rsv_2018,2022-10-01,Maryland,3,16,23,0.75
rsv_2018,2022-10-01,Maryland,3,34,23,0.975
rsv_2018,2022-10-08,Maryland,4,2,42,0.025
rsv_2018,2022-10-08,Maryland,4,6,42,0.25
rsv_2018,2022-10-08,Maryland,4,11,42,0.5
rsv_2018,2022-10-08,Maryland,4,17,42,0.75
rsv_2018,2022-10-08,Maryland,4,41,42,0.975
rsv_2018,2022-09-17,Michigan,1,0,5,0.025
rsv_2018,2022-09-17,Michigan,1,2,5,0.25
rsv_2018,2022-09-17,Michigan,1,3,5,0.5
rsv_2018,2022-09-17,Michigan,1,5,5,0.75
rsv_2018,2022-09-17,Michigan,1,11,5,0.975
rsv_2018,2022-09-24,Michigan,2,0,13,0.025
rsv_2018,2022-09-24,Michigan,2,2,13,0.25
rsv_2018,2022-09-24,Michigan,2,3,13,0.5
rsv_2018,2022-09-24,Michigan,2,6,13,0.75
rsv_2018,2022-09-24,Michigan,2,12,13,0.975
rsv_2018,2022-10-01,Michigan,3,0,22,0.025
rsv_2018,2022-10-01,Michigan,3,2,22,0.25
rsv_2018,2022-10-01,Michigan,3,3,22,0.5
rsv_2018,2022-10-01,Michigan,3,6,22,0.75
rsv_2018,2022-10-01,Michigan,3,14,22,0.975
rsv_2018,2022-10-08,Michigan,4,0,30,0.025
rsv_2018,2022-10-08,Michigan,4,2,30,0.25
rsv_2018,2022-10-08,Michigan,4,4,30,0.5
rsv_2018,2022-10-08,Michigan,4,7,30,0.75
rsv_2018,2022-10-08,Michigan,4,17,30,0.975
rsv_2018,2022-09-17,Minnesota,1,4,35,0.025
rsv_2018,2022-09-17,Minnesota,1,10,35,0.25
rsv_2018,2022-09-17,Minnesota,1,14,35,0.5
rsv_2018,2022-09-17,Minnesota,1,18,35,0.75
rsv_2018,2022-09-17,Minnesota,1,31,35,0.975
rsv_2018,2022-09-24,Minnesota,2,4,44,0.025
rsv_2018,2022-09-24,Minnesota,2,9,44,0.25
rsv_2018,2022-09-24,Minnesota,2,14,44,0.5
rsv_2018,2022-09-24,Minnesota,2,20,44,0.75
rsv_2018,2022-09-24,Minnesota,2,38,44,0.975
rsv_2018,2022-10-01,Minnesota,3,3,50,0.025
rsv_2018,2022-10-01,Minnesota,3,9,50,0.25
rsv_2018,2022-10-01,Minnesota,3,14,50,0.5
rsv_2018,2022-10-01,Minnesota,3,21,50,0.75
rsv_2018,2022-10-01,Minnesota,3,47,50,0.975
rsv_2018,2022-10-08,Minnesota,4,3,66,0.025
rsv_2018,2022-10-08,Minnesota,4,9,66,0.25
rsv_2018,2022-10-08,Minnesota,4,15,66,0.5
rsv_2018,2022-10-08,Minnesota,4,23,66,0.75
rsv_2018,2022-10-08,Minnesota,4,54,66,0.975
rsv_2018,2022-09-17,New Mexico,1,0,2,0.025
rsv_2018,2022-09-17,New Mexico,1,2,2,0.25
rsv_2018,2022-09-17,New Mexico,1,3,2,0.5
rsv_2018,2022-09-17,New Mexico,1,5,2,0.75
rsv_2018,2022-09-17,New Mexico,1,11,2,0.975
rsv_2018,2022-09-24,New Mexico,2,0,5,0.025
rsv_2018,2022-09-24,New Mexico,2,2,5,0.25
rsv_2018,2022-09-24,New Mexico,2,3,5,0.5
rsv_2018,2022-09-24,New Mexico,2,6,5,0.75
rsv_2018,2022-09-24,New Mexico,2,12,5,0.975
rsv_2018,2022-10-01,New Mexico,3,0,5,0.025
rsv_2018,2022-10-01,New Mexico,3,2,5,0.25
rsv_2018,2022-10-01,New Mexico,3,4,5,0.5
rsv_2018,2022-10-01,New Mexico,3,6,5,0.75
rsv_2018,2022-10-01,New Mexico,3,14,5,0.975
rsv_2018,2022-10-08,New Mexico,4,0,11,0.025
rsv_2018,2022-10-08,New Mexico,4,2,11,0.25
rsv_2018,2022-10-08,New Mexico,4,4,11,0.5
rsv_2018,2022-10-08,New Mexico,4,6,11,0.75
rsv_2018,2022-10-08,New Mexico,4,16,11,0.975
rsv_2018,2022-09-17,New York,1,1,11,0.025
rsv_2018,2022-09-17,New York,1,4,11,0.25
rsv_2018,2022-09-17,New York,1,7,11,0.5
rsv_2018,2022-09-17,New York,1,10,11,0.75
rsv_2018,2022-09-17,New York,1,17,11,0.975
rsv_2018,2022-09-24,New York,2,1,14,0.025
rsv_2018,2022-09-24,New York,2,4,14,0.25
rsv_2018,2022-09-24,New York,2,7,14,0.5
rsv_2018,2022-09-24,New York,2,10,14,0.75
rsv_2018,2022-09-24,New York,2,21,14,0.975
rsv_2018,2022-10-01,New York,3,1,25,0.025
rsv_2018,2022-10-01,New York,3,4,25,0.25
rsv_2018,2022-10-01,New York,3,7,25,0.5
rsv_2018,2022-10-01,New York,3,11,25,0.75
rsv_2018,2022-10-01,New York,3,24,25,0.975
rsv_2018,2022-10-08,New York,4,1,32,0.025
rsv_2018,2022-10-08,New York,4,4,32,0.25
rsv_2018,2022-10-08,New York,4,7,32,0.5
rsv_2018,2022-10-08,New York,4,12,32,0.75
rsv_2018,2022-10-08,New York,4,28,32,0.975
rsv_2018,2022-09-17,Oregon,1,0,2,0.025
rsv_2018,2022-09-17,Oregon,1,1,2,0.25
rsv_2018,2022-09-17,Oregon,1,2,2,0.5
rsv_2018,2022-09-17,Oregon,1,4,2,0.75
rsv_2018,2022-09-17,Oregon,1,8,2,0.975
rsv_2018,2022-09-24,Oregon,2,0,4,0.025
rsv_2018,2022-09-24,Oregon,2,1,4,0.25
rsv_2018,2022-09-24,Oregon,2,2,4,0.5
rsv_2018,2022-09-24,Oregon,2,4,4,0.75
rsv_2018,2022-09-24,Oregon,2,10,4,0.975
rsv_2018,2022-10-01,Oregon,3,0,0,0.025
rsv_2018,2022-10-01,Oregon,3,1,0,0.25
rsv_2018,2022-10-01,Oregon,3,3,0,0.5
rsv_2018,2022-10-01,Oregon,3,4,0,0.75
rsv_2018,2022-10-01,Oregon,3,11,0,0.975
rsv_2018,2022-10-08,Oregon,4,0,5,0.025
rsv_2018,2022-10-08,Oregon,4,1,5,0.25
rsv_2018,2022-10-08,Oregon,4,3,5,0.5
rsv_2018,2022-10-08,Oregon,4,5,5,0.75
rsv_2018,2022-10-08,Oregon,4,13,5,0.975
rsv_2018,2022-09-17,Tennessee,1,4,15,0.025
rsv_2018,2022-09-17,Tennessee,1,9,15,0.25
rsv_2018,2022-09-17,Tennessee,1,13,15,0.5
rsv_2018,2022-09-17,Tennessee,1,18,15,0.75
rsv_2018,2022-09-17,Tennessee,1,31,15,0.975
rsv_2018,2022-09-24,Tennessee,2,3,22,0.025
rsv_2018,2022-09-24,Tennessee,2,9,22,0.25
rsv_2018,2022-09-24,Tennessee,2,13,22,0.5
rsv_2018,2022-09-24,Tennessee,2,19,22,0.75
rsv_2018,2022-09-24,Tennessee,2,37,22,0.975
rsv_2018,2022-10-01,Tennessee,3,3,20,0.025
rsv_2018,2022-10-01,Tennessee,3,9,20,0.25
rsv_2018,2022-10-01,Tennessee,3,13,20,0.5
rsv_2018,2022-10-01,Tennessee,3,20,20,0.75
rsv_2018,2022-10-01,Tennessee,3,44,20,0.975
rsv_2018,2022-10-08,Tennessee,4,2,22,0.025
rsv_2018,2022-10-08,Tennessee,4,8,22,0.25
rsv_2018,2022-10-08,Tennessee,4,14,22,0.5
rsv_2018,2022-10-08,Tennessee,4,22,22,0.75
rsv_2018,2022-10-08,Tennessee,4,54,22,0.975
rsv_2018,2022-09-17,Utah,1,0,4,0.025
rsv_2018,2022-09-17,Utah,1,1,4,0.25
rsv_2018,2022-09-17,Utah,1,2,4,0.5
rsv_2018,2022-09-17,Utah,1,3,4,0.75
rsv_2018,2022-09-17,Utah,1,6,4,0.975
rsv_2018,2022-09-24,Utah,2,0,6,0.025
rsv_2018,2022-09-24,Utah,2,1,6,0.25
rsv_2018,2022-09-24,Utah,2,2,6,0.5
rsv_2018,2022-09-24,Utah,2,3,6,0.75
rsv_2018,2022-09-24,Utah,2,7,6,0.975
rsv_2018,2022-10-01,Utah,3,0,9,0.025
rsv_2018,2022-10-01,Utah,3,1,9,0.25
rsv_2018,2022-10-01,Utah,3,2,9,0.5
rsv_2018,2022-10-01,Utah,3,3,9,0.75
rsv_2018,2022-10-01,Utah,3,9,9,0.975
rsv_2018,2022-10-08,Utah,4,0,10,0.025
rsv_2018,2022-10-08,Utah,4,1,10,0.25
rsv_2018,2022-10-08,Utah,4,2,10,0.5
rsv_2018,2022-10-08,Utah,4,4,10,0.75
rsv_2018,2022-10-08,Utah,4,10,10,0.975
rsv_2018,2022-09-24,California,1,1,10,0.025
rsv_2018,2022-09-24,California,1,5,10,0.25
rsv_2018,2022-09-24,California,1,7,10,0.5
rsv_2018,2022-09-24,California,1,10,10,0.75
rsv_2018,2022-09-24,California,1,19,10,0.975
rsv_2018,2022-10-01,California,2,1,21,0.025
rsv_2018,2022-10-01,California,2,5,21,0.25
rsv_2018,2022-10-01,California,2,7,21,0.5
rsv_2018,2022-10-01,California,2,11,21,0.75
rsv_2018,2022-10-01,California,2,22,21,0.975
rsv_2018,2022-10-08,California,3,1,14,0.025
rsv_2018,2022-10-08,California,3,5,14,0.25
rsv_2018,2022-10-08,California,3,8,14,0.5
rsv_2018,2022-10-08,California,3,13,14,0.75
rsv_2018,2022-10-08,California,3,27,14,0.975
rsv_2018,2022-10-15,California,4,1,31,0.025
rsv_2018,2022-10-15,California,4,5,31,0.25
rsv_2018,2022-10-15,California,4,9,31,0.5
rsv_2018,2022-10-15,California,4,14,31,0.75
rsv_2018,2022-10-15,California,4,33,31,0.975
rsv_2018,2022-09-24,Colorado,1,3,23,0.025
rsv_2018,2022-09-24,Colorado,1,8,23,0.25
rsv_2018,2022-09-24,Colorado,1,11,23,0.5
rsv_2018,2022-09-24,Colorado,1,15,23,0.75
rsv_2018,2022-09-24,Colorado,1,27,23,0.975
rsv_2018,2022-10-01,Colorado,2,3,26,0.025
rsv_2018,2022-10-01,Colorado,2,8,26,0.25
rsv_2018,2022-10-01,Colorado,2,12,26,0.5
rsv_2018,2022-10-01,Colorado,2,17,26,0.75
rsv_2018,2022-10-01,Colorado,2,33,26,0.975
rsv_2018,2022-10-08,Colorado,3,2,48,0.025
rsv_2018,2022-10-08,Colorado,3,8,48,0.25
rsv_2018,2022-10-08,Colorado,3,12,48,0.5
rsv_2018,2022-10-08,Colorado,3,19,48,0.75
rsv_2018,2022-10-08,Colorado,3,39,48,0.975
rsv_2018,2022-10-15,Colorado,4,2,68,0.025
rsv_2018,2022-10-15,Colorado,4,8,68,0.25
rsv_2018,2022-10-15,Colorado,4,13,68,0.5
rsv_2018,2022-10-15,Colorado,4,21,68,0.75
rsv_2018,2022-10-15,Colorado,4,49,68,0.975
rsv_2018,2022-09-24,Connecticut,1,1,11,0.025
rsv_2018,2022-09-24,Connecticut,1,3,11,0.25
rsv_2018,2022-09-24,Connecticut,1,5,11,0.5
rsv_2018,2022-09-24,Connecticut,1,8,11,0.75
rsv_2018,2022-09-24,Connecticut,1,15,11,0.975
rsv_2018,2022-10-01,Connecticut,2,1,9,0.025
rsv_2018,2022-10-01,Connecticut,2,3,9,0.25
rsv_2018,2022-10-01,Connecticut,2,5,9,0.5
rsv_2018,2022-10-01,Connecticut,2,8,9,0.75
rsv_2018,2022-10-01,Connecticut,2,18,9,0.975
rsv_2018,2022-10-08,Connecticut,3,1,18,0.025
rsv_2018,2022-10-08,Connecticut,3,3,18,0.25
rsv_2018,2022-10-08,Connecticut,3,6,18,0.5
rsv_2018,2022-10-08,Connecticut,3,9,18,0.75
rsv_2018,2022-10-08,Connecticut,3,21,18,0.975
rsv_2018,2022-10-15,Connecticut,4,0,36,0.025
rsv_2018,2022-10-15,Connecticut,4,3,36,0.25
rsv_2018,2022-10-15,Connecticut,4,6,36,0.5
rsv_2018,2022-10-15,Connecticut,4,11,36,0.75
rsv_2018,2022-10-15,Connecticut,4,26,36,0.975
rsv_2018,2022-09-24,Georgia,1,57,102,0.025
rsv_2018,2022-09-24,Georgia,1,91,102,0.25
rsv_2018,2022-09-24,Georgia,1,117,102,0.5
rsv_2018,2022-09-24,Georgia,1,147,102,0.75
rsv_2018,2022-09-24,Georgia,1,230,102,0.975
rsv_2018,2022-10-01,Georgia,2,43,110,0.025
rsv_2018,2022-10-01,Georgia,2,82,110,0.25
rsv_2018,2022-10-01,Georgia,2,113,110,0.5
rsv_2018,2022-10-01,Georgia,2,157,110,0.75
rsv_2018,2022-10-01,Georgia,2,287,110,0.975
rsv_2018,2022-10-08,Georgia,3,36,102,0.025
rsv_2018,2022-10-08,Georgia,3,76,102,0.25
rsv_2018,2022-10-08,Georgia,3,113,102,0.5
rsv_2018,2022-10-08,Georgia,3,167,102,0.75
rsv_2018,2022-10-08,Georgia,3,338,102,0.975
rsv_2018,2022-10-15,Georgia,4,33,102,0.025
rsv_2018,2022-10-15,Georgia,4,76,102,0.25
rsv_2018,2022-10-15,Georgia,4,117,102,0.5
rsv_2018,2022-10-15,Georgia,4,182,102,0.75
rsv_2018,2022-10-15,Georgia,4,417,102,0.975
rsv_2018,2022-09-24,Maryland,1,5,17,0.025
rsv_2018,2022-09-24,Maryland,1,11,17,0.25
rsv_2018,2022-09-24,Maryland,1,15,17,0.5
rsv_2018,2022-09-24,Maryland,1,21,17,0.75
rsv_2018,2022-09-24,Maryland,1,36,17,0.975
rsv_2018,2022-10-01,Maryland,2,4,23,0.025
rsv_2018,2022-10-01,Maryland,2,11,23,0.25
rsv_2018,2022-10-01,Maryland,2,16,23,0.5
rsv_2018,2022-10-01,Maryland,2,23,23,0.75
rsv_2018,2022-10-01,Maryland,2,43,23,0.975
rsv_2018,2022-10-08,Maryland,3,4,42,0.025
rsv_2018,2022-10-08,Maryland,3,10,42,0.25
rsv_2018,2022-10-08,Maryland,3,16,42,0.5
rsv_2018,2022-10-08,Maryland,3,25,42,0.75
rsv_2018,2022-10-08,Maryland,3,54,42,0.975
rsv_2018,2022-10-15,Maryland,4,3,104,0.025
rsv_2018,2022-10-15,Maryland,4,11,104,0.25
rsv_2018,2022-10-15,Maryland,4,18,104,0.5
rsv_2018,2022-10-15,Maryland,4,28,104,0.75
rsv_2018,2022-10-15,Maryland,4,67,104,0.975
rsv_2018,2022-09-24,Michigan,1,0,13,0.025
rsv_2018,2022-09-24,Michigan,1,3,13,0.25
rsv_2018,2022-09-24,Michigan,1,5,13,0.5
rsv_2018,2022-09-24,Michigan,1,7,13,0.75
rsv_2018,2022-09-24,Michigan,1,13,13,0.975
rsv_2018,2022-10-01,Michigan,2,0,22,0.025
rsv_2018,2022-10-01,Michigan,2,3,22,0.25
rsv_2018,2022-10-01,Michigan,2,5,22,0.5
rsv_2018,2022-10-01,Michigan,2,8,22,0.75
rsv_2018,2022-10-01,Michigan,2,16,22,0.975
rsv_2018,2022-10-08,Michigan,3,0,30,0.025
rsv_2018,2022-10-08,Michigan,3,3,30,0.25
rsv_2018,2022-10-08,Michigan,3,5,30,0.5
rsv_2018,2022-10-08,Michigan,3,8,30,0.75
rsv_2018,2022-10-08,Michigan,3,19,30,0.975
rsv_2018,2022-10-15,Michigan,4,0,50,0.025
rsv_2018,2022-10-15,Michigan,4,3,50,0.25
rsv_2018,2022-10-15,Michigan,4,6,50,0.5
rsv_2018,2022-10-15,Michigan,4,10,50,0.75
rsv_2018,2022-10-15,Michigan,4,24,50,0.975
rsv_2018,2022-09-24,Minnesota,1,12,44,0.025
rsv_2018,2022-09-24,Minnesota,1,22,44,0.25
rsv_2018,2022-09-24,Minnesota,1,30,44,0.5
rsv_2018,2022-09-24,Minnesota,1,39,44,0.75
rsv_2018,2022-09-24,Minnesota,1,63,44,0.975
rsv_2018,2022-10-01,Minnesota,2,10,50,0.025
rsv_2018,2022-10-01,Minnesota,2,21,50,0.25
rsv_2018,2022-10-01,Minnesota,2,30,50,0.5
rsv_2018,2022-10-01,Minnesota,2,41,50,0.75
rsv_2018,2022-10-01,Minnesota,2,77,50,0.975
rsv_2018,2022-10-08,Minnesota,3,9,66,0.025
rsv_2018,2022-10-08,Minnesota,3,20,66,0.25
rsv_2018,2022-10-08,Minnesota,3,31,66,0.5
rsv_2018,2022-10-08,Minnesota,3,46,66,0.75
rsv_2018,2022-10-08,Minnesota,3,98,66,0.975
rsv_2018,2022-10-15,Minnesota,4,8,110,0.025
rsv_2018,2022-10-15,Minnesota,4,21,110,0.25
rsv_2018,2022-10-15,Minnesota,4,33,110,0.5
rsv_2018,2022-10-15,Minnesota,4,52,110,0.75
rsv_2018,2022-10-15,Minnesota,4,123,110,0.975
rsv_2018,2022-09-24,New Mexico,1,0,5,0.025
rsv_2018,2022-09-24,New Mexico,1,2,5,0.25
rsv_2018,2022-09-24,New Mexico,1,3,5,0.5
rsv_2018,2022-09-24,New Mexico,1,5,5,0.75
rsv_2018,2022-09-24,New Mexico,1,11,5,0.975
rsv_2018,2022-10-01,New Mexico,2,0,5,0.025
rsv_2018,2022-10-01,New Mexico,2,2,5,0.25
rsv_2018,2022-10-01,New Mexico,2,3,5,0.5
rsv_2018,2022-10-01,New Mexico,2,6,5,0.75
rsv_2018,2022-10-01,New Mexico,2,13,5,0.975
rsv_2018,2022-10-08,New Mexico,3,0,11,0.025
rsv_2018,2022-10-08,New Mexico,3,2,11,0.25
rsv_2018,2022-10-08,New Mexico,3,4,11,0.5
rsv_2018,2022-10-08,New Mexico,3,6,11,0.75
rsv_2018,2022-10-08,New Mexico,3,14,11,0.975
rsv_2018,2022-10-15,New Mexico,4,0,18,0.025
rsv_2018,2022-10-15,New Mexico,4,2,18,0.25
rsv_2018,2022-10-15,New Mexico,4,4,18,0.5
rsv_2018,2022-10-15,New Mexico,4,7,18,0.75
rsv_2018,2022-10-15,New Mexico,4,18,18,0.975
rsv_2018,2022-09-24,New York,1,3,14,0.025
rsv_2018,2022-09-24,New York,1,7,14,0.25
rsv_2018,2022-09-24,New York,1,10,14,0.5
rsv_2018,2022-09-24,New York,1,14,14,0.75
rsv_2018,2022-09-24,New York,1,24,14,0.975
rsv_2018,2022-10-01,New York,2,2,25,0.025
rsv_2018,2022-10-01,New York,2,7,25,0.25
rsv_2018,2022-10-01,New York,2,10,25,0.5
rsv_2018,2022-10-01,New York,2,15,25,0.75
rsv_2018,2022-10-01,New York,2,30,25,0.975
rsv_2018,2022-10-08,New York,3,2,32,0.025
rsv_2018,2022-10-08,New York,3,7,32,0.25
rsv_2018,2022-10-08,New York,3,11,32,0.5
rsv_2018,2022-10-08,New York,3,16,32,0.75
rsv_2018,2022-10-08,New York,3,36,32,0.975
rsv_2018,2022-10-15,New York,4,2,65,0.025
rsv_2018,2022-10-15,New York,4,7,65,0.25
rsv_2018,2022-10-15,New York,4,12,65,0.5
rsv_2018,2022-10-15,New York,4,19,65,0.75
rsv_2018,2022-10-15,New York,4,45,65,0.975
rsv_2018,2022-09-24,Oregon,1,0,4,0.025
rsv_2018,2022-09-24,Oregon,1,1,4,0.25
rsv_2018,2022-09-24,Oregon,1,3,4,0.5
rsv_2018,2022-09-24,Oregon,1,5,4,0.75
rsv_2018,2022-09-24,Oregon,1,9,4,0.975
rsv_2018,2022-10-01,Oregon,2,0,0,0.025
rsv_2018,2022-10-01,Oregon,2,1,0,0.25
rsv_2018,2022-10-01,Oregon,2,3,0,0.5
rsv_2018,2022-10-01,Oregon,2,5,0,0.75
rsv_2018,2022-10-01,Oregon,2,11,0,0.975
rsv_2018,2022-10-08,Oregon,3,0,5,0.025
rsv_2018,2022-10-08,Oregon,3,2,5,0.25
rsv_2018,2022-10-08,Oregon,3,3,5,0.5
rsv_2018,2022-10-08,Oregon,3,5,5,0.75
rsv_2018,2022-10-08,Oregon,3,13,5,0.975
rsv_2018,2022-10-15,Oregon,4,0,9,0.025
rsv_2018,2022-10-15,Oregon,4,2,9,0.25
rsv_2018,2022-10-15,Oregon,4,3,9,0.5
rsv_2018,2022-10-15,Oregon,4,6,9,0.75
rsv_2018,2022-10-15,Oregon,4,16,9,0.975
rsv_2018,2022-09-24,Tennessee,1,5,22,0.025
rsv_2018,2022-09-24,Tennessee,1,11,22,0.25
rsv_2018,2022-09-24,Tennessee,1,15,22,0.5
rsv_2018,2022-09-24,Tennessee,1,21,22,0.75
rsv_2018,2022-09-24,Tennessee,1,35,22,0.975
rsv_2018,2022-10-01,Tennessee,2,4,20,0.025
rsv_2018,2022-10-01,Tennessee,2,10,20,0.25
rsv_2018,2022-10-01,Tennessee,2,16,20,0.5
rsv_2018,2022-10-01,Tennessee,2,22,20,0.75
rsv_2018,2022-10-01,Tennessee,2,43,20,0.975
rsv_2018,2022-10-08,Tennessee,3,4,22,0.025
rsv_2018,2022-10-08,Tennessee,3,10,22,0.25
rsv_2018,2022-10-08,Tennessee,3,16,22,0.5
rsv_2018,2022-10-08,Tennessee,3,25,22,0.75
rsv_2018,2022-10-08,Tennessee,3,53,22,0.975
rsv_2018,2022-10-15,Tennessee,4,4,44,0.025
rsv_2018,2022-10-15,Tennessee,4,11,44,0.25
rsv_2018,2022-10-15,Tennessee,4,17,44,0.5
rsv_2018,2022-10-15,Tennessee,4,28,44,0.75
rsv_2018,2022-10-15,Tennessee,4,62,44,0.975
rsv_2018,2022-09-24,Utah,1,0,6,0.025
rsv_2018,2022-09-24,Utah,1,2,6,0.25
rsv_2018,2022-09-24,Utah,1,3,6,0.5
rsv_2018,2022-09-24,Utah,1,5,6,0.75
rsv_2018,2022-09-24,Utah,1,9,6,0.975
rsv_2018,2022-10-01,Utah,2,0,9,0.025
rsv_2018,2022-10-01,Utah,2,2,9,0.25
rsv_2018,2022-10-01,Utah,2,3,9,0.5
rsv_2018,2022-10-01,Utah,2,5,9,0.75
rsv_2018,2022-10-01,Utah,2,11,9,0.975
rsv_2018,2022-10-08,Utah,3,0,10,0.025
rsv_2018,2022-10-08,Utah,3,2,10,0.25
rsv_2018,2022-10-08,Utah,3,3,10,0.5
rsv_2018,2022-10-08,Utah,3,6,10,0.75
rsv_2018,2022-10-08,Utah,3,13,10,0.975
rsv_2018,2022-10-15,Utah,4,0,12,0.025
rsv_2018,2022-10-15,Utah,4,2,12,0.25
rsv_2018,2022-10-15,Utah,4,4,12,0.5
rsv_2018,2022-10-15,Utah,4,6,12,0.75
rsv_2018,2022-10-15,Utah,4,17,12,0.975
rsv_2018,2022-10-01,California,1,3,21,0.025
rsv_2018,2022-10-01,California,1,7,21,0.25
rsv_2018,2022-10-01,California,1,10,21,0.5
rsv_2018,2022-10-01,California,1,14,21,0.75
rsv_2018,2022-10-01,California,1,24,21,0.975
