model,location,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_95,r_wis
baseline_flu,Illinois,109.95834927333296,10.57627915375958,58.36501796108182,41.01705215849153,-0.10255639097744368,-0.042293233082706924,144.96616541353376,0.4135338345864659,0.7631578947368418,1
baseline_flu,Indiana,87.37157369897945,8.54434795228591,44.23969449694494,34.5875312497486,-0.11759398496240592,-0.07180451127819557,117.78195488721806,0.36466165413533813,0.7857142857142859,1
baseline_flu,Iowa,36.26393085943078,2.940095510175026,18.309284313519807,15.014551035735918,-0.09503759398496235,-0.16447368421052638,47.3909740413194,0.3609022556390982,0.8383458646616538,1
baseline_flu,Kansas,30.347027421138876,3.3313356021906078,15.513032528821542,11.502659290126731,-0.09278195488721805,-0.07011278195488735,42.421050093959614,0.39849624060150424,0.8007518796992479,1
baseline_flu,Kentucky,73.91298380572151,7.661740133134412,37.518565452947776,28.732678219639336,-0.05218045112781955,-0.021240601503759435,96.48496240601494,0.4736842105263162,0.8383458646616538,1
baseline_flu,Louisiana,39.55191994189679,5.023577849453305,18.76182332349639,15.766518768947096,-0.15067669172932316,0.01541353383458613,56.296992481202984,0.3383458646616539,0.7293233082706768,1
baseline_flu,Maine,20.56139222827379,2.100171166063164,10.039627237249832,8.421593824960807,-0.031879699248120265,-0.07593984962406025,27.090222499969347,0.4661654135338348,0.8571428571428569,1
baseline_flu,Maryland,47.93695356779696,4.8399386217076446,25.089647298352673,18.007367647736636,-0.13714285714285718,0.004135338345864594,65.58270475561895,0.3796992481203013,0.7255639097744359,1
baseline_flu,Massachusetts,95.16553588911827,8.330037152927918,48.96621445124229,37.8692842849481,-0.08977443609022548,-0.0439849624060153,125.30827067669169,0.42481203007518803,0.7857142857142857,1
baseline_flu,Michigan,138.0569204144955,10.625706133555695,70.16218508388089,57.26902919705887,-0.11157894736842125,-0.14605263157894777,182.44736842105263,0.4022556390977441,0.759398496240602,1
baseline_flu,Minnesota,41.12614218228648,4.787195318381754,21.06434678143779,15.274600082466979,-0.05593984962406023,-0.11672932330827092,55.2368369360386,0.4774436090225562,0.8195488721804508,1
baseline_flu,Mississippi,37.12834098277073,4.792959889110168,18.584187677967005,13.751193415693555,-0.1138345864661654,0.06748120300751903,51.22556390977447,0.39473684210526294,0.7593984962406019,1
baseline_flu,Missouri,91.92987246773782,8.572888382859391,47.95211879412034,35.404865290758174,-0.09052631578947364,-0.05225563909774448,123.45488721804507,0.39849624060150424,0.8195488721804508,1
baseline_flu,Montana,15.590587637803068,1.9175558883126425,7.67159822726047,6.001433522229962,-0.0514285714285713,0.03815789473684238,21.684201954801505,0.5112781954887221,0.7631578947368419,1
baseline_flu,Nebraska,16.079354734449602,2.779452509111557,7.251108100930629,6.048794124407406,-0.020601503759398586,-0.07274436090225557,23.616540479314555,0.5263157894736837,0.8533834586466169,1
baseline_flu,Nevada,36.20570896309527,4.686313322146378,17.67112464583292,13.848270995115957,-0.022105263157894614,-0.020488721804511185,49.12405753756792,0.5451127819548869,0.8270676691729321,1
baseline_flu,New Hampshire,13.388107145094008,1.573890132247187,6.471505228210185,5.342711784636642,-0.024360902255638986,0.023308270676691948,17.95112541350978,0.5,0.8533834586466168,1
baseline_flu,New Jersey,102.36353262948043,9.080192269385098,55.138192644708404,38.14514771538694,-0.14165413533834575,-0.005075187969924899,135.54887218045104,0.37593984962405985,0.7105263157894738,1
baseline_flu,New Mexico,45.85572282322449,4.530133536504538,22.344174468436403,18.981414818283522,-0.09804511278195477,0.0597744360902256,60.481203007518786,0.4473684210526319,0.740601503759398,1
baseline_flu,New York,207.86421962338048,17.507702812723615,110.13748124624097,80.21903556441579,-0.12887218045112775,-0.045864661654135074,269.6503759398496,0.3909774436090227,0.7293233082706768,1
baseline_flu,North Carolina,96.55831469492325,9.688792983540736,49.43075356768605,37.43876814369645,-0.11533834586466175,0.09624060150375947,129.0864661654135,0.4097744360902258,0.7481203007518795,1
baseline_flu,North Dakota,8.75651784211451,1.4682922782799255,4.23767045151655,3.0505551123180403,-0.03187969924812024,-0.0193609022556393,13.060144633401217,0.47744360902255656,0.857142857142857,1
baseline_flu,Ohio,121.07409315601615,10.094322909441498,61.31759383120145,49.662176415373175,-0.1266165413533834,-0.10507518796992509,158.31954887218038,0.42105263157894723,0.7105263157894739,1
baseline_flu,Oklahoma,92.29999958835113,9.37966593087923,46.05112849474364,36.86920516272832,-0.08827067669172943,0.012406015037593797,123.57518796992476,0.41353383458646586,0.8045112781954888,1
baseline_flu,Oregon,62.78313609659596,4.477847856119538,32.998171401638885,25.307116838837576,-0.037894736842105224,0.010150375939849424,75.01879533832923,0.49624060150375926,0.8270676691729318,1
baseline_flu,Pennsylvania,149.2452894639473,13.944219377682494,78.99357682336213,56.30749326290257,-0.13939849624060155,0.03345864661654109,198.20300751879697,0.3458646616541352,0.75187969924812,1
baseline_flu,Puerto Rico,12.839967191955754,4.513783561698399,4.012381436972265,4.313802193285093,0.008721804511278238,-0.001691729323308076,21.834586466165412,0.5037593984962406,0.9586466165413534,1
baseline_flu,Rhode Island,7.217141225199847,0.8484290478525085,3.705970429253164,2.6627417480941724,-0.042406015037593836,-0.01240601503759379,10.03007518796992,0.47368421052631615,0.8120300751879701,1
baseline_flu,South Carolina,54.391138419701875,5.022773103341935,28.735194557960636,20.63317075839931,-0.1386466165413534,0.10827067669172942,70.8646616541353,0.33834586466165384,0.7518796992481205,1
baseline_flu,South Dakota,10.634712022890906,1.9024708346895498,4.771043005918781,3.961198182282575,-0.017593984962405922,-0.037218045112782,15.42481314850743,0.5338345864661653,0.8345864661654135,1
