model,date,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_95,r_wis,improvement,percent,epiweek
COVID-19_forecast_model,2023-02-18,69.21543269230769,17.132740384615385,51.98557692307693,0.09711538461538463,-0.16846153846153844,-0.8216346153846154,127.29807692307693,0.21153846153846148,0.8173076923076923,0.8248640017576374,17.51359982423626,0.1751359982423626,7
COVID-19_forecast_model,2023-02-25,72.0610096153846,15.686009615384616,56.10096153846154,0.27403846153846145,-0.1367307692307692,-0.7374999999999999,128.00961538461542,0.30769230769230776,0.798076923076923,0.9393949169204417,6.060508307955825,0.060605083079558246,8
COVID-19_forecast_model,2023-03-04,65.22682692307693,15.11721153846154,49.114423076923075,0.9951923076923082,-0.11173076923076922,-0.6185096153846154,111.85576923076923,0.3557692307692307,0.8125,0.8433444812487922,15.665551875120777,0.15665551875120776,9
COVID-19_forecast_model,2023-03-11,43.25451923076923,15.355480769230768,25.968269230769234,1.9307692307692315,-0.010769230769230745,-0.3504807692307692,75.2067307692308,0.48557692307692296,0.9375,0.5467582143581543,45.32417856418457,0.4532417856418457,10
COVID-19_forecast_model,2023-03-18,30.22576923076923,15.199807692307692,12.584615384615384,2.4413461538461534,0.0632692307692308,-0.18317307692307688,48.860576923076934,0.6201923076923077,0.9759615384615384,0.37830610579523005,62.169389420476996,0.62169389420477,11
COVID-19_forecast_model,2023-03-25,24.520817307692308,14.999663461538463,7.25576923076923,2.2653846153846153,0.10173076923076926,-0.20600961538461549,36.43269230769231,0.701923076923077,0.9951923076923077,0.3282136968214568,67.17863031785431,0.6717863031785432,12
COVID-19_forecast_model,2023-04-01,22.900625,14.886201923076923,3.581730769230767,4.432692307692308,0.12192307692307698,0.12355769230769247,34.014423076923066,0.75,1,0.3290854567184296,67.09145432815704,0.6709145432815704,13
COVID-19_forecast_model,2023-04-08,24.376826923076923,14.780673076923078,0.4942307692307692,9.101923076923077,0.071923076923077,0.4858173076923077,35.875,0.6394230769230771,0.9903846153846154,0.3641959187371245,63.58040812628756,0.6358040812628756,14
COVID-19_forecast_model,2023-04-15,30.423894230769232,14.66139423076923,0.44230769230769235,15.320192307692308,0.013269230769230717,0.5507211538461538,50.75480769230769,0.49519230769230743,0.9807692307692307,0.47085982585341074,52.91401741465893,0.5291401741465893,15
COVID-19_forecast_model,2023-04-22,38.917163461538465,14.430625000000001,0.1653846153846153,24.321153846153845,-0.0915384615384615,0.7317307692307692,70.52884615384615,0.3028846153846155,0.9182692307692307,0.6103952640145042,38.960473598549584,0.38960473598549583,16
COVID-19_forecast_model,2023-04-29,49.21149038461539,13.723990384615385,0.34038461538461573,35.14711538461538,-0.1819230769230769,0.736298076923077,86.85096153846153,0.2403846153846155,0.7548076923076922,0.7484381551191674,25.156184488083255,0.25156184488083255,17
COVID-19_forecast_model,2023-05-06,40.661923076923074,12.778269230769231,0.4048076923076925,27.478846153846153,-0.0973076923076923,0.6615384615384615,72.72596153846153,0.3269230769230769,0.875,0.6756399075794597,32.436009242054034,0.3243600924205403,18
COVID-19_forecast_model,2023-05-13,31.865673076923077,11.71278846153846,0.3730769230769233,19.779807692307692,-0.055961538461538445,0.6264423076923077,57.0528846153846,0.38461538461538464,0.9134615384615385,0.5823704503023511,41.762954969764884,0.4176295496976488,19
COVID-19_forecast_model,2023-05-20,32.98871794871795,11.946410256410257,0.32564102564102543,20.71666666666667,-0.12871794871794873,0.7522435897435898,59.68589743589744,0.23076923076923073,0.8910256410256411,0.558871003148207,44.11289968517929,0.4411289968517929,20
COVID-19_forecast_model,2023-05-27,33.99163461538462,12.085865384615385,0.2307692307692309,21.675,-0.11076923076923077,0.7466346153846154,58.95192307692307,0.2980769230769231,0.8653846153846154,0.5552622441939655,44.473775580603444,0.4447377558060344,21
COVID-19_forecast_model,2023-06-03,34.504423076923075,12.442884615384616,0.1846153846153845,21.876923076923077,-0.12230769230769228,0.7278846153846154,59.07692307692308,0.326923076923077,0.8076923076923077,0.5575529331113315,44.244706688866856,0.4424470668886686,22
COVID-19_forecast_model,2023-09-16,25.47923076923077,12.833076923076923,4.726923076923076,7.9192307692307695,0.07769230769230773,-0.018269230769230736,39.11538461538461,0.673076923076923,0.9615384615384616,0.6162064000116597,38.379359998834026,0.3837935999883403,37
COVID-19_forecast_model,2023-09-23,32.26336538461538,14.707596153846154,7.969230769230769,9.586538461538463,0.05076923076923076,-0.15961538461538463,54.0096153846154,0.5961538461538463,0.9807692307692307,0.6189944489480849,38.10055510519151,0.3810055510519151,38
COVID-19_forecast_model,2023-09-30,47.52057692307692,16.251346153846153,13.391025641025642,17.878205128205128,-0.0633333333333333,-0.10673076923076928,82.83333333333336,0.34615384615384615,0.9423076923076923,0.6970186451904196,30.298135480958045,0.30298135480958044,39
COVID-19_forecast_model,2023-10-07,49.83567307692307,17.423173076923078,7.789423076923079,24.623076923076916,-0.03192307692307686,0.05865384615384654,88.72596153846158,0.4423076923076922,0.923076923076923,0.68247178138564,31.752821861435997,0.31752821861436,40
COVID-19_forecast_model,2023-10-14,41.53658653846154,16.79139423076923,3.783653846153848,20.961538461538467,0.01519230769230777,0.22163461538461537,72.87980769230772,0.5432692307692311,0.9375,0.6215711613740995,37.84288386259005,0.3784288386259005,41
COVID-19_forecast_model,2023-10-21,36.104471153846156,16.266009615384615,3.934615384615382,15.903846153846155,0.04692307692307688,0.17668269230769224,60.923076923076934,0.5961538461538461,0.9663461538461539,0.6122372097075744,38.77627902924255,0.3877627902924255,42
COVID-19_forecast_model,2023-10-28,35.426971153846154,16.091394230769232,5.408653846153847,13.926923076923076,0.03538461538461546,0.20288461538461544,61.110576923076934,0.5769230769230771,0.951923076923077,0.6441833302263712,35.58166697736288,0.3558166697736288,43
COVID-19_forecast_model,2023-11-04,38.62125,16.337596153846153,1.2519230769230765,21.031730769230773,-0.015576923076923082,0.5540865384615384,69.4278846153846,0.4278846153846154,0.9807692307692307,0.7534317136360283,24.656828636397165,0.24656828636397166,44
COVID-19_forecast_model,2023-11-11,34.972259615384615,16.81168269230769,2.6596153846153845,15.50096153846154,0.06711538461538466,0.2336538461538462,58.985576923076934,0.6153846153846155,1,0.7316796121618512,26.83203878381488,0.2683203878381488,45
COVID-19_forecast_model,2023-11-18,36.216923076923074,17.59673076923077,2.521153846153846,16.09903846153846,0.05461538461538461,0.30072115384615394,59.59134615384615,0.5961538461538461,0.985576923076923,0.7031771334751272,29.682286652487278,0.2968228665248728,46
COVID-19_forecast_model,2023-11-25,36.40490384615385,18.45682692307692,3.8259615384615375,14.122115384615386,0.07769230769230769,0.17788461538461542,60.4903846153846,0.6442307692307693,1,0.6350040743916365,36.49959256083635,0.36499592560836347,47
COVID-19_forecast_model,2023-12-02,40.26370192307692,19.349278846153847,13.536538461538463,7.3778846153846125,0.09596153846153845,-0.10264423076923074,69.44711538461537,0.6778846153846156,1,0.4980929983574909,50.19070016425091,0.5019070016425091,48
COVID-19_forecast_model,2023-12-09,36.483125,21.072548076923077,5.103846153846156,10.306730769230768,0.10846153846153851,0.17668269230769243,55.177884615384606,0.7355769230769229,0.9807692307692307,0.47787589232450317,52.21241076754968,0.5221241076754968,49
COVID-19_forecast_model,2023-12-16,36.490048076923074,22.08235576923077,5.147115384615388,9.260576923076922,0.10942307692307696,0.14399038461538444,54.6153846153846,0.7259615384615385,0.9903846153846154,0.4897928895552979,51.02071104447021,0.5102071104447021,50
COVID-19_forecast_model,2023-12-23,42.463509615384616,23.72408653846154,13.841346153846155,4.898076923076923,0.10750000000000003,-0.07860576923076917,69.2548076923077,0.7067307692307693,1,0.45463133379744003,54.536866620256,0.54536866620256,51
COVID-19_forecast_model,2023-12-30,59.84942307692308,26.28403846153846,30.874038461538458,2.6913461538461534,0.09019230769230771,-0.2545673076923077,101.55769230769228,0.6682692307692307,1,0.44657599890900895,55.3424001090991,0.553424001090991,52
COVID-19_forecast_model,2024-01-06,57.89721153846154,29.469326923076924,15.632692307692306,12.79519230769231,0.06903846153846155,0.07379807692307692,95.57211538461537,0.6201923076923077,1,0.5256503783751805,47.43496216248195,0.47434962162481953,1
COVID-19_forecast_model,2024-01-13,65.37990384615385,29.976057692307695,3.8557692307692317,31.548076923076923,-0.012692307692307668,0.4737980769230769,113.36538461538461,0.4663461538461538,0.951923076923077,0.852816177723502,14.718382227649796,0.14718382227649796,2
COVID-19_forecast_model,2024-01-20,85.68399038461538,28.69360576923077,1.049038461538462,55.941346153846155,-0.15307692307692305,0.7286057692307693,147.83653846153845,0.25,0.8125,0.903666997386291,9.633300261370902,0.09633300261370902,3
COVID-19_forecast_model,2024-01-27,69.60447115384616,25.138125000000002,2.0144230769230758,42.45192307692307,-0.06942307692307689,0.5420673076923077,119.11057692307693,0.423076923076923,0.8509615384615385,0.5959187644472814,40.40812355527186,0.4040812355527186,4
COVID-19_forecast_model,2024-02-03,44.28298076923077,20.461826923076924,4.867307692307693,18.953846153846154,0.021923076923076955,0.2798076923076923,76.45192307692307,0.5336538461538461,0.9663461538461539,0.35681192230927106,64.31880776907289,0.6431880776907289,5
COVID-19_forecast_model,2024-02-10,32.00649038461538,16.67860576923077,11.320192307692308,4.007692307692307,0.07288461538461538,-0.21658653846153839,53.293269230769226,0.6298076923076922,0.9903846153846154,0.3084088431094445,69.15911568905555,0.6915911568905555,6
COVID-19_forecast_model,2024-02-17,35.838269230769235,14.250769230769231,21.016346153846158,0.5711538461538468,0.05076923076923078,-0.4427884615384616,62.197115384615394,0.5817307692307693,0.9855769230769231,0.46119675798501597,53.8803242014984,0.538803242014984,7
COVID-19_forecast_model,2024-02-24,34.23778846153846,12.947403846153847,20.83076923076923,0.45961538461538437,0.0036538461538461403,-0.5466346153846156,57.25,0.5048076923076922,0.9471153846153846,0.5199151277814593,48.00848722185407,0.4800848722185407,8
COVID-19_forecast_model,2024-03-02,26.17966346153846,12.150817307692307,12.565384615384614,1.4634615384615386,0.02576923076923079,-0.29182692307692304,42.25,0.5432692307692307,0.9663461538461539,0.4033619512910631,59.663804870893685,0.5966380487089369,9
COVID-19_forecast_model,2024-03-09,20.884471153846153,11.451778846153847,6.543269230769231,2.889423076923076,0.06326923076923079,-0.22620192307692316,32.03846153846153,0.6009615384615385,0.9903846153846154,0.30921251102045527,69.07874889795447,0.6907874889795447,10
COVID-19_forecast_model,2024-03-16,19.269807692307694,10.825576923076923,0.7163461538461542,7.727884615384616,0.07576923076923077,0.40240384615384606,33.01923076923077,0.6394230769230771,0.9951923076923077,0.253585185789484,74.64148142105161,0.746414814210516,11
COVID-19_forecast_model,2024-03-23,21.46908653846154,10.09889423076923,0.26250000000000034,11.107692307692307,-0.0049999999999999255,0.5687499999999999,37.96634615384615,0.44711538461538447,0.9855769230769231,0.2915076525042196,70.84923474957805,0.7084923474957805,12
COVID-19_forecast_model,2024-03-30,22.989375000000003,9.189375,0.12019230769230782,13.679807692307692,-0.04249999999999997,0.6634615384615384,42.0673076923077,0.3846153846153844,0.951923076923077,0.34732862830601724,65.26713716939827,0.6526713716939827,13
COVID-19_forecast_model,2024-04-06,20.89894230769231,8.398942307692307,0.24134615384615396,12.258653846153845,-0.031923076923076894,0.6326923076923078,37.34615384615386,0.4182692307692307,0.9375,0.3759173898504324,62.40826101495676,0.6240826101495676,14
COVID-19_forecast_model,2024-04-13,20.350480769230767,7.6350961538461535,0.19230769230769246,12.523076923076923,-0.041538461538461496,0.5853365384615385,36.48076923076923,0.375,0.9567307692307693,0.4162068404824539,58.379315951754606,0.5837931595175461,15
COVID-19_forecast_model,2024-04-20,20.734615384615385,7.030769230769231,0.07019230769230772,13.633653846153846,-0.09153846153846147,0.71875,37.673076923076934,0.2788461538461538,0.9326923076923078,0.476346838660957,52.365316133904294,0.5236531613390429,16
COVID-19_forecast_model,2024-04-27,20.62610576923077,6.433798076923077,0.20576923076923076,13.986538461538462,-0.0771153846153846,0.6182692307692307,36.53846153846153,0.3557692307692307,0.8942307692307693,0.5032902769506219,49.67097230493781,0.4967097230493781,17
Influenza_forecast_model,2022-09-17,2.123846153846154,0.8969230769230769,0.8038461538461539,0.42307692307692313,0.1007692307692308,0.03557692307692307,3.903846153846154,0.6346153846153846,1,0.6205823635322409,37.941763646775904,0.37941763646775906,37
Influenza_forecast_model,2022-09-24,1.9927884615384617,1.0274038461538462,0.7153846153846154,0.24999999999999997,0.1430769230769231,-0.14807692307692313,3.346153846153846,0.7115384615384616,1,0.5884487144457924,41.15512855542076,0.4115512855542076,38
Influenza_forecast_model,2022-10-01,3.2016666666666667,1.1670512820512822,1.9435897435897438,0.091025641025641,0.06871794871794876,-0.3631410256410257,5.416666666666667,0.6025641025641026,0.9423076923076923,0.7526643261365089,24.733567386349108,0.2473356738634911,39
Influenza_forecast_model,2022-10-08,6.62423076923077,1.3482692307692308,5.160576923076923,0.11538461538461535,-0.04730769230769225,-0.4430288461538462,11.697115384615383,0.43269230769230776,0.8798076923076923,0.9012247614914914,9.877523850850856,0.09877523850850857,40
Influenza_forecast_model,2022-10-15,8.786778846153847,1.565625,7.1163461538461545,0.10480769230769234,-0.041538461538461496,-0.5334134615384616,14.971153846153847,0.43269230769230776,0.8605769230769229,0.8431188326966583,15.688116730334167,0.15688116730334167,41
Influenza_forecast_model,2022-10-22,13.988365384615387,1.893173076923077,12.036538461538463,0.05865384615384614,-0.13000000000000003,-0.673076923076923,22.264423076923073,0.33653846153846145,0.75,0.8203861358501807,17.961386414981927,0.17961386414981928,42
Influenza_forecast_model,2022-10-29,35.86951923076923,2.4483653846153848,33.34519230769231,0.07596153846153837,-0.2973076923076923,-0.7795673076923076,50.903846153846146,0.16826923076923078,0.5288461538461539,0.8476296524850765,15.23703475149235,0.1523703475149235,43
Influenza_forecast_model,2022-11-05,53.5845673076923,3.7884134615384615,49.74038461538461,0.055769230769230765,-0.32423076923076916,-0.842548076923077,74.66346153846156,0.13942307692307693,0.4903846153846155,0.7196706038915177,28.032939610848228,0.2803293961084823,44
Influenza_forecast_model,2022-11-12,61.90822115384615,6.251490384615384,55.32211538461539,0.33461538461538454,-0.24634615384615383,-0.7608173076923077,88.05288461538461,0.21634615384615377,0.6057692307692307,0.6181057556865125,38.18942443134875,0.38189424431348745,45
Influenza_forecast_model,2022-11-19,69.08788461538462,10.183076923076923,56.59038461538462,2.3144230769230765,-0.17903846153846156,-0.6057692307692307,100.48557692307688,0.3028846153846156,0.6971153846153846,0.5656254500815511,43.437454991844895,0.4343745499184489,46
Influenza_forecast_model,2022-11-26,118.45673076923076,16.010576923076922,100.19230769230771,2.2538461538461534,-0.22999999999999998,-0.6774038461538462,176.875,0.2259615384615385,0.6490384615384615,0.5211920183153783,47.88079816846217,0.4788079816846217,47
Influenza_forecast_model,2022-12-03,153.05427884615384,24.723509615384614,126.12884615384615,2.201923076923078,-0.20211538461538464,-0.6538461538461539,236.77884615384613,0.25,0.6923076923076922,0.4459205623066937,55.40794376933063,0.5540794376933063,48
Influenza_forecast_model,2022-12-10,113.52004807692308,34.94408653846154,55.41153846153847,23.164423076923082,-0.11076923076923079,-0.14759615384615377,187.27403846153842,0.33653846153846145,0.8365384615384615,0.4740694109787054,52.593058902129464,0.5259305890212946,49
Influenza_forecast_model,2022-12-17,126.58177884615384,44.79427884615385,23.338461538461544,58.44903846153846,-0.09057692307692307,0.23221153846153855,216.1971153846154,0.3461538461538462,0.875,0.7059385215613884,29.406147843861163,0.29406147843861163,50
Influenza_forecast_model,2022-12-24,138.93596153846156,52.634038461538466,7.200961538461548,79.10096153846155,-0.07134615384615382,0.42884615384615377,238.25,0.375,0.8942307692307693,0.9810193827896126,1.8980617210387352,0.01898061721038735,51
Influenza_forecast_model,2022-12-31,110.90447115384616,49.68716346153846,4.397115384615386,56.82019230769231,0.02192307692307694,0.2995192307692307,186.78846153846158,0.5384615384615385,0.9615384615384616,0.9687809988216824,3.121900117831755,0.03121900117831755,52
Influenza_forecast_model,2023-01-07,80.21105769230769,36.28605769230769,1.3653846153846165,42.559615384615384,-0.020384615384615362,0.5956730769230769,138.44230769230774,0.44230769230769235,0.951923076923077,0.5661473315830369,43.385266841696314,0.4338526684169631,1
Influenza_forecast_model,2023-01-14,91.63764423076923,27.14533653846154,0.04519230769230779,64.44711538461539,-0.27999999999999997,0.9197115384615384,158.18269230769226,0.07211538461538464,0.6778846153846154,0.44331633476324317,55.66836652367569,0.5566836652367568,2
Influenza_forecast_model,2023-01-21,73.40697115384616,19.832932692307693,0.05096153846153844,53.52307692307692,-0.29153846153846147,0.8711538461538462,122.53365384615387,0.125,0.5961538461538461,0.3525102198852466,64.74897801147534,0.6474897801147534,3
Influenza_forecast_model,2023-01-28,51.03673076923077,14.014615384615384,0.08173076923076926,36.940384615384616,-0.21557692307692308,0.7709134615384615,84.41826923076923,0.2259615384615385,0.6826923076923077,0.29903118475146795,70.0968815248532,0.700968815248532,4
Influenza_forecast_model,2023-02-04,30.10096153846154,9.427884615384615,0.24903846153846165,20.424038461538462,-0.1588461538461538,0.646875,50.02884615384615,0.2836538461538461,0.7596153846153845,0.24879686080575544,75.12031391942445,0.7512031391942444,5
Influenza_forecast_model,2023-02-11,13.703125,6.110817307692308,0.33749999999999997,7.2548076923076925,-0.044423076923076954,0.5569711538461538,22.84615384615385,0.4038461538461538,0.9278846153846154,0.22072380233330433,77.92761976666957,0.7792761976666956,6
Influenza_forecast_model,2023-02-18,9.937932692307692,5.009086538461538,0.2124999999999999,4.716346153846154,-0.001153846153846117,0.5586538461538462,16.317307692307697,0.485576923076923,0.9375,0.36961237054645085,63.03876294535491,0.6303876294535491,7
Influenza_forecast_model,2023-02-25,8.932211538461537,4.4870192307692305,0.07980769230769234,4.365384615384616,0.028653846153846186,0.5540865384615384,14.735576923076922,0.5288461538461537,0.9567307692307693,0.5325827540319977,46.741724596800225,0.46741724596800227,8
Influenza_forecast_model,2023-03-04,9.027451923076923,4.219759615384615,0.21346153846153845,4.594230769230769,0.010384615384615452,0.5778846153846154,15.423076923076922,0.4711538461538462,0.9807692307692307,0.6901685025483038,30.983149745169626,0.30983149745169625,9
Influenza_forecast_model,2023-03-11,8.896778846153845,4.034278846153846,0.1826923076923075,4.679807692307692,-0.01076923076923075,0.5396634615384616,15.149038461538463,0.423076923076923,0.9855769230769231,0.7877148787091497,21.228512129085033,0.21228512129085034,10
Influenza_forecast_model,2023-03-18,7.294903846153846,3.7324038461538462,0.2692307692307693,3.2932692307692313,0.03923076923076923,0.41995192307692314,11.975961538461537,0.5288461538461539,0.9951923076923077,0.7271115067121198,27.28884932878802,0.27288849328788023,11
Influenza_forecast_model,2023-03-25,7.112548076923077,3.4808173076923077,0.29711538461538456,3.3346153846153848,0.03057692307692312,0.4444711538461538,12.014423076923078,0.5288461538461539,0.9759615384615385,0.751400908669838,24.8599091330162,0.248599091330162,12
Influenza_forecast_model,2023-04-01,6.582740384615384,3.2240865384615383,0.38942307692307704,2.96923076923077,0.033461538461538494,0.3624999999999999,10.754807692307693,0.548076923076923,0.9615384615384615,0.701732796828951,29.826720317104904,0.29826720317104904,13
Influenza_forecast_model,2023-04-08,5.911826923076923,3.011826923076923,0.22692307692307684,2.6730769230769234,0.07000000000000005,0.3850961538461538,9.375,0.6057692307692307,0.9711538461538461,0.6465398095384816,35.346019046151845,0.35346019046151844,14
Influenza_forecast_model,2023-04-15,5.908942307692308,2.842596153846154,0.23076923076923087,2.835576923076923,0.056538461538461544,0.4473557692307693,10.03365384615385,0.5625,0.9807692307692307,0.6449906701044699,35.500932989553014,0.35500932989553013,15
Influenza_forecast_model,2023-04-22,4.862067307692308,2.545721153846154,0.19903846153846155,2.117307692307693,0.045000000000000026,0.47692307692307684,7.802884615384617,0.5625,0.9567307692307693,0.564070515410509,43.592948458949095,0.43592948458949093,16
Influenza_forecast_model,2023-04-29,4.2059134615384615,2.2453365384615385,0.2769230769230769,1.6836538461538462,0.05461538461538463,0.35673076923076924,6.600961538461538,0.576923076923077,0.9615384615384615,0.49989396206143416,50.010603793856575,0.5001060379385658,17
Influenza_forecast_model,2023-05-06,3.412067307692308,1.9389903846153846,0.5451923076923079,0.9278846153846152,0.0863461538461539,0.13269230769230764,5.211538461538463,0.625,1,0.421029725262603,57.897027473739705,0.578970274737397,18
Influenza_forecast_model,2023-05-13,2.779326923076923,1.697596153846154,0.8576923076923076,0.22403846153846158,0.15461538461538465,-0.12019230769230761,4.004807692307692,0.7596153846153846,0.9903846153846154,0.3711100245122977,62.888997548770234,0.6288899754877023,19
Influenza_forecast_model,2023-05-20,2.8099358974358974,1.6509615384615384,0.9487179487179488,0.21025641025641026,0.1571794871794872,-0.13397435897435897,4.461538461538463,0.7948717948717949,1,0.3489957587752601,65.10042412247398,0.6510042412247398,20
Influenza_forecast_model,2023-05-27,3.622115384615385,1.5663461538461538,1.8499999999999999,0.20576923076923076,0.09115384615384617,-0.2860576923076923,6.413461538461538,0.6057692307692307,1,0.4162738696197736,58.372613038022635,0.5837261303802264,21
Influenza_forecast_model,2023-06-03,4.245961538461539,1.511346153846154,2.5153846153846158,0.2192307692307692,0.09692307692307693,-0.26730769230769236,7.634615384615383,0.6346153846153846,0.9807692307692307,0.46170046620612654,53.82995337938734,0.5382995337938734,22
Influenza_forecast_model,2023-09-16,2.4725,1.1340384615384616,0.7115384615384615,0.6269230769230769,0.03923076923076926,0.048076923076923066,3.9615384615384617,0.5384615384615384,0.9615384615384616,0.5263357781647646,47.36642218352354,0.4736642218352354,37
Influenza_forecast_model,2023-09-23,2.9659615384615385,1.331346153846154,1.1692307692307693,0.46538461538461573,0.0680769230769231,-0.2480769230769231,4.865384615384616,0.5961538461538461,0.9423076923076923,0.5169416754359113,48.30583245640887,0.4830583245640887,38
Influenza_forecast_model,2023-09-30,2.9747435897435897,1.6657692307692307,1.0179487179487179,0.2910256410256411,0.12512820512820516,-0.27371794871794863,4.519230769230767,0.6987179487179486,0.9935897435897436,0.4790466987406079,52.09533012593921,0.5209533012593921,39
Influenza_forecast_model,2023-10-07,4.056682692307692,2.0787980769230767,0.914423076923077,1.0634615384615385,0.0671153846153847,-0.0064903846153846634,6.649038461538465,0.6009615384615385,0.9615384615384615,0.5837702502416683,41.62297497583317,0.4162297497583317,40
