reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.01,130
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.025,139
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.05,146
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.1,156
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.15,165
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.2,171
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.25,178
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.3,183
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.35,188
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.4,193
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.45,198
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.5,202
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.55,207
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.6,213
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.65,218
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.7,224
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.75,230
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.8,237
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.85,245
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.9,256
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.95,272
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.975,289
2023-10-14,inc hosp,1,2023-10-21,Alabama,quantile,0.99,304
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.01,119
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.025,128
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.05,140
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.1,153
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.15,164
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.2,172
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.25,179
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.3,186
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.35,193
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.4,199
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.45,206
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.5,213
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.55,219
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.6,227
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.65,234
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.7,242
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.75,253
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.8,263
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.85,277
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.9,294
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.95,319
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.975,344
2023-10-14,inc hosp,2,2023-10-28,Alabama,quantile,0.99,377
2023-10-14,inc hosp,3,2023-11-04,Alabama,quantile,0.01,114
