reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.01,392
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.025,420
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.05,451
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.1,487
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.15,510
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.2,527
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.25,543
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.3,559
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.35,573
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.4,586
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.45,599
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.5,612
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.55,626
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.6,642
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.65,657
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.7,672
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.75,691
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.8,711
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.85,736
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.9,769
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.95,821
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.975,862
2022-12-24,inc hosp,1,2022-12-31,Alabama,quantile,0.99,917
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.01,403
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.025,442
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.05,476
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.1,521
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.15,555
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.2,585
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.25,610
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.3,634
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.35,657
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.4,681
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.45,706
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.5,729
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.55,754
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.6,776
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.65,804
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.7,830
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.75,864
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.8,896
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.85,937
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.9,994
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.95,1082
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.975,1169
2022-12-24,inc hosp,2,2023-01-07,Alabama,quantile,0.99,1271
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.01,376
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.025,418
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.05,452
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.1,507
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.15,546
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.2,582
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.25,610
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.3,640
2022-12-24,inc hosp,3,2023-01-14,Alabama,quantile,0.35,669
