reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.01,147
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.025,158
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.05,168
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.1,181
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.15,189
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.2,196
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.25,202
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.3,207
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.35,213
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.4,218
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.45,224
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.5,229
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.55,234
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.6,239
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.65,246
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.7,252
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.75,258
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.8,266
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.85,276
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.9,290
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.95,309
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.975,328
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.99,349
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.01,138
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.025,154
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.05,167
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.1,183
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.15,195
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.2,204
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.25,213
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.3,221
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.35,229
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.4,236
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.45,244
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.5,252
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.55,258
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.6,267
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.65,275
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.7,283
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.75,293
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.8,305
