reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.01,87
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.025,94
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.05,101
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.1,109
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.15,115
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.2,119
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.25,123
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.3,126
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.35,130
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.4,134
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.45,137
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.5,140
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.55,144
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.6,148
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.65,152
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.7,156
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.75,161
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.8,166
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.85,173
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.9,181
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.95,193
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.975,207
2023-05-27,inc hosp,1,2023-06-03,Alabama,quantile,0.99,224
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.01,73
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.025,82
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.05,92
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.1,101
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.15,108
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.2,115
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.25,119
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.3,124
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.35,129
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.4,133
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.45,138
2023-05-27,inc hosp,2,2023-06-10,Alabama,quantile,0.5,142
