reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.01,170
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.025,183
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.05,194
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.1,207
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.15,217
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.2,226
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.25,233
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.3,239
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.35,246
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.4,252
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.45,258
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.5,265
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.55,271
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.6,277
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.65,284
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.7,292
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.75,300
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.8,310
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.85,321
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.9,335
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.95,357
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.975,380
2022-11-05,inc hosp,1,2022-11-12,Alabama,quantile,0.99,404
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.01,171
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.025,185
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.05,201
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.1,220
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.15,234
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.2,245
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.25,256
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.3,266
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.35,275
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.4,285
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.45,295
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.5,304
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.55,314
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.6,323
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.65,334
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.7,347
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.75,362
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.8,378
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.85,398
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.9,422
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.95,459
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.975,499
2022-11-05,inc hosp,2,2022-11-19,Alabama,quantile,0.99,538
2022-11-05,inc hosp,3,2022-11-26,Alabama,quantile,0.01,174
