reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.01,183
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.025,198
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.05,211
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.1,225
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.15,233
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.2,242
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.25,250
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.3,257
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.35,265
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.4,272
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.45,278
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.5,285
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.55,292
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.6,299
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.65,307
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.7,315
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.75,324
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.8,332
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.85,345
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.9,362
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.95,386
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.975,407
2023-08-05,inc hosp,1,2023-08-12,Alabama,quantile,0.99,433
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.01,176
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.025,191
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.05,208
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.1,224
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.15,238
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.2,249
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.25,259
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.3,270
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.35,281
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.4,290
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.45,299
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.5,309
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.55,318
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.6,328
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.65,339
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.7,351
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.75,364
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.8,381
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.85,398
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.9,423
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.95,463
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.975,496
2023-08-05,inc hosp,2,2023-08-19,Alabama,quantile,0.99,530
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.01,164
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.025,179
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.05,199
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.1,220
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.15,236
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.2,249
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.25,262
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.3,276
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.35,288
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.4,300
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.45,311
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.5,323
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.55,337
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.6,351
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.65,364
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.7,379
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.75,397
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.8,417
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.85,441
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.9,478
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.95,524
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.975,573
2023-08-05,inc hosp,3,2023-08-26,Alabama,quantile,0.99,638
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.01,147
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.025,172
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.05,189
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.1,212
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.15,232
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.2,247
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.25,263
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.3,278
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.35,291
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.4,303
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.45,317
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.5,330
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.55,345
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.6,360
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.65,377
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.7,394
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.75,415
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.8,440
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.85,470
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.9,509
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.95,572
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.975,629
2023-08-05,inc hosp,4,2023-09-02,Alabama,quantile,0.99,707
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.01,8
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.025,9
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.05,11
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.1,14
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.15,15
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.2,17
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.25,18
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.3,19
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.35,20
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.4,22
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.45,23
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.5,24
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.55,25
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.6,26
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.65,28
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.7,29
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.75,31
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.8,33
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.85,35
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.9,38
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.95,44
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.975,49
2023-08-05,inc hosp,1,2023-08-12,Alaska,quantile,0.99,57
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.01,7
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.025,9
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.05,11
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.1,13
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.15,15
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.2,17
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.25,19
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.3,20
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.35,22
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.4,23
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.45,24
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.5,26
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.55,28
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.6,29
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.65,31
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.7,33
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.75,36
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.8,38
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.85,42
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.9,47
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.95,56
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.975,64
2023-08-05,inc hosp,2,2023-08-19,Alaska,quantile,0.99,75
2023-08-05,inc hosp,3,2023-08-26,Alaska,quantile,0.01,6
2023-08-05,inc hosp,3,2023-08-26,Alaska,quantile,0.025,8
