reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.01,575
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.025,609
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.05,640
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.1,685
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.15,715
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.2,741
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.25,764
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.3,785
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.35,805
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.4,825
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.45,844
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.5,864
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.55,884
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.6,904
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.65,925
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.7,950
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.75,977
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.8,1004
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.85,1039
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.9,1084
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.95,1163
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.975,1232
2022-12-31,inc hosp,1,2023-01-07,Alabama,quantile,0.99,1316
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.01,509
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.025,553
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.05,602
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.1,652
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.15,692
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.2,726
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.25,757
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.3,782
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.35,808
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.4,833
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.45,859
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.5,885
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.55,911
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.6,940
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.65,973
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.7,1009
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.75,1047
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.8,1092
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.85,1143
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.9,1216
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.95,1321
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.975,1437
2022-12-31,inc hosp,2,2023-01-14,Alabama,quantile,0.99,1548
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.01,430
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.025,482
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.05,525
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.1,585
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.15,627
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.2,667
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.25,704
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.3,736
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.35,766
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.4,796
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.45,827
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.5,859
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.55,890
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.6,923
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.65,963
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.7,1005
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.75,1048
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.8,1103
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.85,1166
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.9,1256
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.95,1391
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.975,1539
2022-12-31,inc hosp,3,2023-01-21,Alabama,quantile,0.99,1692
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.01,347
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.025,398
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.05,448
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.1,508
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.15,553
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.2,586
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.25,619
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.3,654
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.35,687
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.4,715
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.45,749
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.5,782
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.55,813
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.6,852
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.65,889
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.7,935
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.75,982
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.8,1039
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.85,1110
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.9,1205
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.95,1363
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.975,1510
2022-12-31,inc hosp,4,2023-01-28,Alabama,quantile,0.99,1721
2022-12-31,inc hosp,1,2023-01-07,Alaska,quantile,0.01,15
2022-12-31,inc hosp,1,2023-01-07,Alaska,quantile,0.025,18
2022-12-31,inc hosp,1,2023-01-07,Alaska,quantile,0.05,21
