reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.01,89
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.025,97
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.05,102
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.1,111
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.15,116
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.2,121
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.25,125
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.3,129
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.35,133
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.4,137
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.45,140
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.5,143
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.55,147
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.6,151
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.65,154
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.7,159
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.75,163
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.8,169
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.85,175
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.9,184
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.95,199
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.975,212
2023-06-17,inc hosp,1,2023-06-24,Alabama,quantile,0.99,226
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.01,83
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.025,92
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.05,100
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.1,110
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.15,116
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.2,122
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.25,127
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.3,132
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.35,137
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.4,142
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.45,147
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.5,152
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.55,157
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.6,162
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.65,168
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.7,174
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.75,181
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.8,190
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.85,198
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.9,209
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.95,230
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.975,246
2023-06-17,inc hosp,2,2023-07-01,Alabama,quantile,0.99,265
2023-06-17,inc hosp,3,2023-07-08,Alabama,quantile,0.01,82
2023-06-17,inc hosp,3,2023-07-08,Alabama,quantile,0.025,92
2023-06-17,inc hosp,3,2023-07-08,Alabama,quantile,0.05,101
2023-06-17,inc hosp,3,2023-07-08,Alabama,quantile,0.1,113
2023-06-17,inc hosp,3,2023-07-08,Alabama,quantile,0.15,121
2023-06-17,inc hosp,3,2023-07-08,Alabama,quantile,0.2,128
2023-06-17,inc hosp,3,2023-07-08,Alabama,quantile,0.25,135
