reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.01,143
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.025,157
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.05,166
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.1,178
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.15,187
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.2,196
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.25,203
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.3,208
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.35,214
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.4,219
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.45,224
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.5,230
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.55,236
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.6,241
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.65,247
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.7,255
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.75,261
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.8,270
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.85,278
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.9,291
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.95,310
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.975,326
2023-07-29,inc hosp,1,2023-08-05,Alabama,quantile,0.99,345
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.01,141
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.025,156
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.05,169
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.1,186
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.15,197
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.2,206
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.25,216
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.3,224
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.35,232
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.4,239
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.45,248
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.5,255
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.55,263
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.6,272
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.65,280
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.7,290
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.75,301
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.8,313
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.85,328
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.9,346
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.95,381
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.975,410
2023-07-29,inc hosp,2,2023-08-12,Alabama,quantile,0.99,450
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.01,134
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.025,150
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.05,168
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.1,187
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.15,201
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.2,214
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.25,225
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.3,237
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.35,247
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.4,257
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.45,267
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.5,278
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.55,289
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.6,299
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.65,309
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.7,323
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.75,336
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.8,352
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.85,373
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.9,400
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.95,448
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.975,484
2023-07-29,inc hosp,3,2023-08-19,Alabama,quantile,0.99,537
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.01,125
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.025,145
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.05,163
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.1,185
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.15,203
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.2,217
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.25,230
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.3,243
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.35,255
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.4,267
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.45,279
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.5,291
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.55,303
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.6,318
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.65,331
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.7,347
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.75,364
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.8,384
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.85,413
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.9,451
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.95,505
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.975,558
2023-07-29,inc hosp,4,2023-08-26,Alabama,quantile,0.99,614
2023-07-29,inc hosp,1,2023-08-05,Alaska,quantile,0.01,10
2023-07-29,inc hosp,1,2023-08-05,Alaska,quantile,0.025,12
2023-07-29,inc hosp,1,2023-08-05,Alaska,quantile,0.05,14
2023-07-29,inc hosp,1,2023-08-05,Alaska,quantile,0.1,16
2023-07-29,inc hosp,1,2023-08-05,Alaska,quantile,0.15,18
2023-07-29,inc hosp,1,2023-08-05,Alaska,quantile,0.2,20
