reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.01,268
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.025,290
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.05,308
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.1,330
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.15,346
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.2,357
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.25,368
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.3,378
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.35,388
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.4,397
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.45,406
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.5,417
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.55,427
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.6,437
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.65,446
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.7,458
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.75,471
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.8,484
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.85,502
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.9,525
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.95,560
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.975,593
2023-01-28,inc hosp,1,2023-02-04,Alabama,quantile,0.99,633
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.01,197
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.025,215
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.05,234
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.1,258
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.15,274
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.2,288
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.25,300
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.3,312
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.35,324
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.4,336
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.45,346
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.5,356
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.55,367
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.6,380
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.65,393
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.7,406
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.75,419
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.8,436
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.85,457
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.9,487
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.95,529
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.975,573
2023-01-28,inc hosp,2,2023-02-11,Alabama,quantile,0.99,632
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.01,149
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.025,164
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.05,181
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.1,201
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.15,218
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.2,231
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.25,244
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.3,256
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.35,267
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.4,279
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.45,290
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.5,300
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.55,311
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.6,323
2023-01-28,inc hosp,3,2023-02-18,Alabama,quantile,0.65,337
