reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.01,278
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.025,294
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.05,313
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.1,334
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.15,348
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.2,361
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.25,370
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.3,380
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.35,391
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.4,400
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.45,408
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.5,418
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.55,426
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.6,435
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.65,446
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.7,457
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.75,469
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.8,483
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.85,499
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.9,520
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.95,552
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.975,582
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.99,618
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.01,260
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.025,287
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.05,308
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.1,336
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.15,355
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.2,373
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.25,388
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.3,404
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.35,416
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.4,429
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.45,441
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.5,456
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.55,468
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.6,482
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.65,500
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.7,516
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.75,535
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.8,557
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.85,583
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.9,617
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.95,666
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.975,712
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.99,771
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.01,256
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.025,289
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.05,316
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.1,350
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.15,373
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.2,395
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.25,416
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.3,434
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.35,451
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.4,469
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.45,486
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.5,502
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.55,521
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.6,541
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.65,562
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.7,585
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.75,607
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.8,637
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.85,676
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.9,725
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.95,805
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.975,872
2023-12-16,inc hosp,3,2024-01-06,Alabama,quantile,0.99,965
2023-12-16,inc hosp,4,2024-01-13,Alabama,quantile,0.01,235
2023-12-16,inc hosp,4,2024-01-13,Alabama,quantile,0.025,263
2023-12-16,inc hosp,4,2024-01-13,Alabama,quantile,0.05,291
2023-12-16,inc hosp,4,2024-01-13,Alabama,quantile,0.1,327
2023-12-16,inc hosp,4,2024-01-13,Alabama,quantile,0.15,356
2023-12-16,inc hosp,4,2024-01-13,Alabama,quantile,0.2,381
2023-12-16,inc hosp,4,2024-01-13,Alabama,quantile,0.25,399
2023-12-16,inc hosp,4,2024-01-13,Alabama,quantile,0.3,418
