reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.01,168
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.025,183
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.05,194
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.1,208
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.15,218
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.2,227
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.25,234
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.3,240
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.35,247
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.4,253
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.45,259
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.5,265
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.55,272
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.6,279
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.65,286
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.7,294
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.75,303
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.8,312
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.85,325
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.9,339
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.95,361
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.975,384
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.99,417
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.01,144
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.025,162
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.05,176
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.1,194
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.15,207
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.2,217
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.25,226
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.3,235
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.35,244
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.4,253
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.45,261
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.5,269
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.55,278
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.6,289
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.65,298
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.7,309
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.75,320
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.8,334
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.85,352
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.9,374
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.95,410
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.975,444
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.99,483
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.01,137
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.025,155
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.05,168
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.1,189
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.15,205
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.2,219
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.25,230
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.3,242
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.35,253
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.4,262
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.45,273
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.5,283
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.55,295
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.6,308
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.65,322
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.7,336
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.75,351
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.8,372
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.85,393
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.9,425
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.95,475
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.975,526
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.99,586
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.01,138
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.025,157
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.05,173
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.1,195
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.15,216
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.2,232
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.25,248
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.3,261
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.35,275
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.4,289
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.45,303
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.5,317
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.55,333
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.6,349
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.65,365
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.7,386
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.75,406
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.8,431
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.85,462
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.9,503
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.95,565
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.975,633
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.99,723
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.01,12
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.025,14
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.05,17
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.1,20
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.15,22
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.2,24
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.25,26
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.3,27
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.35,29
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.4,30
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.45,32
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.5,33
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.55,35
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.6,37
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.65,38
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.7,40
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.75,42
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.8,45
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.85,49
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.9,53
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.95,60
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.975,67
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.99,75
