reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.01,122
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.025,132
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.05,141
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.1,152
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.15,160
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.2,166
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.25,171
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.3,176
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.35,180
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.4,185
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.45,190
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.5,194
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.55,198
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.6,203
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.65,209
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.7,214
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.75,220
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.8,228
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.85,236
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.9,247
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.95,266
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.975,280
2023-07-22,inc hosp,1,2023-07-29,Alabama,quantile,0.99,298
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.01,123
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.025,135
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.05,146
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.1,161
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.15,172
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.2,181
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.25,189
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.3,196
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.35,203
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.4,209
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.45,215
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.5,222
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.55,229
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.6,237
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.65,246
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.7,255
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.75,264
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.8,275
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.85,288
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.9,304
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.95,332
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.975,358
2023-07-22,inc hosp,2,2023-08-05,Alabama,quantile,0.99,386
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.01,126
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.025,139
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.05,152
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.1,169
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.15,182
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.2,193
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.25,203
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.3,212
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.35,222
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.4,231
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.45,239
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.5,249
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.55,259
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.6,270
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.65,280
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.7,292
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.75,304
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.8,320
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.85,339
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.9,364
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.95,404
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.975,446
2023-07-22,inc hosp,3,2023-08-12,Alabama,quantile,0.99,499
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.01,123
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.025,139
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.05,156
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.1,174
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.15,188
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.2,201
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.25,214
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.3,225
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.35,237
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.4,248
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.45,259
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.5,271
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.55,283
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.6,295
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.65,308
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.7,323
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.75,339
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.8,358
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.85,381
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.9,416
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.95,465
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.975,526
2023-07-22,inc hosp,4,2023-08-19,Alabama,quantile,0.99,588
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.01,9
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.025,11
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.05,13
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.1,15
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.15,17
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.2,19
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.25,20
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.3,21
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.35,22
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.4,24
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.45,25
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.5,26
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.55,27
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.6,29
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.65,30
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.7,32
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.75,33
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.8,35
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.85,38
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.9,42
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.95,47
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.975,52
2023-07-22,inc hosp,1,2023-07-29,Alaska,quantile,0.99,60
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.01,8
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.025,11
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.05,13
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.1,15
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.15,18
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.2,20
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.25,21
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.3,23
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.35,25
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.4,26
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.45,28
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.5,30
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.55,31
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.6,33
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.65,35
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.7,37
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.75,40
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.8,43
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.85,47
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.9,53
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.95,63
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.975,72
2023-07-22,inc hosp,2,2023-08-05,Alaska,quantile,0.99,83
2023-07-22,inc hosp,3,2023-08-12,Alaska,quantile,0.01,8
2023-07-22,inc hosp,3,2023-08-12,Alaska,quantile,0.025,10
