reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.01,357
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.025,378
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.05,401
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.1,428
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.15,447
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.2,462
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.25,476
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.3,489
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.35,500
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.4,511
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.45,524
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.5,535
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.55,547
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.6,558
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.65,571
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.7,584
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.75,601
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.8,617
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.85,638
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.9,668
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.95,712
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.975,753
2024-01-06,inc hosp,1,2024-01-13,Alabama,quantile,0.99,800
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.01,295
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.025,320
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.05,349
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.1,380
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.15,401
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.2,419
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.25,438
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.3,454
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.35,468
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.4,482
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.45,497
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.5,512
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.55,525
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.6,541
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.65,559
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.7,577
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.75,596
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.8,618
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.85,648
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.9,688
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.95,748
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.975,803
2024-01-06,inc hosp,2,2024-01-20,Alabama,quantile,0.99,876
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.01,246
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.025,272
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.05,297
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.1,330
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.15,352
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.2,372
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.25,390
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.3,409
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.35,425
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.4,440
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.45,456
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.5,471
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.55,488
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.6,504
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.65,524
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.7,545
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.75,568
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.8,595
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.85,627
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.9,671
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.95,747
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.975,812
2024-01-06,inc hosp,3,2024-01-27,Alabama,quantile,0.99,897
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.01,204
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.025,228
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.05,250
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.1,283
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.15,306
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.2,324
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.25,343
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.3,360
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.35,375
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.4,392
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.45,408
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.5,424
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.55,444
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.6,460
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.65,482
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.7,503
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.75,527
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.8,556
2024-01-06,inc hosp,4,2024-02-03,Alabama,quantile,0.85,587
