reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.01,173
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.025,185
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.05,197
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.1,212
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.15,223
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.2,230
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.25,237
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.3,244
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.35,250
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.4,256
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.45,263
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.5,269
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.55,276
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.6,282
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.65,289
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.7,297
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.75,307
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.8,316
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.85,327
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.9,342
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.95,369
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.975,390
2022-11-19,inc hosp,1,2022-11-26,Alabama,quantile,0.99,415
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.01,166
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.025,181
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.05,199
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.1,218
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.15,233
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.2,244
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.25,255
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.3,266
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.35,275
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.4,285
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.45,295
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.5,304
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.55,315
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.6,324
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.65,335
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.7,347
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.75,360
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.8,376
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.85,394
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.9,419
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.95,459
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.975,502
2022-11-19,inc hosp,2,2022-12-03,Alabama,quantile,0.99,542
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.01,164
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.025,186
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.05,206
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.1,229
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.15,247
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.2,262
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.25,276
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.3,289
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.35,302
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.4,317
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.45,329
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.5,342
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.55,354
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.6,369
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.65,384
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.7,400
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.75,419
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.8,441
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.85,466
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.9,503
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.95,559
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.975,613
2022-11-19,inc hosp,3,2022-12-10,Alabama,quantile,0.99,677
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.01,169
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.025,191
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.05,211
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.1,241
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.15,264
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.2,282
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.25,297
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.3,315
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.35,331
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.4,347
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.45,362
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.5,378
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.55,395
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.6,413
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.65,432
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.7,452
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.75,473
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.8,502
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.85,536
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.9,579
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.95,661
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.975,726
2022-11-19,inc hosp,4,2022-12-17,Alabama,quantile,0.99,816
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.01,12
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.025,15
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.05,17
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.1,20
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.15,22
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.2,24
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.25,26
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.3,27
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.35,29
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.4,31
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.45,32
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.5,34
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.55,35
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.6,37
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.65,39
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.7,41
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.75,43
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.8,47
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.85,50
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.9,55
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.95,61
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.975,69
2022-11-19,inc hosp,1,2022-11-26,Alaska,quantile,0.99,77
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.01,11
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.025,13
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.05,16
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.1,20
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.15,22
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.2,25
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.25,27
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.3,29
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.35,31
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.4,34
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.45,36
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.5,38
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.55,41
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.6,43
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.65,46
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.7,49
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.75,52
2022-11-19,inc hosp,2,2022-12-03,Alaska,quantile,0.8,57
