reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.01,95
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.025,102
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.05,108
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.1,116
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.15,123
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.2,128
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.25,133
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.3,137
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.35,141
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.4,145
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.45,149
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.5,152
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.55,156
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.6,160
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.65,164
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.7,169
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.75,173
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.8,179
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.85,186
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.9,195
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.95,209
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.975,221
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.99,235
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.01,83
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.025,94
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.05,101
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.1,111
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.15,119
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.2,125
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.25,130
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.3,135
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.35,140
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.4,145
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.45,150
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.5,155
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.55,160
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.6,165
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.65,171
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.7,177
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.75,185
