reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.01,86
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.025,93
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.05,99
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.1,107
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.15,112
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.2,116
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.25,120
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.3,124
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.35,128
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.4,131
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.45,135
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.5,138
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.55,142
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.6,145
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.65,149
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.7,153
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.75,158
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.8,163
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.85,169
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.9,178
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.95,190
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.975,201
2023-06-24,inc hosp,1,2023-07-01,Alabama,quantile,0.99,217
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.01,82
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.025,90
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.05,97
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.1,109
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.15,116
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.2,122
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.25,128
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.3,134
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.35,138
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.4,143
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.45,148
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.5,153
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.55,158
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.6,164
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.65,169
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.7,175
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.75,182
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.8,190
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.85,200
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.9,211
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.95,230
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.975,251
2023-06-24,inc hosp,2,2023-07-08,Alabama,quantile,0.99,273
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.01,85
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.025,94
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.05,104
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.1,117
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.15,126
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.2,134
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.25,141
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.3,148
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.35,155
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.4,161
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.45,167
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.5,175
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.55,182
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.6,190
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.65,197
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.7,205
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.75,215
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.8,226
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.85,241
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.9,259
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.95,287
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.975,310
2023-06-24,inc hosp,3,2023-07-15,Alabama,quantile,0.99,342
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.01,89
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.025,100
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.05,112
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.1,129
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.15,142
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.2,152
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.25,161
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.3,169
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.35,178
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.4,187
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.45,195
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.5,204
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.55,213
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.6,221
2023-06-24,inc hosp,4,2023-07-22,Alabama,quantile,0.65,231
