reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.01,159
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.025,174
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.05,185
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.1,199
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.15,209
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.2,219
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.25,226
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.3,232
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.35,239
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.4,245
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.45,251
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.5,257
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.55,263
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.6,269
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.65,276
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.7,283
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.75,291
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.8,301
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.85,312
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.9,326
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.95,348
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.975,369
2022-10-22,inc hosp,1,2022-10-29,Alabama,quantile,0.99,397
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.01,156
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.025,170
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.05,185
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.1,202
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.15,217
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.2,229
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.25,240
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.3,250
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.35,259
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.4,268
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.45,278
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.5,286
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.55,295
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.6,305
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.65,315
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.7,327
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.75,340
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.8,354
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.85,372
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.9,396
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.95,434
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.975,469
2022-10-22,inc hosp,2,2022-11-05,Alabama,quantile,0.99,520
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.01,157
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.025,176
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.05,194
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.1,218
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.15,236
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.2,251
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.25,263
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.3,277
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.35,288
2022-10-22,inc hosp,3,2022-11-12,Alabama,quantile,0.4,301
